 time            v(vout)         v(vinf)         v(en)           i(L1)          
 5.18020000e-02  2.30144906e+00  5.99858868e+00  8.21336628e-01 -2.21720857e-06 
 5.18030000e-02  2.30123455e+00  5.99844176e+00  8.21317042e-01 -2.21717785e-06 
 5.18040000e-02  2.30102007e+00  5.99829485e+00  8.21297456e-01 -2.21714714e-06 
 5.18050000e-02  2.30080561e+00  5.99814793e+00  8.21277871e-01 -2.21711643e-06 
 5.18060000e-02  2.30059117e+00  5.99800102e+00  8.21258287e-01 -2.21708573e-06 
 5.18070000e-02  2.30037674e+00  5.99785412e+00  8.21238703e-01 -2.21705503e-06 
 5.18080000e-02  2.30016234e+00  5.99770721e+00  8.21219119e-01 -2.21702434e-06 
 5.18090000e-02  2.29994796e+00  5.99756032e+00  8.21199536e-01 -2.21699364e-06 
 5.18100000e-02  2.29973360e+00  5.99741342e+00  8.21179953e-01 -2.21696295e-06 
 5.18110000e-02  2.29951925e+00  5.99726653e+00  8.21160371e-01 -2.21693226e-06 
 5.18120000e-02  2.29930493e+00  5.99711964e+00  8.21140789e-01 -2.21690158e-06 
 5.18130000e-02  2.29909063e+00  5.99697276e+00  8.21121208e-01 -2.21687091e-06 
 5.18140000e-02  2.29887635e+00  5.99682587e+00  8.21101627e-01 -2.21684023e-06 
 5.18150000e-02  2.29866208e+00  5.99667900e+00  8.21082047e-01 -2.21680956e-06 
 5.18160000e-02  2.29844784e+00  5.99653212e+00  8.21062467e-01 -2.21677890e-06 
 5.18170000e-02  2.29823362e+00  5.99638525e+00  8.21042888e-01 -2.21674822e-06 
 5.18180000e-02  2.29801942e+00  5.99623839e+00  8.21023309e-01 -2.21671757e-06 
 5.18190000e-02  2.29780523e+00  5.99609152e+00  8.21003731e-01 -2.21668691e-06 
 5.18200000e-02  2.29759107e+00  5.99594466e+00  8.20984153e-01 -2.21665626e-06 
 5.18210000e-02  2.29737693e+00  5.99579781e+00  8.20964576e-01 -2.21662561e-06 
 5.18220000e-02  2.29716281e+00  5.99565096e+00  8.20944999e-01 -2.21659496e-06 
 5.18230000e-02  2.29694870e+00  5.99550411e+00  8.20925422e-01 -2.21656431e-06 
 5.18240000e-02  2.29673462e+00  5.99535726e+00  8.20905846e-01 -2.21653369e-06 
 5.18250000e-02  2.29652056e+00  5.99521042e+00  8.20886271e-01 -2.21650305e-06 
 5.18260000e-02  2.29630651e+00  5.99506358e+00  8.20866696e-01 -2.21647241e-06 
 5.18270000e-02  2.29609249e+00  5.99491675e+00  8.20847121e-01 -2.21644179e-06 
 5.18280000e-02  2.29587849e+00  5.99476992e+00  8.20827547e-01 -2.21641117e-06 
 5.18290000e-02  2.29566450e+00  5.99462309e+00  8.20807974e-01 -2.21638055e-06 
 5.18300000e-02  2.29545054e+00  5.99447627e+00  8.20788401e-01 -2.21634993e-06 
 5.18310000e-02  2.29523660e+00  5.99432945e+00  8.20768828e-01 -2.21631932e-06 
 5.18320000e-02  2.29502267e+00  5.99418263e+00  8.20749256e-01 -2.21628871e-06 
 5.18330000e-02  2.29480877e+00  5.99403582e+00  8.20729684e-01 -2.21625810e-06 
 5.18340000e-02  2.29459489e+00  5.99388901e+00  8.20710113e-01 -2.21622749e-06 
 5.18350000e-02  2.29438102e+00  5.99374221e+00  8.20690543e-01 -2.21619690e-06 
 5.18360000e-02  2.29416718e+00  5.99359540e+00  8.20670972e-01 -2.21616630e-06 
 5.18370000e-02  2.29395336e+00  5.99344861e+00  8.20651403e-01 -2.21613571e-06 
 5.18380000e-02  2.29373955e+00  5.99330181e+00  8.20631833e-01 -2.21610512e-06 
 5.18390000e-02  2.29352577e+00  5.99315502e+00  8.20612265e-01 -2.21607454e-06 
 5.18400000e-02  2.29331201e+00  5.99300823e+00  8.20592696e-01 -2.21604396e-06 
 5.18410000e-02  2.29309826e+00  5.99286145e+00  8.20573129e-01 -2.21601338e-06 
 5.18420000e-02  2.29288454e+00  5.99271467e+00  8.20553561e-01 -2.21598282e-06 
 5.18430000e-02  2.29267083e+00  5.99256789e+00  8.20533994e-01 -2.21595225e-06 
 5.18440000e-02  2.29245715e+00  5.99242112e+00  8.20514428e-01 -2.21592167e-06 
 5.18450000e-02  2.29224348e+00  5.99227435e+00  8.20494862e-01 -2.21589111e-06 
 5.18460000e-02  2.29202984e+00  5.99212758e+00  8.20475297e-01 -2.21586055e-06 
 5.18470000e-02  2.29181622e+00  5.99198082e+00  8.20455732e-01 -2.21583000e-06 
 5.18480000e-02  2.29160261e+00  5.99183406e+00  8.20436167e-01 -2.21579945e-06 
 5.18490000e-02  2.29138903e+00  5.99168731e+00  8.20416603e-01 -2.21576890e-06 
 5.18500000e-02  2.29117546e+00  5.99154056e+00  8.20397040e-01 -2.21573835e-06 
 5.18510000e-02  2.29096192e+00  5.99139381e+00  8.20377477e-01 -2.21570782e-06 
 5.18520000e-02  2.29074839e+00  5.99124706e+00  8.20357914e-01 -2.21567727e-06 
 5.18530000e-02  2.29053489e+00  5.99110032e+00  8.20338352e-01 -2.21564675e-06 
 5.18540000e-02  2.29032140e+00  5.99095359e+00  8.20318791e-01 -2.21561622e-06 
 5.18550000e-02  2.29010794e+00  5.99080685e+00  8.20299230e-01 -2.21558568e-06 
 5.18560000e-02  2.28989449e+00  5.99066012e+00  8.20279669e-01 -2.21555516e-06 
 5.18570000e-02  2.28968107e+00  5.99051340e+00  8.20260109e-01 -2.21552464e-06 
 5.18580000e-02  2.28946766e+00  5.99036667e+00  8.20240549e-01 -2.21549413e-06 
 5.18590000e-02  2.28925428e+00  5.99021996e+00  8.20220990e-01 -2.21546361e-06 
 5.18600000e-02  2.28904091e+00  5.99007324e+00  8.20201432e-01 -2.21543311e-06 
 5.18610000e-02  2.28882756e+00  5.98992653e+00  8.20181873e-01 -2.21540260e-06 
 5.18620000e-02  2.28861424e+00  5.98977982e+00  8.20162316e-01 -2.21537211e-06 
 5.18630000e-02  2.28840093e+00  5.98963311e+00  8.20142758e-01 -2.21534161e-06 
 5.18640000e-02  2.28818765e+00  5.98948641e+00  8.20123202e-01 -2.21531112e-06 
 5.18650000e-02  2.28797438e+00  5.98933972e+00  8.20103645e-01 -2.21528062e-06 
 5.18660000e-02  2.28776113e+00  5.98919302e+00  8.20084089e-01 -2.21525013e-06 
 5.18670000e-02  2.28754791e+00  5.98904633e+00  8.20064534e-01 -2.21521965e-06 
 5.18680000e-02  2.28733470e+00  5.98889964e+00  8.20044979e-01 -2.21518917e-06 
 5.18690000e-02  2.28712151e+00  5.98875296e+00  8.20025425e-01 -2.21515869e-06 
 5.18700000e-02  2.28690835e+00  5.98860628e+00  8.20005871e-01 -2.21512823e-06 
 5.18710000e-02  2.28669520e+00  5.98845961e+00  8.19986318e-01 -2.21509775e-06 
 5.18720000e-02  2.28648207e+00  5.98831293e+00  8.19966765e-01 -2.21506729e-06 
 5.18730000e-02  2.28626896e+00  5.98816626e+00  8.19947212e-01 -2.21503682e-06 
 5.18740000e-02  2.28605588e+00  5.98801960e+00  8.19927660e-01 -2.21500638e-06 
 5.18750000e-02  2.28584281e+00  5.98787294e+00  8.19908109e-01 -2.21497592e-06 
 5.18760000e-02  2.28562976e+00  5.98772628e+00  8.19888558e-01 -2.21494547e-06 
 5.18770000e-02  2.28541673e+00  5.98757963e+00  8.19869007e-01 -2.21491502e-06 
 5.18780000e-02  2.28520372e+00  5.98743297e+00  8.19849457e-01 -2.21488457e-06 
 5.18790000e-02  2.28499074e+00  5.98728633e+00  8.19829907e-01 -2.21485413e-06 
 5.18800000e-02  2.28477777e+00  5.98713968e+00  8.19810358e-01 -2.21482369e-06 
 5.18810000e-02  2.28456482e+00  5.98699304e+00  8.19790810e-01 -2.21479326e-06 
 5.18820000e-02  2.28435189e+00  5.98684641e+00  8.19771262e-01 -2.21476283e-06 
 5.18830000e-02  2.28413898e+00  5.98669977e+00  8.19751714e-01 -2.21473241e-06 
 5.18840000e-02  2.28392609e+00  5.98655314e+00  8.19732167e-01 -2.21470198e-06 
 5.18850000e-02  2.28371322e+00  5.98640652e+00  8.19712620e-01 -2.21467157e-06 
 5.18860000e-02  2.28350037e+00  5.98625990e+00  8.19693074e-01 -2.21464116e-06 
 5.18870000e-02  2.28328754e+00  5.98611328e+00  8.19673528e-01 -2.21461074e-06 
 5.18880000e-02  2.28307473e+00  5.98596666e+00  8.19653983e-01 -2.21458034e-06 
 5.18890000e-02  2.28286195e+00  5.98582005e+00  8.19634438e-01 -2.21454993e-06 
 5.18900000e-02  2.28264918e+00  5.98567344e+00  8.19614894e-01 -2.21451953e-06 
 5.18910000e-02  2.28243643e+00  5.98552684e+00  8.19595350e-01 -2.21448914e-06 
 5.18920000e-02  2.28222369e+00  5.98538024e+00  8.19575806e-01 -2.21445875e-06 
 5.18930000e-02  2.28201098e+00  5.98523364e+00  8.19556263e-01 -2.21442835e-06 
 5.18940000e-02  2.28179829e+00  5.98508705e+00  8.19536721e-01 -2.21439797e-06 
 5.18950000e-02  2.28158562e+00  5.98494046e+00  8.19517179e-01 -2.21436759e-06 
 5.18960000e-02  2.28137297e+00  5.98479387e+00  8.19497638e-01 -2.21433721e-06 
 5.18970000e-02  2.28116034e+00  5.98464729e+00  8.19478097e-01 -2.21430683e-06 
 5.18980000e-02  2.28094773e+00  5.98450071e+00  8.19458556e-01 -2.21427647e-06 
 5.18990000e-02  2.28073514e+00  5.98435414e+00  8.19439016e-01 -2.21424610e-06 
 5.19000000e-02  2.28052257e+00  5.98420756e+00  8.19419477e-01 -2.21421573e-06 
 5.19010000e-02  2.28031001e+00  5.98406100e+00  8.19399938e-01 -2.21418537e-06 
 5.19020000e-02  2.28009748e+00  5.98391443e+00  8.19380399e-01 -2.21415502e-06 
 5.19030000e-02  2.27988497e+00  5.98376787e+00  8.19360861e-01 -2.21412466e-06 
 5.19040000e-02  2.27967248e+00  5.98362131e+00  8.19341323e-01 -2.21409431e-06 
 5.19050000e-02  2.27946000e+00  5.98347476e+00  8.19321786e-01 -2.21406396e-06 
 5.19060000e-02  2.27924755e+00  5.98332821e+00  8.19302249e-01 -2.21403362e-06 
 5.19070000e-02  2.27903512e+00  5.98318166e+00  8.19282713e-01 -2.21400327e-06 
 5.19080000e-02  2.27882270e+00  5.98303512e+00  8.19263178e-01 -2.21397294e-06 
 5.19090000e-02  2.27861031e+00  5.98288858e+00  8.19243642e-01 -2.21394262e-06 
 5.19100000e-02  2.27839794e+00  5.98274204e+00  8.19224108e-01 -2.21391228e-06 
 5.19110000e-02  2.27818558e+00  5.98259551e+00  8.19204573e-01 -2.21388196e-06 
 5.19120000e-02  2.27797325e+00  5.98244898e+00  8.19185040e-01 -2.21385165e-06 
 5.19130000e-02  2.27776093e+00  5.98230246e+00  8.19165506e-01 -2.21382132e-06 
 5.19140000e-02  2.27754864e+00  5.98215594e+00  8.19145973e-01 -2.21379101e-06 
 5.19150000e-02  2.27733637e+00  5.98200942e+00  8.19126441e-01 -2.21376070e-06 
 5.19160000e-02  2.27712411e+00  5.98186290e+00  8.19106909e-01 -2.21373039e-06 
 5.19170000e-02  2.27691188e+00  5.98171639e+00  8.19087378e-01 -2.21370009e-06 
 5.19180000e-02  2.27669966e+00  5.98156988e+00  8.19067847e-01 -2.21366979e-06 
 5.19190000e-02  2.27648746e+00  5.98142338e+00  8.19048316e-01 -2.21363949e-06 
 5.19200000e-02  2.27627529e+00  5.98127688e+00  8.19028786e-01 -2.21360920e-06 
 5.19210000e-02  2.27606313e+00  5.98113038e+00  8.19009257e-01 -2.21357891e-06 
 5.19220000e-02  2.27585100e+00  5.98098389e+00  8.18989728e-01 -2.21354863e-06 
 5.19230000e-02  2.27563888e+00  5.98083740e+00  8.18970199e-01 -2.21351835e-06 
 5.19240000e-02  2.27542678e+00  5.98069092e+00  8.18950671e-01 -2.21348807e-06 
 5.19250000e-02  2.27521471e+00  5.98054443e+00  8.18931144e-01 -2.21345779e-06 
 5.19260000e-02  2.27500265e+00  5.98039796e+00  8.18911617e-01 -2.21342752e-06 
 5.19270000e-02  2.27479061e+00  5.98025148e+00  8.18892090e-01 -2.21339725e-06 
 5.19280000e-02  2.27457859e+00  5.98010501e+00  8.18872564e-01 -2.21336699e-06 
 5.19290000e-02  2.27436660e+00  5.97995854e+00  8.18853038e-01 -2.21333673e-06 
 5.19300000e-02  2.27415462e+00  5.97981208e+00  8.18833513e-01 -2.21330648e-06 
 5.19310000e-02  2.27394266e+00  5.97966562e+00  8.18813988e-01 -2.21327622e-06 
 5.19320000e-02  2.27373072e+00  5.97951916e+00  8.18794464e-01 -2.21324598e-06 
 5.19330000e-02  2.27351880e+00  5.97937271e+00  8.18774940e-01 -2.21321573e-06 
 5.19340000e-02  2.27330690e+00  5.97922626e+00  8.18755417e-01 -2.21318549e-06 
 5.19350000e-02  2.27309502e+00  5.97907981e+00  8.18735894e-01 -2.21315525e-06 
 5.19360000e-02  2.27288316e+00  5.97893337e+00  8.18716372e-01 -2.21312500e-06 
 5.19370000e-02  2.27267132e+00  5.97878693e+00  8.18696850e-01 -2.21309477e-06 
 5.19380000e-02  2.27245950e+00  5.97864049e+00  8.18677329e-01 -2.21306455e-06 
 5.19390000e-02  2.27224770e+00  5.97849406e+00  8.18657808e-01 -2.21303432e-06 
 5.19400000e-02  2.27203592e+00  5.97834763e+00  8.18638287e-01 -2.21300411e-06 
 5.19410000e-02  2.27182416e+00  5.97820121e+00  8.18618768e-01 -2.21297389e-06 
 5.19420000e-02  2.27161242e+00  5.97805479e+00  8.18599248e-01 -2.21294368e-06 
 5.19430000e-02  2.27140070e+00  5.97790837e+00  8.18579729e-01 -2.21291347e-06 
 5.19440000e-02  2.27118900e+00  5.97776196e+00  8.18560211e-01 -2.21288325e-06 
 5.19450000e-02  2.27097731e+00  5.97761555e+00  8.18540693e-01 -2.21285305e-06 
 5.19460000e-02  2.27076565e+00  5.97746914e+00  8.18521175e-01 -2.21282286e-06 
 5.19470000e-02  2.27055401e+00  5.97732274e+00  8.18501658e-01 -2.21279266e-06 
 5.19480000e-02  2.27034239e+00  5.97717634e+00  8.18482141e-01 -2.21276247e-06 
 5.19490000e-02  2.27013078e+00  5.97702994e+00  8.18462625e-01 -2.21273229e-06 
 5.19500000e-02  2.26991920e+00  5.97688355e+00  8.18443110e-01 -2.21270209e-06 
 5.19510000e-02  2.26970764e+00  5.97673716e+00  8.18423595e-01 -2.21267192e-06 
 5.19520000e-02  2.26949609e+00  5.97659077e+00  8.18404080e-01 -2.21264174e-06 
 5.19530000e-02  2.26928457e+00  5.97644439e+00  8.18384566e-01 -2.21261155e-06 
 5.19540000e-02  2.26907306e+00  5.97629801e+00  8.18365052e-01 -2.21258139e-06 
 5.19550000e-02  2.26886158e+00  5.97615164e+00  8.18345539e-01 -2.21255122e-06 
 5.19560000e-02  2.26865011e+00  5.97600527e+00  8.18326026e-01 -2.21252106e-06 
 5.19570000e-02  2.26843867e+00  5.97585890e+00  8.18306514e-01 -2.21249089e-06 
 5.19580000e-02  2.26822724e+00  5.97571254e+00  8.18287002e-01 -2.21246074e-06 
 5.19590000e-02  2.26801584e+00  5.97556618e+00  8.18267491e-01 -2.21243059e-06 
 5.19600000e-02  2.26780445e+00  5.97541982e+00  8.18247980e-01 -2.21240044e-06 
 5.19610000e-02  2.26759308e+00  5.97527347e+00  8.18228469e-01 -2.21237029e-06 
 5.19620000e-02  2.26738174e+00  5.97512712e+00  8.18208959e-01 -2.21234015e-06 
 5.19630000e-02  2.26717041e+00  5.97498077e+00  8.18189450e-01 -2.21231002e-06 
 5.19640000e-02  2.26695910e+00  5.97483443e+00  8.18169941e-01 -2.21227988e-06 
 5.19650000e-02  2.26674781e+00  5.97468809e+00  8.18150433e-01 -2.21224975e-06 
 5.19660000e-02  2.26653655e+00  5.97454176e+00  8.18130925e-01 -2.21221962e-06 
 5.19670000e-02  2.26632530e+00  5.97439542e+00  8.18111417e-01 -2.21218949e-06 
 5.19680000e-02  2.26611407e+00  5.97424910e+00  8.18091910e-01 -2.21215937e-06 
 5.19690000e-02  2.26590286e+00  5.97410277e+00  8.18072404e-01 -2.21212926e-06 
 5.19700000e-02  2.26569167e+00  5.97395645e+00  8.18052898e-01 -2.21209914e-06 
 5.19710000e-02  2.26548050e+00  5.97381013e+00  8.18033392e-01 -2.21206903e-06 
 5.19720000e-02  2.26526935e+00  5.97366382e+00  8.18013887e-01 -2.21203893e-06 
 5.19730000e-02  2.26505822e+00  5.97351751e+00  8.17994382e-01 -2.21200882e-06 
 5.19740000e-02  2.26484711e+00  5.97337120e+00  8.17974878e-01 -2.21197872e-06 
 5.19750000e-02  2.26463602e+00  5.97322490e+00  8.17955374e-01 -2.21194862e-06 
 5.19760000e-02  2.26442495e+00  5.97307860e+00  8.17935871e-01 -2.21191854e-06 
 5.19770000e-02  2.26421390e+00  5.97293231e+00  8.17916369e-01 -2.21188845e-06 
 5.19780000e-02  2.26400286e+00  5.97278601e+00  8.17896866e-01 -2.21185836e-06 
 5.19790000e-02  2.26379185e+00  5.97263972e+00  8.17877365e-01 -2.21182828e-06 
 5.19800000e-02  2.26358086e+00  5.97249344e+00  8.17857863e-01 -2.21179820e-06 
 5.19810000e-02  2.26336989e+00  5.97234716e+00  8.17838362e-01 -2.21176813e-06 
 5.19820000e-02  2.26315893e+00  5.97220088e+00  8.17818862e-01 -2.21173805e-06 
 5.19830000e-02  2.26294800e+00  5.97205461e+00  8.17799362e-01 -2.21170799e-06 
 5.19840000e-02  2.26273708e+00  5.97190834e+00  8.17779863e-01 -2.21167792e-06 
 5.19850000e-02  2.26252619e+00  5.97176207e+00  8.17760364e-01 -2.21164786e-06 
 5.19860000e-02  2.26231532e+00  5.97161581e+00  8.17740866e-01 -2.21161780e-06 
 5.19870000e-02  2.26210446e+00  5.97146955e+00  8.17721368e-01 -2.21158776e-06 
 5.19880000e-02  2.26189363e+00  5.97132329e+00  8.17701870e-01 -2.21155771e-06 
 5.19890000e-02  2.26168281e+00  5.97117704e+00  8.17682373e-01 -2.21152766e-06 
 5.19900000e-02  2.26147201e+00  5.97103079e+00  8.17662877e-01 -2.21149762e-06 
 5.19910000e-02  2.26126124e+00  5.97088454e+00  8.17643381e-01 -2.21146758e-06 
 5.19920000e-02  2.26105048e+00  5.97073830e+00  8.17623885e-01 -2.21143755e-06 
 5.19930000e-02  2.26083974e+00  5.97059206e+00  8.17604390e-01 -2.21140752e-06 
 5.19940000e-02  2.26062903e+00  5.97044583e+00  8.17584895e-01 -2.21137748e-06 
 5.19950000e-02  2.26041833e+00  5.97029960e+00  8.17565401e-01 -2.21134746e-06 
 5.19960000e-02  2.26020765e+00  5.97015337e+00  8.17545908e-01 -2.21131744e-06 
 5.19970000e-02  2.25999699e+00  5.97000714e+00  8.17526414e-01 -2.21128742e-06 
 5.19980000e-02  2.25978635e+00  5.96986092e+00  8.17506922e-01 -2.21125741e-06 
 5.19990000e-02  2.25957573e+00  5.96971471e+00  8.17487429e-01 -2.21122740e-06 
 5.20000000e-02  2.25936513e+00  5.96956849e+00  8.17467938e-01 -2.21119739e-06 
 5.20010000e-02  2.25915455e+00  5.96942228e+00  8.17448446e-01 -2.21116739e-06 
 5.20020000e-02  2.25894399e+00  5.96927608e+00  8.17428956e-01 -2.21113739e-06 
 5.20030000e-02  2.25873345e+00  5.96912987e+00  8.17409465e-01 -2.21110740e-06 
 5.20040000e-02  2.25852293e+00  5.96898368e+00  8.17389976e-01 -2.21107740e-06 
 5.20050000e-02  2.25831243e+00  5.96883748e+00  8.17370486e-01 -2.21104741e-06 
 5.20060000e-02  2.25810195e+00  5.96869129e+00  8.17350997e-01 -2.21101743e-06 
 5.20070000e-02  2.25789149e+00  5.96854510e+00  8.17331509e-01 -2.21098745e-06 
 5.20080000e-02  2.25768104e+00  5.96839892e+00  8.17312021e-01 -2.21095747e-06 
 5.20090000e-02  2.25747062e+00  5.96825273e+00  8.17292534e-01 -2.21092749e-06 
 5.20100000e-02  2.25726022e+00  5.96810656e+00  8.17273047e-01 -2.21089752e-06 
 5.20110000e-02  2.25704983e+00  5.96796038e+00  8.17253560e-01 -2.21086755e-06 
 5.20120000e-02  2.25683947e+00  5.96781421e+00  8.17234074e-01 -2.21083759e-06 
 5.20130000e-02  2.25662912e+00  5.96766805e+00  8.17214589e-01 -2.21080762e-06 
 5.20140000e-02  2.25641880e+00  5.96752188e+00  8.17195104e-01 -2.21077767e-06 
 5.20150000e-02  2.25620849e+00  5.96737572e+00  8.17175619e-01 -2.21074772e-06 
 5.20160000e-02  2.25599821e+00  5.96722957e+00  8.17156135e-01 -2.21071776e-06 
 5.20170000e-02  2.25578794e+00  5.96708342e+00  8.17136651e-01 -2.21068782e-06 
 5.20180000e-02  2.25557769e+00  5.96693727e+00  8.17117168e-01 -2.21065788e-06 
 5.20190000e-02  2.25536747e+00  5.96679112e+00  8.17097685e-01 -2.21062794e-06 
 5.20200000e-02  2.25515726e+00  5.96664498e+00  8.17078203e-01 -2.21059801e-06 
 5.20210000e-02  2.25494707e+00  5.96649884e+00  8.17058721e-01 -2.21056807e-06 
 5.20220000e-02  2.25473690e+00  5.96635271e+00  8.17039240e-01 -2.21053815e-06 
 5.20230000e-02  2.25452675e+00  5.96620658e+00  8.17019759e-01 -2.21050821e-06 
 5.20240000e-02  2.25431663e+00  5.96606045e+00  8.17000279e-01 -2.21047831e-06 
 5.20250000e-02  2.25410652e+00  5.96591432e+00  8.16980799e-01 -2.21044838e-06 
 5.20260000e-02  2.25389643e+00  5.96576820e+00  8.16961320e-01 -2.21041847e-06 
 5.20270000e-02  2.25368636e+00  5.96562209e+00  8.16941841e-01 -2.21038855e-06 
 5.20280000e-02  2.25347631e+00  5.96547597e+00  8.16922363e-01 -2.21035864e-06 
 5.20290000e-02  2.25326627e+00  5.96532986e+00  8.16902885e-01 -2.21032874e-06 
 5.20300000e-02  2.25305626e+00  5.96518376e+00  8.16883408e-01 -2.21029885e-06 
 5.20310000e-02  2.25284627e+00  5.96503766e+00  8.16863931e-01 -2.21026896e-06 
 5.20320000e-02  2.25263630e+00  5.96489156e+00  8.16844454e-01 -2.21023906e-06 
 5.20330000e-02  2.25242634e+00  5.96474546e+00  8.16824978e-01 -2.21020917e-06 
 5.20340000e-02  2.25221641e+00  5.96459937e+00  8.16805503e-01 -2.21017928e-06 
 5.20350000e-02  2.25200650e+00  5.96445328e+00  8.16786028e-01 -2.21014940e-06 
 5.20360000e-02  2.25179660e+00  5.96430720e+00  8.16766553e-01 -2.21011952e-06 
 5.20370000e-02  2.25158673e+00  5.96416112e+00  8.16747079e-01 -2.21008964e-06 
 5.20380000e-02  2.25137687e+00  5.96401504e+00  8.16727605e-01 -2.21005978e-06 
 5.20390000e-02  2.25116704e+00  5.96386897e+00  8.16708132e-01 -2.21002990e-06 
 5.20400000e-02  2.25095722e+00  5.96372290e+00  8.16688660e-01 -2.21000003e-06 
 5.20410000e-02  2.25074743e+00  5.96357683e+00  8.16669187e-01 -2.20997017e-06 
 5.20420000e-02  2.25053765e+00  5.96343077e+00  8.16649716e-01 -2.20994031e-06 
 5.20430000e-02  2.25032789e+00  5.96328471e+00  8.16630244e-01 -2.20991046e-06 
 5.20440000e-02  2.25011815e+00  5.96313865e+00  8.16610774e-01 -2.20988062e-06 
 5.20450000e-02  2.24990844e+00  5.96299260e+00  8.16591303e-01 -2.20985078e-06 
 5.20460000e-02  2.24969874e+00  5.96284655e+00  8.16571834e-01 -2.20982093e-06 
 5.20470000e-02  2.24948906e+00  5.96270051e+00  8.16552364e-01 -2.20979108e-06 
 5.20480000e-02  2.24927940e+00  5.96255446e+00  8.16532896e-01 -2.20976124e-06 
 5.20490000e-02  2.24906976e+00  5.96240843e+00  8.16513427e-01 -2.20973142e-06 
 5.20500000e-02  2.24886014e+00  5.96226239e+00  8.16493959e-01 -2.20970159e-06 
 5.20510000e-02  2.24865054e+00  5.96211636e+00  8.16474492e-01 -2.20967176e-06 
 5.20520000e-02  2.24844096e+00  5.96197033e+00  8.16455025e-01 -2.20964194e-06 
 5.20530000e-02  2.24823139e+00  5.96182431e+00  8.16435558e-01 -2.20961212e-06 
 5.20540000e-02  2.24802185e+00  5.96167829e+00  8.16416093e-01 -2.20958230e-06 
 5.20550000e-02  2.24781233e+00  5.96153227e+00  8.16396627e-01 -2.20955249e-06 
 5.20560000e-02  2.24760283e+00  5.96138626e+00  8.16377162e-01 -2.20952268e-06 
 5.20570000e-02  2.24739334e+00  5.96124025e+00  8.16357697e-01 -2.20949288e-06 
 5.20580000e-02  2.24718388e+00  5.96109425e+00  8.16338233e-01 -2.20946308e-06 
 5.20590000e-02  2.24697443e+00  5.96094824e+00  8.16318770e-01 -2.20943328e-06 
 5.20600000e-02  2.24676501e+00  5.96080225e+00  8.16299307e-01 -2.20940349e-06 
 5.20610000e-02  2.24655560e+00  5.96065625e+00  8.16279844e-01 -2.20937370e-06 
 5.20620000e-02  2.24634622e+00  5.96051026e+00  8.16260382e-01 -2.20934391e-06 
 5.20630000e-02  2.24613685e+00  5.96036427e+00  8.16240920e-01 -2.20931412e-06 
 5.20640000e-02  2.24592750e+00  5.96021829e+00  8.16221459e-01 -2.20928435e-06 
 5.20650000e-02  2.24571817e+00  5.96007231e+00  8.16201998e-01 -2.20925457e-06 
 5.20660000e-02  2.24550887e+00  5.95992633e+00  8.16182538e-01 -2.20922480e-06 
 5.20670000e-02  2.24529958e+00  5.95978036e+00  8.16163078e-01 -2.20919503e-06 
 5.20680000e-02  2.24509031e+00  5.95963439e+00  8.16143619e-01 -2.20916526e-06 
 5.20690000e-02  2.24488106e+00  5.95948842e+00  8.16124160e-01 -2.20913550e-06 
 5.20700000e-02  2.24467183e+00  5.95934246e+00  8.16104702e-01 -2.20910574e-06 
 5.20710000e-02  2.24446262e+00  5.95919650e+00  8.16085244e-01 -2.20907598e-06 
 5.20720000e-02  2.24425343e+00  5.95905054e+00  8.16065786e-01 -2.20904624e-06 
 5.20730000e-02  2.24404426e+00  5.95890459e+00  8.16046330e-01 -2.20901649e-06 
 5.20740000e-02  2.24383510e+00  5.95875864e+00  8.16026873e-01 -2.20898675e-06 
 5.20750000e-02  2.24362597e+00  5.95861270e+00  8.16007417e-01 -2.20895701e-06 
 5.20760000e-02  2.24341686e+00  5.95846675e+00  8.15987962e-01 -2.20892727e-06 
 5.20770000e-02  2.24320776e+00  5.95832082e+00  8.15968507e-01 -2.20889753e-06 
 5.20780000e-02  2.24299869e+00  5.95817488e+00  8.15949052e-01 -2.20886780e-06 
 5.20790000e-02  2.24278964e+00  5.95802895e+00  8.15929598e-01 -2.20883808e-06 
 5.20800000e-02  2.24258060e+00  5.95788302e+00  8.15910144e-01 -2.20880835e-06 
 5.20810000e-02  2.24237158e+00  5.95773710e+00  8.15890691e-01 -2.20877864e-06 
 5.20820000e-02  2.24216259e+00  5.95759118e+00  8.15871239e-01 -2.20874892e-06 
 5.20830000e-02  2.24195361e+00  5.95744526e+00  8.15851787e-01 -2.20871920e-06 
 5.20840000e-02  2.24174465e+00  5.95729935e+00  8.15832335e-01 -2.20868949e-06 
 5.20850000e-02  2.24153572e+00  5.95715344e+00  8.15812884e-01 -2.20865978e-06 
 5.20860000e-02  2.24132680e+00  5.95700754e+00  8.15793433e-01 -2.20863008e-06 
 5.20870000e-02  2.24111790e+00  5.95686164e+00  8.15773983e-01 -2.20860039e-06 
 5.20880000e-02  2.24090902e+00  5.95671574e+00  8.15754533e-01 -2.20857069e-06 
 5.20890000e-02  2.24070016e+00  5.95656984e+00  8.15735084e-01 -2.20854100e-06 
 5.20900000e-02  2.24049132e+00  5.95642395e+00  8.15715635e-01 -2.20851131e-06 
 5.20910000e-02  2.24028250e+00  5.95627806e+00  8.15696186e-01 -2.20848162e-06 
 5.20920000e-02  2.24007370e+00  5.95613218e+00  8.15676739e-01 -2.20845195e-06 
