 time            v(vout)         v(vinf)         v(en)           i(L1)          
 0.00000000e+00  1.19999998e+01 -7.00313214e-07  5.18776596e-05 -4.10731170e-07 
 1.07950000e-02  1.02291406e+01  1.04164341e+01  1.46920013e+00  1.57382890e+00 
 1.07960000e-02  1.02305401e+01  1.04178673e+01  1.46939118e+00  1.57414426e+00 
 1.07970000e-02  1.02319398e+01  1.04193007e+01  1.46958227e+00  1.57445930e+00 
 1.07980000e-02  1.02333399e+01  1.04207344e+01  1.46977340e+00  1.57477402e+00 
 1.07990000e-02  1.02347403e+01  1.04221684e+01  1.46996456e+00  1.57508841e+00 
 1.08000000e-02  1.02361411e+01  1.04236026e+01  1.47015575e+00  1.57540249e+00 
 1.08010000e-02  1.02375422e+01  1.04250370e+01  1.47034698e+00  1.57571622e+00 
 1.08020000e-02  1.02389436e+01  1.04264718e+01  1.47053824e+00  1.57602963e+00 
 1.08030000e-02  1.02403453e+01  1.04279067e+01  1.47072954e+00  1.57634270e+00 
 1.08040000e-02  1.02417474e+01  1.04293420e+01  1.47092087e+00  1.57665543e+00 
 1.08050000e-02  1.02431498e+01  1.04307775e+01  1.47111224e+00  1.57696781e+00 
 1.08060000e-02  1.02445525e+01  1.04322132e+01  1.47130364e+00  1.57727985e+00 
 1.08070000e-02  1.02459556e+01  1.04336493e+01  1.47149507e+00  1.57759154e+00 
 1.08080000e-02  1.02473589e+01  1.04350855e+01  1.47168654e+00  1.57790288e+00 
 1.08090000e-02  1.02487626e+01  1.04365220e+01  1.47187804e+00  1.57821386e+00 
 1.08100000e-02  1.02501667e+01  1.04379588e+01  1.47206958e+00  1.57852449e+00 
 1.08110000e-02  1.02515710e+01  1.04393958e+01  1.47226115e+00  1.57883475e+00 
 1.08120000e-02  1.02529757e+01  1.04408331e+01  1.47245275e+00  1.57914465e+00 
 1.08130000e-02  1.02543807e+01  1.04422706e+01  1.47264439e+00  1.57945418e+00 
 1.08140000e-02  1.02557860e+01  1.04437084e+01  1.47283606e+00  1.57976334e+00 
 1.08150000e-02  1.02571916e+01  1.04451464e+01  1.47302776e+00  1.58007214e+00 
 1.08160000e-02  1.02585976e+01  1.04465847e+01  1.47321950e+00  1.58038055e+00 
 1.08170000e-02  1.02600039e+01  1.04480232e+01  1.47341127e+00  1.58068859e+00 
 1.08180000e-02  1.02614105e+01  1.04494620e+01  1.47360307e+00  1.58099625e+00 
 1.08190000e-02  1.02628174e+01  1.04509010e+01  1.47379490e+00  1.58130352e+00 
 1.08200000e-02  1.02642246e+01  1.04523403e+01  1.47398677e+00  1.58161040e+00 
 1.08210000e-02  1.02656322e+01  1.04537798e+01  1.47417867e+00  1.58191689e+00 
 1.08220000e-02  1.02670400e+01  1.04552195e+01  1.47437060e+00  1.58222300e+00 
 1.08230000e-02  1.02684482e+01  1.04566595e+01  1.47456257e+00  1.58252870e+00 
 1.08240000e-02  1.02698567e+01  1.04580997e+01  1.47475456e+00  1.58283401e+00 
 1.08250000e-02  1.02712655e+01  1.04595402e+01  1.47494659e+00  1.58313892e+00 
 1.08260000e-02  1.02726747e+01  1.04609809e+01  1.47513866e+00  1.58344343e+00 
 1.08270000e-02  1.02740841e+01  1.04624219e+01  1.47533075e+00  1.58374753e+00 
 1.08280000e-02  1.02754939e+01  1.04638631e+01  1.47552287e+00  1.58405122e+00 
 1.08290000e-02  1.02769039e+01  1.04653045e+01  1.47571503e+00  1.58435450e+00 
 1.08300000e-02  1.02783143e+01  1.04667462e+01  1.47590722e+00  1.58465737e+00 
 1.08310000e-02  1.02797250e+01  1.04681881e+01  1.47609944e+00  1.58495982e+00 
 1.08320000e-02  1.02811360e+01  1.04696302e+01  1.47629169e+00  1.58526185e+00 
 1.08330000e-02  1.02825473e+01  1.04710726e+01  1.47648397e+00  1.58556347e+00 
 1.08340000e-02  1.02839589e+01  1.04725152e+01  1.47667629e+00  1.58586465e+00 
 1.08350000e-02  1.02853709e+01  1.04739580e+01  1.47686863e+00  1.58616542e+00 
 1.08360000e-02  1.02867832e+01  1.04754012e+01  1.47706106e+00  1.58646573e+00 
 1.08370000e-02  1.02881956e+01  1.04768444e+01  1.47725342e+00  1.58676565e+00 
 1.08380000e-02  1.02896085e+01  1.04782880e+01  1.47744585e+00  1.58706512e+00 
 1.08390000e-02  1.02910216e+01  1.04797317e+01  1.47763832e+00  1.58736416e+00 
 1.08400000e-02  1.02924351e+01  1.04811757e+01  1.47783082e+00  1.58766275e+00 
 1.08410000e-02  1.02938488e+01  1.04826200e+01  1.47802335e+00  1.58796091e+00 
 1.08420000e-02  1.02952629e+01  1.04840644e+01  1.47821591e+00  1.58825862e+00 
 1.08430000e-02  1.02966773e+01  1.04855091e+01  1.47840850e+00  1.58855589e+00 
 1.08440000e-02  1.02980919e+01  1.04869540e+01  1.47860112e+00  1.58885271e+00 
 1.08450000e-02  1.02995069e+01  1.04883991e+01  1.47879377e+00  1.58914907e+00 
 1.08460000e-02  1.03009222e+01  1.04898445e+01  1.47898645e+00  1.58944499e+00 
 1.08470000e-02  1.03023377e+01  1.04912901e+01  1.47917916e+00  1.58974046e+00 
 1.08480000e-02  1.03037536e+01  1.04927359e+01  1.47937190e+00  1.59003546e+00 
 1.08490000e-02  1.03051697e+01  1.04941819e+01  1.47956467e+00  1.59033002e+00 
 1.08500000e-02  1.03065862e+01  1.04956281e+01  1.47975747e+00  1.59062410e+00 
 1.08510000e-02  1.03080029e+01  1.04970746e+01  1.47995030e+00  1.59091773e+00 
 1.08520000e-02  1.03094200e+01  1.04985213e+01  1.48014316e+00  1.59121089e+00 
 1.08530000e-02  1.03108373e+01  1.04999682e+01  1.48033604e+00  1.59150359e+00 
 1.08540000e-02  1.03122550e+01  1.05014153e+01  1.48052896e+00  1.59179582e+00 
 1.08550000e-02  1.03136729e+01  1.05028627e+01  1.48072190e+00  1.59208757e+00 
 1.08560000e-02  1.03150911e+01  1.05043102e+01  1.48091488e+00  1.59237886e+00 
 1.08570000e-02  1.03165096e+01  1.05057580e+01  1.48110788e+00  1.59266966e+00 
 1.08580000e-02  1.03179284e+01  1.05072060e+01  1.48130091e+00  1.59295999e+00 
 1.08590000e-02  1.03193475e+01  1.05086542e+01  1.48149397e+00  1.59324985e+00 
 1.08600000e-02  1.03207669e+01  1.05101026e+01  1.48168706e+00  1.59353921e+00 
 1.08610000e-02  1.03221865e+01  1.05115512e+01  1.48188018e+00  1.59382811e+00 
 1.08620000e-02  1.03236065e+01  1.05130001e+01  1.48207332e+00  1.59411651e+00 
 1.08630000e-02  1.03250267e+01  1.05144491e+01  1.48226649e+00  1.59440443e+00 
 1.08640000e-02  1.03264473e+01  1.05158984e+01  1.48245970e+00  1.59469186e+00 
 1.08650000e-02  1.03278681e+01  1.05173479e+01  1.48265292e+00  1.59497879e+00 
 1.08660000e-02  1.03292892e+01  1.05187976e+01  1.48284618e+00  1.59526524e+00 
 1.08670000e-02  1.03307105e+01  1.05202474e+01  1.48303947e+00  1.59555120e+00 
 1.08680000e-02  1.03321322e+01  1.05216975e+01  1.48323278e+00  1.59583665e+00 
 1.08690000e-02  1.03335542e+01  1.05231478e+01  1.48342612e+00  1.59612161e+00 
 1.08700000e-02  1.03349764e+01  1.05245983e+01  1.48361948e+00  1.59640607e+00 
 1.08710000e-02  1.03363989e+01  1.05260491e+01  1.48381288e+00  1.59669004e+00 
 1.08720000e-02  1.03378217e+01  1.05275000e+01  1.48400630e+00  1.59697349e+00 
 1.08730000e-02  1.03392447e+01  1.05289511e+01  1.48419975e+00  1.59725645e+00 
 1.08740000e-02  1.03406681e+01  1.05304024e+01  1.48439322e+00  1.59753890e+00 
 1.08750000e-02  1.03420917e+01  1.05318539e+01  1.48458673e+00  1.59782084e+00 
 1.08760000e-02  1.03435156e+01  1.05333057e+01  1.48478026e+00  1.59810228e+00 
 1.08770000e-02  1.03449397e+01  1.05347576e+01  1.48497381e+00  1.59838320e+00 
 1.08780000e-02  1.03463642e+01  1.05362097e+01  1.48516739e+00  1.59866361e+00 
 1.08790000e-02  1.03477889e+01  1.05376620e+01  1.48536100e+00  1.59894351e+00 
 1.08800000e-02  1.03492139e+01  1.05391145e+01  1.48555464e+00  1.59922289e+00 
 1.08810000e-02  1.03506391e+01  1.05405673e+01  1.48574830e+00  1.59950175e+00 
 1.08820000e-02  1.03520647e+01  1.05420202e+01  1.48594199e+00  1.59978010e+00 
 1.08830000e-02  1.03534905e+01  1.05434733e+01  1.48613570e+00  1.60005793e+00 
 1.08840000e-02  1.03549165e+01  1.05449266e+01  1.48632944e+00  1.60033523e+00 
 1.08850000e-02  1.03563429e+01  1.05463801e+01  1.48652321e+00  1.60061202e+00 
 1.08860000e-02  1.03577695e+01  1.05478338e+01  1.48671699e+00  1.60088828e+00 
 1.08870000e-02  1.03591964e+01  1.05492876e+01  1.48691081e+00  1.60116401e+00 
 1.08880000e-02  1.03606235e+01  1.05507417e+01  1.48710465e+00  1.60143923e+00 
 1.08890000e-02  1.03620509e+01  1.05521960e+01  1.48729852e+00  1.60171390e+00 
 1.08900000e-02  1.03634786e+01  1.05536504e+01  1.48749241e+00  1.60198806e+00 
 1.08910000e-02  1.03649065e+01  1.05551050e+01  1.48768633e+00  1.60226168e+00 
 1.08920000e-02  1.03663347e+01  1.05565599e+01  1.48788027e+00  1.60253477e+00 
 1.08930000e-02  1.03677632e+01  1.05580149e+01  1.48807424e+00  1.60280733e+00 
 1.08940000e-02  1.03691919e+01  1.05594701e+01  1.48826823e+00  1.60307934e+00 
 1.08950000e-02  1.03706209e+01  1.05609255e+01  1.48846225e+00  1.60335084e+00 
 1.08960000e-02  1.03720501e+01  1.05623810e+01  1.48865629e+00  1.60362178e+00 
 1.08970000e-02  1.03734796e+01  1.05638368e+01  1.48885036e+00  1.60389219e+00 
 1.08980000e-02  1.03749094e+01  1.05652927e+01  1.48904445e+00  1.60416207e+00 
 1.08990000e-02  1.03763394e+01  1.05667488e+01  1.48923856e+00  1.60443140e+00 
 1.09000000e-02  1.03777696e+01  1.05682051e+01  1.48943270e+00  1.60470019e+00 
 1.09010000e-02  1.03792002e+01  1.05696616e+01  1.48962686e+00  1.60496844e+00 
 1.09020000e-02  1.03806309e+01  1.05711182e+01  1.48982105e+00  1.60523614e+00 
 1.09030000e-02  1.03820620e+01  1.05725751e+01  1.49001526e+00  1.60550331e+00 
 1.09040000e-02  1.03834933e+01  1.05740321e+01  1.49020949e+00  1.60576992e+00 
 1.09050000e-02  1.03849248e+01  1.05754893e+01  1.49040375e+00  1.60603599e+00 
 1.09060000e-02  1.03863566e+01  1.05769466e+01  1.49059803e+00  1.60630150e+00 
 1.09070000e-02  1.03877886e+01  1.05784042e+01  1.49079234e+00  1.60656648e+00 
 1.09080000e-02  1.03892209e+01  1.05798619e+01  1.49098667e+00  1.60683090e+00 
 1.09090000e-02  1.03906534e+01  1.05813198e+01  1.49118102e+00  1.60709476e+00 
 1.09100000e-02  1.03920862e+01  1.05827779e+01  1.49137539e+00  1.60735808e+00 
 1.09110000e-02  1.03935192e+01  1.05842361e+01  1.49156979e+00  1.60762084e+00 
 1.09120000e-02  1.03949525e+01  1.05856945e+01  1.49176421e+00  1.60788306e+00 
 1.09130000e-02  1.03963860e+01  1.05871531e+01  1.49195865e+00  1.60814471e+00 
 1.09140000e-02  1.03978198e+01  1.05886118e+01  1.49215312e+00  1.60840581e+00 
 1.09150000e-02  1.03992538e+01  1.05900707e+01  1.49234761e+00  1.60866636e+00 
 1.09160000e-02  1.04006880e+01  1.05915298e+01  1.49254212e+00  1.60892634e+00 
 1.09170000e-02  1.04021225e+01  1.05929891e+01  1.49273665e+00  1.60918577e+00 
 1.09180000e-02  1.04035573e+01  1.05944485e+01  1.49293121e+00  1.60944464e+00 
 1.09190000e-02  1.04049922e+01  1.05959081e+01  1.49312578e+00  1.60970294e+00 
 1.09200000e-02  1.04064274e+01  1.05973678e+01  1.49332038e+00  1.60996070e+00 
 1.09210000e-02  1.04078629e+01  1.05988278e+01  1.49351500e+00  1.61021788e+00 
 1.09220000e-02  1.04092985e+01  1.06002878e+01  1.49370965e+00  1.61047451e+00 
 1.09230000e-02  1.04107345e+01  1.06017481e+01  1.49390431e+00  1.61073056e+00 
 1.09240000e-02  1.04121706e+01  1.06032085e+01  1.49409900e+00  1.61098606e+00 
 1.09250000e-02  1.04136070e+01  1.06046690e+01  1.49429370e+00  1.61124099e+00 
 1.09260000e-02  1.04150436e+01  1.06061298e+01  1.49448843e+00  1.61149536e+00 
 1.09270000e-02  1.04164805e+01  1.06075906e+01  1.49468318e+00  1.61174916e+00 
 1.09280000e-02  1.04179176e+01  1.06090517e+01  1.49487795e+00  1.61200239e+00 
 1.09290000e-02  1.04193549e+01  1.06105129e+01  1.49507275e+00  1.61225506e+00 
 1.09300000e-02  1.04207924e+01  1.06119742e+01  1.49526756e+00  1.61250716e+00 
 1.09310000e-02  1.04222302e+01  1.06134357e+01  1.49546239e+00  1.61275869e+00 
 1.09320000e-02  1.04236682e+01  1.06148974e+01  1.49565725e+00  1.61300965e+00 
 1.09330000e-02  1.04251064e+01  1.06163592e+01  1.49585212e+00  1.61326004e+00 
 1.09340000e-02  1.04265449e+01  1.06178212e+01  1.49604702e+00  1.61350986e+00 
 1.09350000e-02  1.04279835e+01  1.06192833e+01  1.49624194e+00  1.61375911e+00 
 1.09360000e-02  1.04294224e+01  1.06207456e+01  1.49643687e+00  1.61400778e+00 
 1.09370000e-02  1.04308616e+01  1.06222080e+01  1.49663183e+00  1.61425589e+00 
 1.09380000e-02  1.04323009e+01  1.06236706e+01  1.49682680e+00  1.61450342e+00 
 1.09390000e-02  1.04337405e+01  1.06251333e+01  1.49702180e+00  1.61475038e+00 
 1.09400000e-02  1.04351803e+01  1.06265962e+01  1.49721682e+00  1.61499676e+00 
 1.09410000e-02  1.04366203e+01  1.06280592e+01  1.49741185e+00  1.61524257e+00 
 1.09420000e-02  1.04380605e+01  1.06295224e+01  1.49760691e+00  1.61548781e+00 
 1.09430000e-02  1.04395010e+01  1.06309857e+01  1.49780198e+00  1.61573246e+00 
 1.09440000e-02  1.04409416e+01  1.06324492e+01  1.49799708e+00  1.61597655e+00 
 1.09450000e-02  1.04423825e+01  1.06339128e+01  1.49819219e+00  1.61622005e+00 
 1.09460000e-02  1.04438236e+01  1.06353766e+01  1.49838732e+00  1.61646298e+00 
 1.09470000e-02  1.04452649e+01  1.06368405e+01  1.49858248e+00  1.61670534e+00 
 1.09480000e-02  1.04467065e+01  1.06383045e+01  1.49877765e+00  1.61694711e+00 
 1.09490000e-02  1.04481482e+01  1.06397687e+01  1.49897284e+00  1.61718831e+00 
 1.09500000e-02  1.04495902e+01  1.06412330e+01  1.49916804e+00  1.61742893e+00 
 1.09510000e-02  1.04510323e+01  1.06426974e+01  1.49936327e+00  1.61766897e+00 
 1.09520000e-02  1.04524747e+01  1.06441620e+01  1.49955852e+00  1.61790842e+00 
 1.09530000e-02  1.04539173e+01  1.06456268e+01  1.49975378e+00  1.61814730e+00 
 1.09540000e-02  1.04553601e+01  1.06470916e+01  1.49994906e+00  1.61838560e+00 
 1.09550000e-02  1.04568031e+01  1.06485567e+01  1.50014436e+00  1.61862332e+00 
 1.09560000e-02  1.04582463e+01  1.06500218e+01  1.50033968e+00  1.61886046e+00 
 1.09570000e-02  1.04596897e+01  1.06514871e+01  1.50053502e+00  1.61909702e+00 
 1.09580000e-02  1.04611333e+01  1.06529525e+01  1.50073037e+00  1.61933299e+00 
 1.09590000e-02  1.04625771e+01  1.06544180e+01  1.50092574e+00  1.61956839e+00 
 1.09600000e-02  1.04640212e+01  1.06558837e+01  1.50112113e+00  1.61980320e+00 
 1.09610000e-02  1.04654654e+01  1.06573495e+01  1.50131654e+00  1.62003743e+00 
 1.09620000e-02  1.04669098e+01  1.06588154e+01  1.50151196e+00  1.62027108e+00 
 1.09630000e-02  1.04683545e+01  1.06602815e+01  1.50170740e+00  1.62050414e+00 
 1.09640000e-02  1.04697993e+01  1.06617477e+01  1.50190286e+00  1.62073662e+00 
 1.09650000e-02  1.04712443e+01  1.06632140e+01  1.50209834e+00  1.62096852e+00 
 1.09660000e-02  1.04726895e+01  1.06646805e+01  1.50229383e+00  1.62119984e+00 
 1.09670000e-02  1.04741350e+01  1.06661471e+01  1.50248934e+00  1.62143056e+00 
 1.09680000e-02  1.04755806e+01  1.06676138e+01  1.50268487e+00  1.62166071e+00 
 1.09690000e-02  1.04770264e+01  1.06690806e+01  1.50288041e+00  1.62189028e+00 
 1.09700000e-02  1.04784724e+01  1.06705476e+01  1.50307597e+00  1.62211925e+00 
 1.09710000e-02  1.04799186e+01  1.06720146e+01  1.50327155e+00  1.62234765e+00 
 1.09720000e-02  1.04813650e+01  1.06734818e+01  1.50346714e+00  1.62257545e+00 
 1.09730000e-02  1.04828116e+01  1.06749492e+01  1.50366275e+00  1.62280268e+00 
 1.09740000e-02  1.04842584e+01  1.06764166e+01  1.50385837e+00  1.62302932e+00 
 1.09750000e-02  1.04857053e+01  1.06778842e+01  1.50405401e+00  1.62325537e+00 
 1.09760000e-02  1.04871525e+01  1.06793518e+01  1.50424967e+00  1.62348084e+00 
 1.09770000e-02  1.04885998e+01  1.06808196e+01  1.50444534e+00  1.62370572e+00 
 1.09780000e-02  1.04900473e+01  1.06822875e+01  1.50464103e+00  1.62393002e+00 
 1.09790000e-02  1.04914951e+01  1.06837556e+01  1.50483673e+00  1.62415373e+00 
 1.09800000e-02  1.04929430e+01  1.06852237e+01  1.50503245e+00  1.62437685e+00 
 1.09810000e-02  1.04943910e+01  1.06866920e+01  1.50522818e+00  1.62459940e+00 
 1.09820000e-02  1.04958393e+01  1.06881604e+01  1.50542393e+00  1.62482135e+00 
 1.09830000e-02  1.04972878e+01  1.06896289e+01  1.50561970e+00  1.62504272e+00 
 1.09840000e-02  1.04987364e+01  1.06910975e+01  1.50581548e+00  1.62526349e+00 
 1.09850000e-02  1.05001852e+01  1.06925662e+01  1.50601127e+00  1.62548369e+00 
 1.09860000e-02  1.05016342e+01  1.06940350e+01  1.50620708e+00  1.62570330e+00 
 1.09870000e-02  1.05030834e+01  1.06955039e+01  1.50640291e+00  1.62592232e+00 
 1.09880000e-02  1.05045327e+01  1.06969730e+01  1.50659874e+00  1.62614076e+00 
 1.09890000e-02  1.05059823e+01  1.06984421e+01  1.50679460e+00  1.62635860e+00 
 1.09900000e-02  1.05074320e+01  1.06999114e+01  1.50699046e+00  1.62657587e+00 
 1.09910000e-02  1.05088818e+01  1.07013807e+01  1.50718634e+00  1.62679255e+00 
 1.09920000e-02  1.05103319e+01  1.07028502e+01  1.50738224e+00  1.62700863e+00 
 1.09930000e-02  1.05117821e+01  1.07043198e+01  1.50757815e+00  1.62722414e+00 
 1.09940000e-02  1.05132325e+01  1.07057895e+01  1.50777407e+00  1.62743905e+00 
 1.09950000e-02  1.05146831e+01  1.07072593e+01  1.50797001e+00  1.62765338e+00 
 1.09960000e-02  1.05161338e+01  1.07087291e+01  1.50816596e+00  1.62786713e+00 
 1.09970000e-02  1.05175848e+01  1.07101991e+01  1.50836192e+00  1.62808028e+00 
 1.09980000e-02  1.05190358e+01  1.07116692e+01  1.50855790e+00  1.62829285e+00 
 1.09990000e-02  1.05204871e+01  1.07131394e+01  1.50875389e+00  1.62850484e+00 
 1.10000000e-02  1.05219385e+01  1.07146097e+01  1.50894990e+00  1.62871624e+00 
 1.10010000e-02  1.05233901e+01  1.07160801e+01  1.50914592e+00  1.62892705e+00 
 1.10020000e-02  1.05248418e+01  1.07175506e+01  1.50934195e+00  1.62913727e+00 
 1.10030000e-02  1.05262938e+01  1.07190212e+01  1.50953799e+00  1.62934691e+00 
 1.10040000e-02  1.05277458e+01  1.07204918e+01  1.50973405e+00  1.62955596e+00 
 1.10050000e-02  1.05291981e+01  1.07219626e+01  1.50993011e+00  1.62976443e+00 
 1.10060000e-02  1.05306505e+01  1.07234335e+01  1.51012620e+00  1.62997231e+00 
 1.10070000e-02  1.05321031e+01  1.07249044e+01  1.51032229e+00  1.63017960e+00 
 1.10080000e-02  1.05335558e+01  1.07263755e+01  1.51051840e+00  1.63038631e+00 
 1.10090000e-02  1.05350087e+01  1.07278466e+01  1.51071451e+00  1.63059243e+00 
 1.10100000e-02  1.05364617e+01  1.07293179e+01  1.51091064e+00  1.63079797e+00 
 1.10110000e-02  1.05379149e+01  1.07307892e+01  1.51110679e+00  1.63100292e+00 
 1.10120000e-02  1.05393683e+01  1.07322606e+01  1.51130294e+00  1.63120729e+00 
 1.10130000e-02  1.05408218e+01  1.07337321e+01  1.51149911e+00  1.63141107e+00 
 1.10140000e-02  1.05422755e+01  1.07352037e+01  1.51169529e+00  1.63161426e+00 
 1.10150000e-02  1.05437293e+01  1.07366754e+01  1.51189148e+00  1.63181688e+00 
 1.10160000e-02  1.05451833e+01  1.07381471e+01  1.51208768e+00  1.63201890e+00 
 1.10170000e-02  1.05466374e+01  1.07396190e+01  1.51228389e+00  1.63222034e+00 
 1.10180000e-02  1.05480917e+01  1.07410909e+01  1.51248011e+00  1.63242120e+00 
 1.10190000e-02  1.05495461e+01  1.07425630e+01  1.51267635e+00  1.63262146e+00 
 1.10200000e-02  1.05510007e+01  1.07440351e+01  1.51287259e+00  1.63282115e+00 
 1.10210000e-02  1.05524554e+01  1.07455072e+01  1.51306885e+00  1.63302025e+00 
 1.10220000e-02  1.05539103e+01  1.07469795e+01  1.51326512e+00  1.63321877e+00 
 1.10230000e-02  1.05553653e+01  1.07484518e+01  1.51346140e+00  1.63341670e+00 
 1.10240000e-02  1.05568205e+01  1.07499243e+01  1.51365769e+00  1.63361405e+00 
 1.10250000e-02  1.05582758e+01  1.07513968e+01  1.51385399e+00  1.63381082e+00 
 1.10260000e-02  1.05597313e+01  1.07528694e+01  1.51405030e+00  1.63400700e+00 
 1.10270000e-02  1.05611869e+01  1.07543420e+01  1.51424662e+00  1.63420260e+00 
 1.10280000e-02  1.05626426e+01  1.07558147e+01  1.51444295e+00  1.63439762e+00 
 1.10290000e-02  1.05640985e+01  1.07572876e+01  1.51463929e+00  1.63459205e+00 
 1.10300000e-02  1.05655546e+01  1.07587604e+01  1.51483564e+00  1.63478590e+00 
 1.10310000e-02  1.05670107e+01  1.07602334e+01  1.51503200e+00  1.63497917e+00 
 1.10320000e-02  1.05684670e+01  1.07617064e+01  1.51522837e+00  1.63517186e+00 
 1.10330000e-02  1.05699235e+01  1.07631795e+01  1.51542475e+00  1.63536396e+00 
 1.10340000e-02  1.05713801e+01  1.07646527e+01  1.51562114e+00  1.63555548e+00 
 1.10350000e-02  1.05728368e+01  1.07661260e+01  1.51581754e+00  1.63574642e+00 
 1.10360000e-02  1.05742937e+01  1.07675993e+01  1.51601394e+00  1.63593678e+00 
 1.10370000e-02  1.05757506e+01  1.07690727e+01  1.51621036e+00  1.63612655e+00 
 1.10380000e-02  1.05772078e+01  1.07705461e+01  1.51640679e+00  1.63631574e+00 
 1.10390000e-02  1.05786650e+01  1.07720196e+01  1.51660322e+00  1.63650436e+00 
 1.10400000e-02  1.05801224e+01  1.07734932e+01  1.51679967e+00  1.63669239e+00 
 1.10410000e-02  1.05815800e+01  1.07749669e+01  1.51699612e+00  1.63687984e+00 
 1.10420000e-02  1.05830376e+01  1.07764406e+01  1.51719258e+00  1.63706672e+00 
 1.10430000e-02  1.05844954e+01  1.07779144e+01  1.51738905e+00  1.63725301e+00 
 1.10440000e-02  1.05859533e+01  1.07793882e+01  1.51758553e+00  1.63743872e+00 
 1.10450000e-02  1.05874113e+01  1.07808621e+01  1.51778201e+00  1.63762386e+00 
 1.10460000e-02  1.05888695e+01  1.07823361e+01  1.51797851e+00  1.63780841e+00 
 1.10470000e-02  1.05903278e+01  1.07838101e+01  1.51817501e+00  1.63799238e+00 
 1.10480000e-02  1.05917862e+01  1.07852842e+01  1.51837152e+00  1.63817578e+00 
 1.10490000e-02  1.05932448e+01  1.07867583e+01  1.51856804e+00  1.63835860e+00 
 1.10500000e-02  1.05947034e+01  1.07882325e+01  1.51876457e+00  1.63854083e+00 
 1.10510000e-02  1.05961622e+01  1.07897068e+01  1.51896110e+00  1.63872249e+00 
 1.10520000e-02  1.05976211e+01  1.07911811e+01  1.51915764e+00  1.63890358e+00 
 1.10530000e-02  1.05990802e+01  1.07926555e+01  1.51935419e+00  1.63908408e+00 
 1.10540000e-02  1.06005393e+01  1.07941299e+01  1.51955075e+00  1.63926401e+00 
 1.10550000e-02  1.06019986e+01  1.07956044e+01  1.51974731e+00  1.63944336e+00 
 1.10560000e-02  1.06034580e+01  1.07970790e+01  1.51994388e+00  1.63962213e+00 
 1.10570000e-02  1.06049175e+01  1.07985535e+01  1.52014046e+00  1.63980033e+00 
 1.10580000e-02  1.06063771e+01  1.08000282e+01  1.52033705e+00  1.63997795e+00 
 1.10590000e-02  1.06078368e+01  1.08015029e+01  1.52053364e+00  1.64015499e+00 
 1.10600000e-02  1.06092967e+01  1.08029776e+01  1.52073024e+00  1.64033146e+00 
 1.10610000e-02  1.06107567e+01  1.08044524e+01  1.52092684e+00  1.64050735e+00 
 1.10620000e-02  1.06122168e+01  1.08059273e+01  1.52112345e+00  1.64068267e+00 
 1.10630000e-02  1.06136769e+01  1.08074022e+01  1.52132007e+00  1.64085740e+00 
 1.10640000e-02  1.06151372e+01  1.08088771e+01  1.52151670e+00  1.64103157e+00 
 1.10650000e-02  1.06165977e+01  1.08103521e+01  1.52171333e+00  1.64120516e+00 
 1.10660000e-02  1.06180582e+01  1.08118271e+01  1.52190996e+00  1.64137818e+00 
 1.10670000e-02  1.06195188e+01  1.08133022e+01  1.52210660e+00  1.64155063e+00 
 1.10680000e-02  1.06209796e+01  1.08147773e+01  1.52230325e+00  1.64172250e+00 
 1.10690000e-02  1.06224404e+01  1.08162524e+01  1.52249990e+00  1.64189380e+00 
 1.10700000e-02  1.06239014e+01  1.08177276e+01  1.52269656e+00  1.64206452e+00 
 1.10710000e-02  1.06253624e+01  1.08192029e+01  1.52289323e+00  1.64223467e+00 
 1.10720000e-02  1.06268236e+01  1.08206782e+01  1.52308990e+00  1.64240425e+00 
 1.10730000e-02  1.06282849e+01  1.08221535e+01  1.52328657e+00  1.64257326e+00 
 1.10740000e-02  1.06297462e+01  1.08236288e+01  1.52348325e+00  1.64274169e+00 
 1.10750000e-02  1.06312077e+01  1.08251042e+01  1.52367994e+00  1.64290955e+00 
 1.10760000e-02  1.06326693e+01  1.08265797e+01  1.52387663e+00  1.64307685e+00 
 1.10770000e-02  1.06341310e+01  1.08280551e+01  1.52407333e+00  1.64324357e+00 
 1.10780000e-02  1.06355927e+01  1.08295307e+01  1.52427003e+00  1.64340971e+00 
 1.10790000e-02  1.06370546e+01  1.08310062e+01  1.52446673e+00  1.64357529e+00 
 1.10800000e-02  1.06385166e+01  1.08324818e+01  1.52466344e+00  1.64374030e+00 
 1.10810000e-02  1.06399786e+01  1.08339574e+01  1.52486015e+00  1.64390474e+00 
 1.10820000e-02  1.06414408e+01  1.08354330e+01  1.52505687e+00  1.64406861e+00 
 1.10830000e-02  1.06429031e+01  1.08369087e+01  1.52525359e+00  1.64423191e+00 
 1.10840000e-02  1.06443654e+01  1.08383844e+01  1.52545032e+00  1.64439464e+00 
 1.10850000e-02  1.06458279e+01  1.08398601e+01  1.52564705e+00  1.64455680e+00 
 1.10860000e-02  1.06472904e+01  1.08413359e+01  1.52584378e+00  1.64471840e+00 
 1.10870000e-02  1.06487530e+01  1.08428117e+01  1.52604052e+00  1.64487942e+00 
 1.10880000e-02  1.06502157e+01  1.08442875e+01  1.52623726e+00  1.64503988e+00 
 1.10890000e-02  1.06516786e+01  1.08457633e+01  1.52643401e+00  1.64519977e+00 
 1.10900000e-02  1.06531415e+01  1.08472392e+01  1.52663076e+00  1.64535909e+00 
