 time            v(vout)         v(vinf)         v(en)           i(L1)          
 0.00000000e+00  5.10499956e+00 -3.66748881e-07  4.12063282e-05 -6.03707454e-07 
 1.60210000e-02  5.10121113e+00  9.62608095e+00  2.02905565e+00  9.67887852e-01 
 1.60220000e-02  5.10854135e+00  9.61960137e+00  2.02750280e+00  1.15869931e+00 
 1.60230000e-02  5.09882812e+00  9.63588264e+00  2.03100707e+00  7.56957708e-01 
 1.60240000e-02  5.10599878e+00  9.61475357e+00  2.02679873e+00  1.19785177e+00 
 1.60250000e-02  5.10341980e+00  9.63340446e+00  2.03032260e+00  8.59474802e-01 
 1.60260000e-02  5.10191737e+00  9.62388687e+00  2.02861865e+00  1.00697825e+00 
 1.60270000e-02  5.10795797e+00  9.62210109e+00  2.02801495e+00  1.11007226e+00 
 1.60280000e-02  5.09895543e+00  9.63328008e+00  2.03048942e+00  8.06667188e-01 
 1.60290000e-02  5.10706091e+00  9.61202249e+00  2.02625441e+00  1.24664214e+00 
 1.60300000e-02  5.10237315e+00  9.63498308e+00  2.03064664e+00  8.09627167e-01 
 1.60310000e-02  5.10292317e+00  9.62120597e+00  2.02808484e+00  1.05689859e+00 
 1.60320000e-02  5.10725872e+00  9.62459205e+00  2.02852532e+00  1.05960786e+00 
 1.60330000e-02  5.09984497e+00  9.62982261e+00  2.02980228e+00  8.78428253e-01 
 1.60340000e-02  5.10867726e+00  9.60923038e+00  2.02555789e+00  1.30318283e+00 
 1.60350000e-02  5.10117264e+00  9.63655739e+00  2.03096981e+00  7.52290349e-01 
 1.60360000e-02  5.10421806e+00  9.61818772e+00  2.02748404e+00  1.11464853e+00 
 1.60370000e-02  5.10620858e+00  9.62749056e+00  2.02911893e+00  9.94326247e-01 
 1.60380000e-02  5.10067378e+00  9.62699483e+00  2.02923906e+00  9.30737711e-01 
 1.60390000e-02  5.10919634e+00  9.61383900e+00  2.02633262e+00  1.23568217e+00 
 1.60400000e-02  5.09978174e+00  9.63704001e+00  2.03119358e+00  7.13516475e-01 
 1.60410000e-02  5.10514559e+00  9.61578921e+00  2.02700564e+00  1.15508608e+00 
 1.60420000e-02  5.10484397e+00  9.62984707e+00  2.02960184e+00  9.24334951e-01 
 1.60430000e-02  5.10083092e+00  9.62564529e+00  2.02896872e+00  9.45684423e-01 
 1.60440000e-02  5.10859166e+00  9.61709275e+00  2.02699789e+00  1.17231485e+00 
 1.60450000e-02  5.09898035e+00  9.63443173e+00  2.03071719e+00  7.54085290e-01 
 1.60460000e-02  5.10597709e+00  9.61334194e+00  2.02651710e+00  1.19485484e+00 
 1.60470000e-02  5.10379415e+00  9.63150503e+00  2.02994208e+00  8.73524473e-01 
 1.60480000e-02  5.10189904e+00  9.62263586e+00  2.02836952e+00  1.00269604e+00 
 1.60490000e-02  5.10822645e+00  9.61989936e+00  2.02757270e+00  1.12367533e+00 
 1.60500000e-02  5.09955341e+00  9.63074176e+00  2.02998529e+00  8.35139221e-01 
 1.60510000e-02  5.10779269e+00  9.60922875e+00  2.02569797e+00  1.27445814e+00 
 1.60520000e-02  5.10254016e+00  9.63360674e+00  2.03037296e+00  8.11303610e-01 
 1.60530000e-02  5.10331725e+00  9.61924515e+00  2.02769460e+00  1.06850053e+00 
 1.60540000e-02  5.10731814e+00  9.62339650e+00  2.02828857e+00  1.05416377e+00 
 1.60550000e-02  5.09968018e+00  9.62900489e+00  2.02963875e+00  8.62074837e-01 
 1.60560000e-02  5.10844688e+00  9.60759418e+00  2.02535874e+00  1.30026371e+00 
 1.60570000e-02  5.10121428e+00  9.63495434e+00  2.03064983e+00  7.49412940e-01 
 1.60580000e-02  5.10381601e+00  9.61758434e+00  2.02736285e+00  1.09238460e+00 
 1.60590000e-02  5.10623411e+00  9.62552309e+00  2.02872452e+00  9.96209459e-01 
 1.60600000e-02  5.10007232e+00  9.62677704e+00  2.02919380e+00  8.96819019e-01 
 1.60610000e-02  5.10886201e+00  9.61098567e+00  2.02576307e+00  1.24779464e+00 
 1.60620000e-02  5.10001618e+00  9.63577618e+00  2.03086767e+00  7.03077310e-01 
 1.60630000e-02  5.10492928e+00  9.61468449e+00  2.02678490e+00  1.14465837e+00 
 1.60640000e-02  5.10526697e+00  9.62747730e+00  2.02912527e+00  9.44824910e-01 
 1.60650000e-02  5.10084710e+00  9.62433206e+00  2.02870732e+00  9.43211330e-01 
 1.60660000e-02  5.10885696e+00  9.61452439e+00  2.02648081e+00  1.19162267e+00 
 1.60670000e-02  5.09920061e+00  9.63359589e+00  2.03054979e+00  7.42875183e-01 
 1.60680000e-02  5.10577661e+00  9.61241845e+00  2.02633321e+00  1.18372247e+00 
 1.60690000e-02  5.10417971e+00  9.62927285e+00  2.02949361e+00  8.90913612e-01 
 1.60700000e-02  5.10212742e+00  9.62086473e+00  2.02801684e+00  1.00948755e+00 
 1.60710000e-02  5.10840549e+00  9.61828055e+00  2.02724950e+00  1.12768513e+00 
 1.60720000e-02  5.09903036e+00  9.63106396e+00  2.03004785e+00  7.91010169e-01 
 1.60730000e-02  5.10685168e+00  9.60976073e+00  2.02580351e+00  1.23093432e+00 
 1.60740000e-02  5.10286714e+00  9.63124212e+00  2.02989744e+00  8.26762707e-01 
 1.60750000e-02  5.10270817e+00  9.61897009e+00  2.02763889e+00  1.03981417e+00 
 1.60760000e-02  5.10760335e+00  9.62063630e+00  2.02773225e+00  1.07514332e+00 
 1.60770000e-02  5.09931671e+00  9.62850964e+00  2.02953875e+00  8.36167276e-01 
 1.60780000e-02  5.10783749e+00  9.60719015e+00  2.02529089e+00  1.27526825e+00 
 1.60790000e-02  5.10161729e+00  9.63268872e+00  2.03019451e+00  7.69827457e-01 
 1.60800000e-02  5.10360748e+00  9.61647897e+00  2.02714237e+00  1.08360896e+00 
 1.60810000e-02  5.10660937e+00  9.62313794e+00  2.02824480e+00  1.01684760e+00 
 1.60820000e-02  5.10038795e+00  9.62481718e+00  2.02880419e+00  9.10367151e-01 
 1.60830000e-02  5.10913907e+00  9.60920988e+00  2.02540663e+00  1.25633430e+00 
 1.60840000e-02  5.10024795e+00  9.63446574e+00  2.03055907e+00  7.05819890e-01 
 1.60850000e-02  5.10475404e+00  9.61364780e+00  2.02657838e+00  1.13557134e+00 
 1.60860000e-02  5.10536050e+00  9.62574625e+00  2.02877913e+00  9.48878045e-01 
 1.60870000e-02  5.10079030e+00  9.62298697e+00  2.02843895e+00  9.38854121e-01 
 1.60880000e-02  5.10888614e+00  9.61268548e+00  2.02611268e+00  1.19594621e+00 
 1.60890000e-02  5.09953325e+00  9.63087797e+00  2.03001076e+00  7.73448138e-01 
 1.60900000e-02  5.10649483e+00  9.60949490e+00  2.02575075e+00  1.21361469e+00 
 1.60910000e-02  5.10413244e+00  9.62819105e+00  2.02928008e+00  8.84125462e-01 
 1.60920000e-02  5.10196313e+00  9.61983297e+00  2.02781098e+00  9.98929049e-01 
 1.60930000e-02  5.10836522e+00  9.61673505e+00  2.02694126e+00  1.12533143e+00 
 1.60940000e-02  5.09890273e+00  9.62979209e+00  2.02979298e+00  7.80556013e-01 
 1.60950000e-02  5.10665203e+00  9.60865271e+00  2.02558209e+00  1.22050010e+00 
 1.60960000e-02  5.10281996e+00  9.62977236e+00  2.02960466e+00  8.23562770e-01 
 1.60970000e-02  5.10254537e+00  9.61769050e+00  2.02738299e+00  1.03166439e+00 
 1.60980000e-02  5.10758030e+00  9.61898907e+00  2.02740323e+00  1.07488459e+00 
 1.60990000e-02  5.09915451e+00  9.62736634e+00  2.02931021e+00  8.26093414e-01 
 1.61000000e-02  5.10759804e+00  9.60612031e+00  2.02507736e+00  1.26522941e+00 
 1.61010000e-02  5.10170117e+00  9.63102548e+00  2.02986222e+00  7.74701764e-01 
 1.61020000e-02  5.10338369e+00  9.61532673e+00  2.02691214e+00  1.07411885e+00 
 1.61030000e-02  5.10670034e+00  9.62116584e+00  2.02784943e+00  1.02433128e+00 
 1.61040000e-02  5.10030673e+00  9.62348820e+00  2.02853910e+00  9.05953181e-01 
 1.61050000e-02  5.10910519e+00  9.60705949e+00  2.02497931e+00  1.26529960e+00 
 1.61060000e-02  5.10041042e+00  9.63180034e+00  2.03013091e+00  7.35165884e-01 
 1.61070000e-02  5.10567207e+00  9.61028413e+00  2.02590854e+00  1.17590569e+00 
 1.61080000e-02  5.10539250e+00  9.62471985e+00  2.02857691e+00  9.45162130e-01 
 1.61090000e-02  5.10149474e+00  9.62025341e+00  2.02789562e+00  9.70115757e-01 
 1.61100000e-02  5.10908902e+00  9.61239446e+00  2.02606056e+00  1.18232849e+00 
 1.61110000e-02  5.09966426e+00  9.62872459e+00  2.02958298e+00  7.90585455e-01 
 1.61120000e-02  5.10698627e+00  9.60719616e+00  2.02529272e+00  1.23028344e+00 
 1.61130000e-02  5.10387468e+00  9.62742168e+00  2.02913036e+00  8.65523400e-01 
 1.61140000e-02  5.10285560e+00  9.61663374e+00  2.02717389e+00  1.03567444e+00 
 1.61150000e-02  5.10824137e+00  9.61685213e+00  2.02697258e+00  1.09938583e+00 
 1.61160000e-02  5.09938180e+00  9.62683596e+00  2.02920535e+00  8.16520537e-01 
 1.61170000e-02  5.10761110e+00  9.60547039e+00  2.02494809e+00  1.25569683e+00 
 1.61180000e-02  5.10238666e+00  9.62918183e+00  2.02949147e+00  7.95100455e-01 
 1.61190000e-02  5.10329143e+00  9.61494338e+00  2.02683587e+00  1.05858080e+00 
 1.61200000e-02  5.10725861e+00  9.61907404e+00  2.02742800e+00  1.04321603e+00 
 1.61210000e-02  5.09932659e+00  9.62520998e+00  2.02887965e+00  8.36041175e-01 
 1.61220000e-02  5.10799301e+00  9.60404387e+00  2.02466302e+00  1.27481258e+00 
 1.61230000e-02  5.10128844e+00  9.63019182e+00  2.02969937e+00  7.47829553e-01 
 1.61240000e-02  5.10367333e+00  9.61337167e+00  2.02652196e+00  1.08107162e+00 
 1.61250000e-02  5.10644564e+00  9.62046832e+00  2.02771438e+00  1.00347861e+00 
 1.61260000e-02  5.10005922e+00  9.62243875e+00  2.02832835e+00  8.90033530e-01 
 1.61270000e-02  5.10888770e+00  9.60583104e+00  2.02473818e+00  1.25459915e+00 
 1.61280000e-02  5.10023754e+00  9.63120369e+00  2.02990761e+00  7.04102997e-01 
 1.61290000e-02  5.10481198e+00  9.61048418e+00  2.02594702e+00  1.13539090e+00 
 1.61300000e-02  5.10550249e+00  9.62264692e+00  2.02816095e+00  9.51439705e-01 
 1.61310000e-02  5.10160531e+00  9.61835595e+00  2.02751664e+00  9.74827402e-01 
 1.61320000e-02  5.10916540e+00  9.61076096e+00  2.02573434e+00  1.18432806e+00 
 1.61330000e-02  5.09980064e+00  9.62689415e+00  2.02921862e+00  7.99042530e-01 
 1.61340000e-02  5.10719433e+00  9.60529069e+00  2.02491293e+00  1.23843672e+00 
 1.61350000e-02  5.10391630e+00  9.62596033e+00  2.02883930e+00  8.65424559e-01 
 1.61360000e-02  5.10320441e+00  9.61452517e+00  2.02675409e+00  1.04992777e+00 
 1.61370000e-02  5.10827781e+00  9.61573889e+00  2.02675262e+00  1.09472563e+00 
 1.61380000e-02  5.10018919e+00  9.62343436e+00  2.02852949e+00  8.63994556e-01 
 1.61390000e-02  5.10877111e+00  9.60176196e+00  2.02420937e+00  1.30215548e+00 
 1.61400000e-02  5.10214647e+00  9.62854442e+00  2.02936870e+00  7.77565396e-01 
 1.61410000e-02  5.10362687e+00  9.61296576e+00  2.02644178e+00  1.06845679e+00 
 1.61420000e-02  5.10692740e+00  9.61866036e+00  2.02735091e+00  1.01834596e+00 
 1.61430000e-02  5.09967530e+00  9.62278479e+00  2.02839639e+00  8.55208482e-01 
 1.61440000e-02  5.10850615e+00  9.60315255e+00  2.02429126e+00  1.26955108e+00 
 1.61450000e-02  5.10074481e+00  9.62948109e+00  2.02956162e+00  7.18916383e-01 
 1.61460000e-02  5.10404379e+00  9.61114091e+00  2.02607687e+00  1.09385303e+00 
 1.61470000e-02  5.10595020e+00  9.62017307e+00  2.02766147e+00  9.72792852e-01 
 1.61480000e-02  5.10001163e+00  9.62074991e+00  2.02799051e+00  8.88667460e-01 
 1.61490000e-02  5.10873323e+00  9.60579010e+00  2.02472888e+00  1.22786372e+00 
 1.61500000e-02  5.09971227e+00  9.62984655e+00  2.02970685e+00  6.87990865e-01 
 1.61510000e-02  5.10468470e+00  9.60910697e+00  2.02567166e+00  1.12919982e+00 
 1.61520000e-02  5.10514359e+00  9.62144058e+00  2.02792196e+00  9.36062334e-01 
 1.61530000e-02  5.10080992e+00  9.61817082e+00  2.02747758e+00  9.39020169e-01 
 1.61540000e-02  5.10881319e+00  9.60848114e+00  2.02527617e+00  1.18703984e+00 
 1.61550000e-02  5.09927614e+00  9.62699780e+00  2.02923504e+00  7.52499248e-01 
 1.61560000e-02  5.10603541e+00  9.60582331e+00  2.02501800e+00  1.19257500e+00 
 1.61570000e-02  5.10405951e+00  9.62356023e+00  2.02835650e+00  8.81084937e-01 
 1.61580000e-02  5.10245575e+00  9.61413943e+00  2.02667603e+00  1.02241661e+00 
 1.61590000e-02  5.10843297e+00  9.61262005e+00  2.02612303e+00  1.12090674e+00 
 1.61600000e-02  5.09950846e+00  9.62368660e+00  2.02857838e+00  8.22577516e-01 
 1.61610000e-02  5.10763743e+00  9.60219107e+00  2.02429449e+00  1.26135324e+00 
 1.61620000e-02  5.10260016e+00  9.62581607e+00  2.02881885e+00  8.08732451e-01 
 1.61630000e-02  5.10277142e+00  9.61285601e+00  2.02641946e+00  1.03840946e+00 
 1.61640000e-02  5.10736339e+00  9.61522869e+00  2.02665743e+00  1.05741843e+00 
 1.61650000e-02  5.09914437e+00  9.62253941e+00  2.02834686e+00  8.27161581e-01 
 1.61660000e-02  5.10768523e+00  9.60140903e+00  2.02413751e+00  1.26580120e+00 
 1.61670000e-02  5.10149025e+00  9.62672577e+00  2.02900627e+00  7.62267855e-01 
 1.61680000e-02  5.10380876e+00  9.60990208e+00  2.02583048e+00  1.09078400e+00 
 1.61690000e-02  5.10654460e+00  9.61726430e+00  2.02707480e+00  1.01050809e+00 
 1.61700000e-02  5.10060672e+00  9.61823427e+00  2.02749166e+00  9.19971578e-01 
 1.61710000e-02  5.10926725e+00  9.60362573e+00  2.02429296e+00  1.24914093e+00 
 1.61720000e-02  5.10017416e+00  9.62753464e+00  2.02929375e+00  7.24514698e-01 
 1.61730000e-02  5.10548900e+00  9.60614611e+00  2.02508299e+00  1.16496207e+00 
 1.61740000e-02  5.10527312e+00  9.62024684e+00  2.02768557e+00  9.37978983e-01 
 1.61750000e-02  5.10196620e+00  9.61458644e+00  2.02676558e+00  9.91415648e-01 
 1.61760000e-02  5.10913960e+00  9.60864695e+00  2.02531738e+00  1.17064550e+00 
 1.61770000e-02  5.09965248e+00  9.62393978e+00  2.02862898e+00  7.94452800e-01 
 1.61780000e-02  5.10712349e+00  9.60241301e+00  2.02433885e+00  1.23362065e+00 
 1.61790000e-02  5.10372547e+00  9.62322823e+00  2.02829611e+00  8.55157004e-01 
 1.61800000e-02  5.10326777e+00  9.61122504e+00  2.02609550e+00  1.05241989e+00 
 1.61810000e-02  5.10819564e+00  9.61289951e+00  2.02618752e+00  1.08899124e+00 
 1.61820000e-02  5.10030728e+00  9.61992857e+00  2.02783025e+00  8.72110395e-01 
 1.61830000e-02  5.10896244e+00  9.59828494e+00  2.02351589e+00  1.30981732e+00 
 1.61840000e-02  5.10193603e+00  9.62576886e+00  2.02881663e+00  7.67313859e-01 
 1.61850000e-02  5.10397436e+00  9.60918029e+00  2.02568711e+00  1.08356529e+00 
 1.61860000e-02  5.10682428e+00  9.61603925e+00  2.02683039e+00  1.00995664e+00 
 1.61870000e-02  5.10030081e+00  9.61831785e+00  2.02750692e+00  8.88453037e-01 
 1.61880000e-02  5.10912162e+00  9.60139488e+00  2.02385549e+00  1.25712873e+00 
 1.61890000e-02  5.10057695e+00  9.62695367e+00  2.02906024e+00  7.06583361e-01 
 1.61900000e-02  5.10435898e+00  9.60762212e+00  2.02537563e+00  1.10460480e+00 
 1.61910000e-02  5.10579481e+00  9.61774007e+00  2.02717938e+00  9.59241262e-01 
 1.61920000e-02  5.10056826e+00  9.61661254e+00  2.02716648e+00  9.14113484e-01 
 1.61930000e-02  5.10902679e+00  9.60401839e+00  2.02437850e+00  1.21203108e+00 
 1.61940000e-02  5.09949373e+00  9.62643469e+00  2.02908437e+00  6.94692730e-01 
 1.61950000e-02  5.10492382e+00  9.60570700e+00  2.02499362e+00  1.13549088e+00 
 1.61960000e-02  5.10486229e+00  9.61917657e+00  2.02747438e+00  9.16189351e-01 
 1.61970000e-02  5.10074445e+00  9.61520860e+00  2.02688607e+00  9.33464156e-01 
 1.61980000e-02  5.10862165e+00  9.60613288e+00  2.02481135e+00  1.17096760e+00 
 1.61990000e-02  5.09887947e+00  9.62458914e+00  2.02875134e+00  7.27153392e-01 
 1.62000000e-02  5.10549183e+00  9.60379497e+00  2.02461245e+00  1.16732299e+00 
 1.62010000e-02  5.10391722e+00  9.62025440e+00  2.02769613e+00  8.77204348e-01 
 1.62020000e-02  5.10163911e+00  9.61250312e+00  2.02634776e+00  9.85636980e-01 
 1.62030000e-02  5.10832266e+00  9.60851179e+00  2.02529878e+00  1.13086609e+00 
 1.62040000e-02  5.09945225e+00  9.62055546e+00  2.02795302e+00  8.19845939e-01 
 1.62050000e-02  5.10749565e+00  9.59919319e+00  2.02369628e+00  1.25836682e+00 
 1.62060000e-02  5.10273347e+00  9.62243196e+00  2.02814249e+00  8.18203421e-01 
 1.62070000e-02  5.10279691e+00  9.60965173e+00  2.02578074e+00  1.04217907e+00 
 1.62080000e-02  5.10748854e+00  9.61186785e+00  2.02598583e+00  1.06581693e+00 
 1.62090000e-02  5.09987060e+00  9.61790824e+00  2.02742585e+00  8.68770331e-01 
 1.62100000e-02  5.10860879e+00  9.59651783e+00  2.02315318e+00  1.30600170e+00 
 1.62110000e-02  5.10139693e+00  9.62418517e+00  2.02850220e+00  7.55095890e-01 
 1.62120000e-02  5.10412806e+00  9.60634613e+00  2.02512213e+00  1.10355962e+00 
 1.62130000e-02  5.10642022e+00  9.61478380e+00  2.02658300e+00  1.00007760e+00 
 1.62140000e-02  5.10083728e+00  9.61468415e+00  2.02678404e+00  9.30828887e-01 
 1.62150000e-02  5.10931851e+00  9.60158451e+00  2.02388902e+00  1.23434272e+00 
 1.62160000e-02  5.09991137e+00  9.62448902e+00  2.02870345e+00  7.19648234e-01 
 1.62170000e-02  5.10540471e+00  9.60324314e+00  2.02450369e+00  1.15987075e+00 
 1.62180000e-02  5.10509077e+00  9.61741359e+00  2.02712172e+00  9.28696765e-01 
 1.62190000e-02  5.10185156e+00  9.61164357e+00  2.02617808e+00  9.86127977e-01 
 1.62200000e-02  5.10899681e+00  9.60580560e+00  2.02475187e+00  1.16378285e+00 
 1.62210000e-02  5.09931360e+00  9.62157579e+00  2.02815563e+00  7.72581207e-01 
 1.62220000e-02  5.10660433e+00  9.60029407e+00  2.02391562e+00  1.21178670e+00 
 1.62230000e-02  5.10360213e+00  9.62003658e+00  2.02765905e+00  8.52439834e-01 
 1.62240000e-02  5.10182932e+00  9.61080450e+00  2.02600931e+00  9.89926528e-01 
 1.62250000e-02  5.10806870e+00  9.60819055e+00  2.02524058e+00  1.10671291e+00 
 1.62260000e-02  5.09910187e+00  9.61951751e+00  2.02774404e+00  8.01520856e-01 
 1.62270000e-02  5.10715756e+00  9.59841694e+00  2.02354078e+00  1.24020485e+00 
 1.62280000e-02  5.10257119e+00  9.62106197e+00  2.02787010e+00  8.08898811e-01 
 1.62290000e-02  5.10297395e+00  9.60768961e+00  2.02538892e+00  1.04836982e+00 
 1.62300000e-02  5.10740860e+00  9.61067285e+00  2.02574917e+00  1.05802012e+00 
 1.62310000e-02  5.10008789e+00  9.61585297e+00  2.02701625e+00  8.80124090e-01 
 1.62320000e-02  5.10889626e+00  9.59572013e+00  2.02282717e+00  1.29753429e+00 
 1.62330000e-02  5.10124032e+00  9.62286514e+00  2.02824001e+00  7.46649951e-01 
 1.62340000e-02  5.10519831e+00  9.60275743e+00  2.02440742e+00  1.14831425e+00 
 1.62350000e-02  5.10615965e+00  9.61450889e+00  2.02653426e+00  9.77526427e-01 
 1.62360000e-02  5.10129809e+00  9.61229747e+00  2.02630884e+00  9.50761809e-01 
 1.62370000e-02  5.10941720e+00  9.60164787e+00  2.02390863e+00  1.21161533e+00 
 1.62380000e-02  5.09958322e+00  9.62288191e+00  2.02840005e+00  7.15363387e-01 
 1.62390000e-02  5.10540503e+00  9.60181630e+00  2.02421865e+00  1.15549472e+00 
 1.62400000e-02  5.10479106e+00  9.61651547e+00  2.02694570e+00  9.09596152e-01 
 1.62410000e-02  5.10128364e+00  9.61116888e+00  2.02608162e+00  9.57398370e-01 
 1.62420000e-02  5.10874467e+00  9.60400295e+00  2.02439112e+00  1.15967960e+00 
 1.62430000e-02  5.09920442e+00  9.62004057e+00  2.02784805e+00  7.66641354e-01 
 1.62440000e-02  5.10646453e+00  9.59894940e+00  2.02364696e+00  1.20582921e+00 
 1.62450000e-02  5.10360143e+00  9.61822414e+00  2.02729630e+00  8.54425461e-01 
 1.62460000e-02  5.10280473e+00  9.60729555e+00  2.02531084e+00  1.03451538e+00 
 1.62470000e-02  5.10812690e+00  9.60775680e+00  2.02515940e+00  1.09461503e+00 
 1.62480000e-02  5.09990369e+00  9.61607017e+00  2.02705965e+00  8.52319474e-01 
 1.62490000e-02  5.10840489e+00  9.59458602e+00  2.02277782e+00  1.28992830e+00 
 1.62500000e-02  5.10209709e+00  9.62068252e+00  2.02780002e+00  7.80178290e-01 
 1.62510000e-02  5.10356523e+00  9.60518319e+00  2.02488966e+00  1.06994002e+00 
 1.62520000e-02  5.10697311e+00  9.61069518e+00  2.02576114e+00  1.02535842e+00 
 1.62530000e-02  5.09993322e+00  9.61448948e+00  2.02674327e+00  8.72089934e-01 
 1.62540000e-02  5.10877045e+00  9.59556490e+00  2.02273350e+00  1.27268351e+00 
 1.62550000e-02  5.10078588e+00  9.62188272e+00  2.02804677e+00  7.22018223e-01 
 1.62560000e-02  5.10411896e+00  9.60329525e+00  2.02451275e+00  1.09892637e+00 
 1.62570000e-02  5.10595890e+00  9.61255874e+00  2.02614337e+00  9.73917651e-01 
 1.62580000e-02  5.10006852e+00  9.61292033e+00  2.02642948e+00  8.92917635e-01 
 1.62590000e-02  5.10877016e+00  9.59807326e+00  2.02318952e+00  1.22942730e+00 
 1.62600000e-02  5.09975456e+00  9.62122479e+00  2.02805013e+00  7.14527117e-01 
 1.62610000e-02  5.10525077e+00  9.60026945e+00  2.02390987e+00  1.15451772e+00 
 1.62620000e-02  5.10490724e+00  9.61451165e+00  2.02654384e+00  9.21813098e-01 
 1.62630000e-02  5.10163432e+00  9.60880900e+00  2.02561214e+00  9.78596202e-01 
 1.62640000e-02  5.10888208e+00  9.60257855e+00  2.02410759e+00  1.16395501e+00 
 1.62650000e-02  5.09948475e+00  9.61780744e+00  2.02740537e+00  7.91228115e-01 
 1.62660000e-02  5.10696191e+00  9.59639140e+00  2.02313772e+00  1.22984445e+00 
 1.62670000e-02  5.10360183e+00  9.61708693e+00  2.02707144e+00  8.53431181e-01 
 1.62680000e-02  5.10316589e+00  9.60507931e+00  2.02486974e+00  1.05165433e+00 
 1.62690000e-02  5.10808442e+00  9.60678146e+00  2.02496760e+00  1.08783954e+00 
 1.62700000e-02  5.09989855e+00  9.61457746e+00  2.02676245e+00  8.53373305e-01 
 1.62710000e-02  5.10843025e+00  9.59303601e+00  2.02246887e+00  1.29081652e+00 
 1.62720000e-02  5.10192700e+00  9.61933516e+00  2.02753224e+00  7.72915400e-01 
 1.62730000e-02  5.10444954e+00  9.60186074e+00  2.02422801e+00  1.10927300e+00 
 1.62740000e-02  5.10680833e+00  9.61033198e+00  2.02569437e+00  1.00799339e+00 
 1.62750000e-02  5.10093652e+00  9.61083097e+00  2.02601605e+00  9.24157558e-01 
 1.62760000e-02  5.10949972e+00  9.59682052e+00  2.02293742e+00  1.24152408e+00 
 1.62770000e-02  5.10033048e+00  9.61927059e+00  2.02768285e+00  7.45885098e-01 
 1.62780000e-02  5.10620076e+00  9.59781341e+00  2.02342145e+00  1.18519971e+00 
 1.62790000e-02  5.10522911e+00  9.61360643e+00  2.02636475e+00  9.21969486e-01 
 1.62800000e-02  5.10196172e+00  9.60767271e+00  2.02538619e+00  9.79928735e-01 
 1.62810000e-02  5.10912717e+00  9.60164779e+00  2.02392329e+00  1.15983444e+00 
 1.62820000e-02  5.09944497e+00  9.61739081e+00  2.02732041e+00  7.68054049e-01 
 1.62830000e-02  5.10671301e+00  9.59620899e+00  2.02310072e+00  1.20693377e+00 
 1.62840000e-02  5.10373893e+00  9.61563454e+00  2.02678059e+00  8.50401093e-01 
 1.62850000e-02  5.10226451e+00  9.60602669e+00  2.02505656e+00  1.00011138e+00 
 1.62860000e-02  5.10822317e+00  9.60435557e+00  2.02447792e+00  1.09943109e+00 
 1.62870000e-02  5.09907296e+00  9.61571270e+00  2.02698433e+00  7.88176829e-01 
 1.62880000e-02  5.10706699e+00  9.59474435e+00  2.02280801e+00  1.22663309e+00 
 1.62890000e-02  5.10262516e+00  9.61683672e+00  2.02702773e+00  8.02592053e-01 
 1.62900000e-02  5.10254730e+00  9.60452206e+00  2.02475602e+00  1.02125045e+00 
 1.62910000e-02  5.10742848e+00  9.60605800e+00  2.02482723e+00  1.05740662e+00 
 1.62920000e-02  5.09909670e+00  9.61394966e+00  2.02663283e+00  8.16861057e-01 
 1.62930000e-02  5.10755464e+00  9.59298456e+00  2.02245705e+00  1.25478372e+00 
 1.62940000e-02  5.10160150e+00  9.61766487e+00  2.02719849e+00  7.62535548e-01 
 1.62950000e-02  5.10306894e+00  9.60266033e+00  2.02438517e+00  1.05326080e+00 
 1.62960000e-02  5.10667651e+00  9.60763171e+00  2.02515025e+00  1.01936473e+00 
 1.62970000e-02  5.09954647e+00  9.61166986e+00  2.02617954e+00  8.61131909e-01 
 1.62980000e-02  5.10837369e+00  9.59240378e+00  2.02212944e+00  1.26987147e+00 
 1.62990000e-02  5.10054421e+00  9.61876800e+00  2.02742541e+00  7.19263669e-01 
 1.63000000e-02  5.10400121e+00  9.60006064e+00  2.02386758e+00  1.10173054e+00 
 1.63010000e-02  5.10572731e+00  9.60955447e+00  2.02554456e+00  9.71602491e-01 
 1.63020000e-02  5.10045298e+00  9.60869489e+00  2.02558807e+00  9.21083797e-01 
 1.63030000e-02  5.10891456e+00  9.59596197e+00  2.02277015e+00  1.22067615e+00 
 1.63040000e-02  5.09951568e+00  9.61774164e+00  2.02737685e+00  7.27455605e-01 
 1.63050000e-02  5.10539992e+00  9.59665179e+00  2.02318880e+00  1.16693523e+00 
 1.63060000e-02  5.10470361e+00  9.61166106e+00  2.02597643e+00  9.17634872e-01 
 1.63070000e-02  5.10139293e+00  9.60597832e+00  2.02504750e+00  9.73161707e-01 
 1.63080000e-02  5.10868111e+00  9.59953860e+00  2.02350151e+00  1.16180313e+00 
 1.63090000e-02  5.09899434e+00  9.61576721e+00  2.02699642e+00  7.62590342e-01 
 1.63100000e-02  5.10616495e+00  9.59460540e+00  2.02278086e+00  1.20137913e+00 
 1.63110000e-02  5.10342268e+00  9.61356322e+00  2.02636655e+00  8.56004393e-01 
 1.63120000e-02  5.10197787e+00  9.60391172e+00  2.02463510e+00  1.00631278e+00 
 1.63130000e-02  5.10797510e+00  9.60222054e+00  2.02405088e+00  1.10719029e+00 
 1.63140000e-02  5.09927527e+00  9.61255595e+00  2.02635736e+00  8.24406021e-01 
 1.63150000e-02  5.10750334e+00  9.59127165e+00  2.02211634e+00  1.26207237e+00 
 1.63160000e-02  5.10228037e+00  9.61529554e+00  2.02672198e+00  8.01762436e-01 
