 time            v(vout)         v(vinf)         v(en)           i(L1)          
 5.93610000e-02  1.76182356e-02  4.60682350e+00  6.35800000e-01 -8.58676685e-07 
 5.93620000e-02  1.76138672e-02  4.60671067e+00  6.35784958e-01 -8.58515314e-07 
 5.93630000e-02  1.76094999e-02  4.60659784e+00  6.35769917e-01 -8.58353959e-07 
 5.93640000e-02  1.76051337e-02  4.60648501e+00  6.35754876e-01 -8.58192618e-07 
 5.93650000e-02  1.76007686e-02  4.60637219e+00  6.35739835e-01 -8.58031292e-07 
 5.93660000e-02  1.75964046e-02  4.60625937e+00  6.35724795e-01 -8.57869979e-07 
 5.93670000e-02  1.75920417e-02  4.60614655e+00  6.35709755e-01 -8.57708682e-07 
 5.93680000e-02  1.75876798e-02  4.60603373e+00  6.35694716e-01 -8.57547399e-07 
 5.93690000e-02  1.75833190e-02  4.60592092e+00  6.35679676e-01 -8.57386131e-07 
 5.93700000e-02  1.75789593e-02  4.60580811e+00  6.35664638e-01 -8.57224877e-07 
 5.93710000e-02  1.75746007e-02  4.60569530e+00  6.35649599e-01 -8.57063639e-07 
 5.93720000e-02  1.75702432e-02  4.60558249e+00  6.35634561e-01 -8.56902414e-07 
 5.93730000e-02  1.75658867e-02  4.60546969e+00  6.35619523e-01 -8.56741205e-07 
 5.93740000e-02  1.75615313e-02  4.60535689e+00  6.35604486e-01 -8.56580009e-07 
 5.93750000e-02  1.75571770e-02  4.60524410e+00  6.35589449e-01 -8.56418829e-07 
 5.93760000e-02  1.75528238e-02  4.60513130e+00  6.35574412e-01 -8.56257663e-07 
 5.93770000e-02  1.75484717e-02  4.60501851e+00  6.35559376e-01 -8.56096512e-07 
 5.93780000e-02  1.75441206e-02  4.60490572e+00  6.35544340e-01 -8.55935375e-07 
 5.93790000e-02  1.75397706e-02  4.60479294e+00  6.35529305e-01 -8.55774253e-07 
 5.93800000e-02  1.75354217e-02  4.60468015e+00  6.35514270e-01 -8.55613146e-07 
 5.93810000e-02  1.75310739e-02  4.60456737e+00  6.35499235e-01 -8.55452053e-07 
 5.93820000e-02  1.75267272e-02  4.60445460e+00  6.35484201e-01 -8.55290975e-07 
 5.93830000e-02  1.75223815e-02  4.60434182e+00  6.35469167e-01 -8.55129912e-07 
 5.93840000e-02  1.75180369e-02  4.60422905e+00  6.35454133e-01 -8.54968863e-07 
 5.93850000e-02  1.75136934e-02  4.60411628e+00  6.35439100e-01 -8.54807829e-07 
 5.93860000e-02  1.75093509e-02  4.60400351e+00  6.35424067e-01 -8.54646810e-07 
 5.93870000e-02  1.75050096e-02  4.60389075e+00  6.35409034e-01 -8.54485806e-07 
 5.93880000e-02  1.75006693e-02  4.60377799e+00  6.35394002e-01 -8.54324815e-07 
 5.93890000e-02  1.74963301e-02  4.60366523e+00  6.35378970e-01 -8.54163840e-07 
 5.93900000e-02  1.74919920e-02  4.60355248e+00  6.35363939e-01 -8.54002879e-07 
 5.93910000e-02  1.74876549e-02  4.60343972e+00  6.35348908e-01 -8.53841934e-07 
 5.93920000e-02  1.74833189e-02  4.60332697e+00  6.35333877e-01 -8.53681003e-07 
 5.93930000e-02  1.74789840e-02  4.60321423e+00  6.35318847e-01 -8.53520086e-07 
 5.93940000e-02  1.74746502e-02  4.60310148e+00  6.35303817e-01 -8.53359185e-07 
 5.93950000e-02  1.74703174e-02  4.60298874e+00  6.35288787e-01 -8.53198298e-07 
 5.93960000e-02  1.74659857e-02  4.60287600e+00  6.35273758e-01 -8.53037425e-07 
 5.93970000e-02  1.74616551e-02  4.60276327e+00  6.35258729e-01 -8.52876568e-07 
 5.93980000e-02  1.74573256e-02  4.60265053e+00  6.35243700e-01 -8.52715725e-07 
 5.93990000e-02  1.74529971e-02  4.60253780e+00  6.35228672e-01 -8.52554897e-07 
 5.94000000e-02  1.74486697e-02  4.60242507e+00  6.35213644e-01 -8.52394084e-07 
 5.94010000e-02  1.74443434e-02  4.60231235e+00  6.35198617e-01 -8.52233286e-07 
 5.94020000e-02  1.74400182e-02  4.60219963e+00  6.35183590e-01 -8.52072502e-07 
 5.94030000e-02  1.74356940e-02  4.60208691e+00  6.35168563e-01 -8.51911733e-07 
 5.94040000e-02  1.74313709e-02  4.60197419e+00  6.35153537e-01 -8.51750979e-07 
 5.94050000e-02  1.74270489e-02  4.60186148e+00  6.35138511e-01 -8.51590239e-07 
 5.94060000e-02  1.74227279e-02  4.60174877e+00  6.35123486e-01 -8.51429515e-07 
 5.94070000e-02  1.74184080e-02  4.60163606e+00  6.35108460e-01 -8.51268805e-07 
 5.94080000e-02  1.74140892e-02  4.60152335e+00  6.35093436e-01 -8.51108110e-07 
 5.94090000e-02  1.74097715e-02  4.60141065e+00  6.35078411e-01 -8.50947430e-07 
 5.94100000e-02  1.74054548e-02  4.60129795e+00  6.35063387e-01 -8.50786765e-07 
 5.94110000e-02  1.74011392e-02  4.60118525e+00  6.35048363e-01 -8.50626114e-07 
 5.94120000e-02  1.73968247e-02  4.60107256e+00  6.35033340e-01 -8.50465478e-07 
 5.94130000e-02  1.73925112e-02  4.60095986e+00  6.35018317e-01 -8.50304857e-07 
 5.94140000e-02  1.73881988e-02  4.60084718e+00  6.35003294e-01 -8.50144252e-07 
 5.94150000e-02  1.73838875e-02  4.60073449e+00  6.34988272e-01 -8.49983661e-07 
 5.94160000e-02  1.73795772e-02  4.60062181e+00  6.34973250e-01 -8.49823083e-07 
 5.94170000e-02  1.73752680e-02  4.60050912e+00  6.34958229e-01 -8.49662522e-07 
 5.94180000e-02  1.73709599e-02  4.60039645e+00  6.34943208e-01 -8.49501975e-07 
 5.94190000e-02  1.73666529e-02  4.60028377e+00  6.34928187e-01 -8.49341444e-07 
 5.94200000e-02  1.73623469e-02  4.60017110e+00  6.34913166e-01 -8.49180926e-07 
 5.94210000e-02  1.73580420e-02  4.60005843e+00  6.34898146e-01 -8.49020424e-07 
 5.94220000e-02  1.73537381e-02  4.59994576e+00  6.34883127e-01 -8.48859937e-07 
 5.94230000e-02  1.73494354e-02  4.59983310e+00  6.34868107e-01 -8.48699465e-07 
 5.94240000e-02  1.73451336e-02  4.59972044e+00  6.34853088e-01 -8.48539007e-07 
 5.94250000e-02  1.73408330e-02  4.59960778e+00  6.34838070e-01 -8.48378564e-07 
 5.94260000e-02  1.73365334e-02  4.59949512e+00  6.34823052e-01 -8.48218137e-07 
 5.94270000e-02  1.73322349e-02  4.59938247e+00  6.34808034e-01 -8.48057724e-07 
 5.94280000e-02  1.73279375e-02  4.59926982e+00  6.34793016e-01 -8.47897326e-07 
 5.94290000e-02  1.73236411e-02  4.59915717e+00  6.34777999e-01 -8.47736943e-07 
 5.94300000e-02  1.73193457e-02  4.59904453e+00  6.34762983e-01 -8.47576575e-07 
 5.94310000e-02  1.73150515e-02  4.59893188e+00  6.34747966e-01 -8.47416221e-07 
 5.94320000e-02  1.73107583e-02  4.59881924e+00  6.34732950e-01 -8.47255883e-07 
 5.94330000e-02  1.73064662e-02  4.59870661e+00  6.34717935e-01 -8.47095560e-07 
 5.94340000e-02  1.73021751e-02  4.59859397e+00  6.34702919e-01 -8.46935251e-07 
 5.94350000e-02  1.72978851e-02  4.59848134e+00  6.34687904e-01 -8.46774958e-07 
 5.94360000e-02  1.72935962e-02  4.59836871e+00  6.34672890e-01 -8.46614680e-07 
 5.94370000e-02  1.72893083e-02  4.59825609e+00  6.34657876e-01 -8.46454416e-07 
 5.94380000e-02  1.72850215e-02  4.59814347e+00  6.34642862e-01 -8.46294167e-07 
 5.94390000e-02  1.72807358e-02  4.59803085e+00  6.34627849e-01 -8.46133933e-07 
 5.94400000e-02  1.72764511e-02  4.59791823e+00  6.34612835e-01 -8.45973715e-07 
 5.94410000e-02  1.72721675e-02  4.59780561e+00  6.34597823e-01 -8.45813511e-07 
 5.94420000e-02  1.72678849e-02  4.59769300e+00  6.34582810e-01 -8.45653322e-07 
 5.94430000e-02  1.72636034e-02  4.59758039e+00  6.34567799e-01 -8.45493148e-07 
 5.94440000e-02  1.72593230e-02  4.59746779e+00  6.34552787e-01 -8.45332989e-07 
 5.94450000e-02  1.72550436e-02  4.59735518e+00  6.34537776e-01 -8.45172846e-07 
 5.94460000e-02  1.72507653e-02  4.59724258e+00  6.34522765e-01 -8.45012717e-07 
 5.94470000e-02  1.72464881e-02  4.59712998e+00  6.34507754e-01 -8.44852604e-07 
 5.94480000e-02  1.72422119e-02  4.59701739e+00  6.34492744e-01 -8.44692504e-07 
 5.94490000e-02  1.72379367e-02  4.59690480e+00  6.34477735e-01 -8.44532420e-07 
 5.94500000e-02  1.72336627e-02  4.59679221e+00  6.34462725e-01 -8.44372352e-07 
 5.94510000e-02  1.72293897e-02  4.59667962e+00  6.34447716e-01 -8.44212298e-07 
 5.94520000e-02  1.72251177e-02  4.59656703e+00  6.34432708e-01 -8.44052259e-07 
 5.94530000e-02  1.72208468e-02  4.59645445e+00  6.34417699e-01 -8.43892235e-07 
 5.94540000e-02  1.72165770e-02  4.59634187e+00  6.34402691e-01 -8.43732227e-07 
 5.94550000e-02  1.72123082e-02  4.59622930e+00  6.34387684e-01 -8.43572233e-07 
 5.94560000e-02  1.72080405e-02  4.59611673e+00  6.34372677e-01 -8.43412254e-07 
 5.94570000e-02  1.72037738e-02  4.59600415e+00  6.34357670e-01 -8.43252291e-07 
 5.94580000e-02  1.71995082e-02  4.59589159e+00  6.34342663e-01 -8.43092343e-07 
 5.94590000e-02  1.71952437e-02  4.59577902e+00  6.34327657e-01 -8.42932409e-07 
 5.94600000e-02  1.71909802e-02  4.59566646e+00  6.34312652e-01 -8.42772491e-07 
 5.94610000e-02  1.71867178e-02  4.59555390e+00  6.34297646e-01 -8.42612587e-07 
 5.94620000e-02  1.71824564e-02  4.59544134e+00  6.34282641e-01 -8.42452699e-07 
 5.94630000e-02  1.71781961e-02  4.59532879e+00  6.34267637e-01 -8.42292826e-07 
 5.94640000e-02  1.71739368e-02  4.59521624e+00  6.34252633e-01 -8.42132968e-07 
 5.94650000e-02  1.71696786e-02  4.59510369e+00  6.34237629e-01 -8.41973125e-07 
 5.94660000e-02  1.71654215e-02  4.59499114e+00  6.34222625e-01 -8.41813297e-07 
 5.94670000e-02  1.71611654e-02  4.59487860e+00  6.34207622e-01 -8.41653484e-07 
 5.94680000e-02  1.71569104e-02  4.59476606e+00  6.34192619e-01 -8.41493687e-07 
 5.94690000e-02  1.71526564e-02  4.59465352e+00  6.34177617e-01 -8.41333904e-07 
 5.94700000e-02  1.71484034e-02  4.59454099e+00  6.34162615e-01 -8.41174137e-07 
 5.94710000e-02  1.71441516e-02  4.59442846e+00  6.34147613e-01 -8.41014385e-07 
 5.94720000e-02  1.71399008e-02  4.59431593e+00  6.34132612e-01 -8.40854647e-07 
 5.94730000e-02  1.71356510e-02  4.59420340e+00  6.34117611e-01 -8.40694925e-07 
 5.94740000e-02  1.71314023e-02  4.59409088e+00  6.34102610e-01 -8.40535218e-07 
 5.94750000e-02  1.71271546e-02  4.59397836e+00  6.34087610e-01 -8.40375527e-07 
 5.94760000e-02  1.71229080e-02  4.59386584e+00  6.34072610e-01 -8.40215849e-07 
 5.94770000e-02  1.71186625e-02  4.59375332e+00  6.34057611e-01 -8.40056188e-07 
 5.94780000e-02  1.71144180e-02  4.59364081e+00  6.34042612e-01 -8.39896541e-07 
 5.94790000e-02  1.71101745e-02  4.59352830e+00  6.34027613e-01 -8.39736911e-07 
 5.94800000e-02  1.71059321e-02  4.59341579e+00  6.34012615e-01 -8.39577294e-07 
 5.94810000e-02  1.71016908e-02  4.59330329e+00  6.33997617e-01 -8.39417694e-07 
 5.94820000e-02  1.70974505e-02  4.59319079e+00  6.33982619e-01 -8.39258108e-07 
 5.94830000e-02  1.70932113e-02  4.59307829e+00  6.33967622e-01 -8.39098538e-07 
 5.94840000e-02  1.70889731e-02  4.59296579e+00  6.33952625e-01 -8.38938983e-07 
 5.94850000e-02  1.70847359e-02  4.59285330e+00  6.33937629e-01 -8.38779442e-07 
 5.94860000e-02  1.70804998e-02  4.59274081e+00  6.33922632e-01 -8.38619917e-07 
 5.94870000e-02  1.70762648e-02  4.59262832e+00  6.33907637e-01 -8.38460408e-07 
 5.94880000e-02  1.70720308e-02  4.59251584e+00  6.33892641e-01 -8.38300914e-07 
 5.94890000e-02  1.70677979e-02  4.59240336e+00  6.33877646e-01 -8.38141434e-07 
 5.94900000e-02  1.70635660e-02  4.59229088e+00  6.33862652e-01 -8.37981970e-07 
 5.94910000e-02  1.70593352e-02  4.59217840e+00  6.33847657e-01 -8.37822521e-07 
 5.94920000e-02  1.70551054e-02  4.59206592e+00  6.33832663e-01 -8.37663088e-07 
 5.94930000e-02  1.70508766e-02  4.59195345e+00  6.33817670e-01 -8.37503669e-07 
 5.94940000e-02  1.70466489e-02  4.59184098e+00  6.33802676e-01 -8.37344266e-07 
 5.94950000e-02  1.70424223e-02  4.59172852e+00  6.33787684e-01 -8.37184878e-07 
 5.94960000e-02  1.70381967e-02  4.59161606e+00  6.33772691e-01 -8.37025506e-07 
 5.94970000e-02  1.70339722e-02  4.59150360e+00  6.33757699e-01 -8.36866148e-07 
 5.94980000e-02  1.70297487e-02  4.59139114e+00  6.33742707e-01 -8.36706806e-07 
 5.94990000e-02  1.70255262e-02  4.59127868e+00  6.33727716e-01 -8.36547479e-07 
 5.95000000e-02  1.70213048e-02  4.59116623e+00  6.33712725e-01 -8.36388168e-07 
 5.95010000e-02  1.70170844e-02  4.59105378e+00  6.33697734e-01 -8.36228872e-07 
 5.95020000e-02  1.70128651e-02  4.59094134e+00  6.33682744e-01 -8.36069590e-07 
 5.95030000e-02  1.70086468e-02  4.59082889e+00  6.33667754e-01 -8.35910325e-07 
 5.95040000e-02  1.70044296e-02  4.59071645e+00  6.33652765e-01 -8.35751074e-07 
 5.95050000e-02  1.70002134e-02  4.59060401e+00  6.33637775e-01 -8.35591839e-07 
 5.95060000e-02  1.69959983e-02  4.59049158e+00  6.33622787e-01 -8.35432619e-07 
 5.95070000e-02  1.69917842e-02  4.59037915e+00  6.33607798e-01 -8.35273414e-07 
 5.95080000e-02  1.69875712e-02  4.59026672e+00  6.33592810e-01 -8.35114225e-07 
 5.95090000e-02  1.69833592e-02  4.59015429e+00  6.33577822e-01 -8.34955051e-07 
 5.95100000e-02  1.69791482e-02  4.59004186e+00  6.33562835e-01 -8.34795892e-07 
 5.95110000e-02  1.69749383e-02  4.58992944e+00  6.33547848e-01 -8.34636749e-07 
 5.95120000e-02  1.69707295e-02  4.58981702e+00  6.33532861e-01 -8.34477621e-07 
 5.95130000e-02  1.69665216e-02  4.58970461e+00  6.33517875e-01 -8.34318508e-07 
 5.95140000e-02  1.69623149e-02  4.58959219e+00  6.33502889e-01 -8.34159411e-07 
 5.95150000e-02  1.69581091e-02  4.58947978e+00  6.33487904e-01 -8.34000329e-07 
 5.95160000e-02  1.69539044e-02  4.58936737e+00  6.33472919e-01 -8.33841262e-07 
 5.95170000e-02  1.69497008e-02  4.58925497e+00  6.33457934e-01 -8.33682211e-07 
 5.95180000e-02  1.69454982e-02  4.58914257e+00  6.33442950e-01 -8.33523175e-07 
 5.95190000e-02  1.69412966e-02  4.58903017e+00  6.33427966e-01 -8.33364155e-07 
 5.95200000e-02  1.69370961e-02  4.58891777e+00  6.33412982e-01 -8.33205150e-07 
 5.95210000e-02  1.69328966e-02  4.58880538e+00  6.33397999e-01 -8.33046159e-07 
 5.95220000e-02  1.69286982e-02  4.58869299e+00  6.33383016e-01 -8.32887185e-07 
 5.95230000e-02  1.69245008e-02  4.58858060e+00  6.33368033e-01 -8.32728227e-07 
 5.95240000e-02  1.69203044e-02  4.58846821e+00  6.33353051e-01 -8.32569282e-07 
 5.95250000e-02  1.69161091e-02  4.58835583e+00  6.33338069e-01 -8.32410354e-07 
 5.95260000e-02  1.69119148e-02  4.58824345e+00  6.33323088e-01 -8.32251441e-07 
 5.95270000e-02  1.69077216e-02  4.58813107e+00  6.33308107e-01 -8.32092544e-07 
 5.95280000e-02  1.69035294e-02  4.58801869e+00  6.33293126e-01 -8.31933662e-07 
 5.95290000e-02  1.68993382e-02  4.58790632e+00  6.33278145e-01 -8.31774794e-07 
 5.95300000e-02  1.68951481e-02  4.58779395e+00  6.33263165e-01 -8.31615943e-07 
 5.95310000e-02  1.68909590e-02  4.58768159e+00  6.33248186e-01 -8.31457107e-07 
 5.95320000e-02  1.68867710e-02  4.58756922e+00  6.33233207e-01 -8.31298287e-07 
 5.95330000e-02  1.68825839e-02  4.58745686e+00  6.33218228e-01 -8.31139482e-07 
 5.95340000e-02  1.68783980e-02  4.58734450e+00  6.33203249e-01 -8.30980692e-07 
 5.95350000e-02  1.68742131e-02  4.58723215e+00  6.33188271e-01 -8.30821918e-07 
 5.95360000e-02  1.68700292e-02  4.58711979e+00  6.33173293e-01 -8.30663159e-07 
 5.95370000e-02  1.68658463e-02  4.58700744e+00  6.33158316e-01 -8.30504416e-07 
 5.95380000e-02  1.68616645e-02  4.58689510e+00  6.33143339e-01 -8.30345689e-07 
 5.95390000e-02  1.68574837e-02  4.58678275e+00  6.33128362e-01 -8.30186976e-07 
 5.95400000e-02  1.68533040e-02  4.58667041e+00  6.33113386e-01 -8.30028279e-07 
 5.95410000e-02  1.68491253e-02  4.58655807e+00  6.33098410e-01 -8.29869598e-07 
 5.95420000e-02  1.68449476e-02  4.58644574e+00  6.33083434e-01 -8.29710932e-07 
 5.95430000e-02  1.68407709e-02  4.58633340e+00  6.33068459e-01 -8.29552281e-07 
 5.95440000e-02  1.68365953e-02  4.58622107e+00  6.33053484e-01 -8.29393646e-07 
 5.95450000e-02  1.68324208e-02  4.58610874e+00  6.33038510e-01 -8.29235027e-07 
 5.95460000e-02  1.68282472e-02  4.58599642e+00  6.33023535e-01 -8.29076422e-07 
 5.95470000e-02  1.68240748e-02  4.58588409e+00  6.33008562e-01 -8.28917835e-07 
 5.95480000e-02  1.68199033e-02  4.58577178e+00  6.32993588e-01 -8.28759261e-07 
 5.95490000e-02  1.68157329e-02  4.58565946e+00  6.32978615e-01 -8.28600704e-07 
 5.95500000e-02  1.68115635e-02  4.58554714e+00  6.32963643e-01 -8.28442162e-07 
 5.95510000e-02  1.68073951e-02  4.58543483e+00  6.32948670e-01 -8.28283635e-07 
 5.95520000e-02  1.68032278e-02  4.58532252e+00  6.32933698e-01 -8.28125124e-07 
 5.95530000e-02  1.67990615e-02  4.58521022e+00  6.32918727e-01 -8.27966629e-07 
 5.95540000e-02  1.67948962e-02  4.58509791e+00  6.32903756e-01 -8.27808149e-07 
 5.95550000e-02  1.67907320e-02  4.58498561e+00  6.32888785e-01 -8.27649684e-07 
 5.95560000e-02  1.67865688e-02  4.58487332e+00  6.32873814e-01 -8.27491236e-07 
 5.95570000e-02  1.67824066e-02  4.58476102e+00  6.32858844e-01 -8.27332802e-07 
 5.95580000e-02  1.67782455e-02  4.58464873e+00  6.32843875e-01 -8.27174384e-07 
 5.95590000e-02  1.67740854e-02  4.58453644e+00  6.32828905e-01 -8.27015982e-07 
 5.95600000e-02  1.67699263e-02  4.58442415e+00  6.32813936e-01 -8.26857595e-07 
 5.95610000e-02  1.67657683e-02  4.58431187e+00  6.32798968e-01 -8.26699224e-07 
 5.95620000e-02  1.67616113e-02  4.58419959e+00  6.32783999e-01 -8.26540869e-07 
 5.95630000e-02  1.67574553e-02  4.58408731e+00  6.32769031e-01 -8.26382529e-07 
 5.95640000e-02  1.67533004e-02  4.58397503e+00  6.32754064e-01 -8.26224205e-07 
 5.95650000e-02  1.67491465e-02  4.58386276e+00  6.32739097e-01 -8.26065896e-07 
 5.95660000e-02  1.67449936e-02  4.58375049e+00  6.32724130e-01 -8.25907602e-07 
 5.95670000e-02  1.67408417e-02  4.58363822e+00  6.32709163e-01 -8.25749325e-07 
 5.95680000e-02  1.67366909e-02  4.58352596e+00  6.32694197e-01 -8.25591063e-07 
 5.95690000e-02  1.67325411e-02  4.58341369e+00  6.32679232e-01 -8.25432816e-07 
 5.95700000e-02  1.67283923e-02  4.58330143e+00  6.32664266e-01 -8.25274586e-07 
 5.95710000e-02  1.67242446e-02  4.58318918e+00  6.32649301e-01 -8.25116371e-07 
 5.95720000e-02  1.67200979e-02  4.58307692e+00  6.32634337e-01 -8.24958171e-07 
 5.95730000e-02  1.67159522e-02  4.58296467e+00  6.32619373e-01 -8.24799987e-07 
 5.95740000e-02  1.67118076e-02  4.58285242e+00  6.32604409e-01 -8.24641819e-07 
 5.95750000e-02  1.67076639e-02  4.58274018e+00  6.32589445e-01 -8.24483666e-07 
 5.95760000e-02  1.67035213e-02  4.58262794e+00  6.32574482e-01 -8.24325529e-07 
 5.95770000e-02  1.66993798e-02  4.58251570e+00  6.32559519e-01 -8.24167408e-07 
 5.95780000e-02  1.66952392e-02  4.58240346e+00  6.32544557e-01 -8.24009302e-07 
 5.95790000e-02  1.66910997e-02  4.58229122e+00  6.32529595e-01 -8.23851212e-07 
 5.95800000e-02  1.66869612e-02  4.58217899e+00  6.32514633e-01 -8.23693137e-07 
 5.95810000e-02  1.66828237e-02  4.58206676e+00  6.32499672e-01 -8.23535078e-07 
 5.95820000e-02  1.66786873e-02  4.58195454e+00  6.32484711e-01 -8.23377035e-07 
 5.95830000e-02  1.66745519e-02  4.58184231e+00  6.32469751e-01 -8.23219008e-07 
 5.95840000e-02  1.66704175e-02  4.58173009e+00  6.32454790e-01 -8.23060996e-07 
 5.95850000e-02  1.66662841e-02  4.58161787e+00  6.32439831e-01 -8.22903000e-07 
 5.95860000e-02  1.66621518e-02  4.58150566e+00  6.32424871e-01 -8.22745019e-07 
 5.95870000e-02  1.66580205e-02  4.58139345e+00  6.32409912e-01 -8.22587055e-07 
 5.95880000e-02  1.66538902e-02  4.58128124e+00  6.32394953e-01 -8.22429105e-07 
 5.95890000e-02  1.66497609e-02  4.58116903e+00  6.32379995e-01 -8.22271172e-07 
 5.95900000e-02  1.66456327e-02  4.58105682e+00  6.32365037e-01 -8.22113254e-07 
 5.95910000e-02  1.66415054e-02  4.58094462e+00  6.32350079e-01 -8.21955353e-07 
 5.95920000e-02  1.66373792e-02  4.58083242e+00  6.32335122e-01 -8.21797466e-07 
 5.95930000e-02  1.66332541e-02  4.58072023e+00  6.32320165e-01 -8.21639596e-07 
 5.95940000e-02  1.66291299e-02  4.58060803e+00  6.32305209e-01 -8.21481741e-07 
 5.95950000e-02  1.66250068e-02  4.58049584e+00  6.32290252e-01 -8.21323902e-07 
 5.95960000e-02  1.66208847e-02  4.58038366e+00  6.32275297e-01 -8.21166078e-07 
 5.95970000e-02  1.66167636e-02  4.58027147e+00  6.32260341e-01 -8.21008271e-07 
 5.95980000e-02  1.66126435e-02  4.58015929e+00  6.32245386e-01 -8.20850479e-07 
 5.95990000e-02  1.66085245e-02  4.58004711e+00  6.32230431e-01 -8.20692703e-07 
 5.96000000e-02  1.66044065e-02  4.57993493e+00  6.32215477e-01 -8.20534942e-07 
 5.96010000e-02  1.66002895e-02  4.57982276e+00  6.32200523e-01 -8.20377197e-07 
 5.96020000e-02  1.65961735e-02  4.57971059e+00  6.32185569e-01 -8.20219468e-07 
 5.96030000e-02  1.65920585e-02  4.57959842e+00  6.32170616e-01 -8.20061755e-07 
 5.96040000e-02  1.65879446e-02  4.57948625e+00  6.32155663e-01 -8.19904057e-07 
 5.96050000e-02  1.65838317e-02  4.57937409e+00  6.32140711e-01 -8.19746376e-07 
 5.96060000e-02  1.65797198e-02  4.57926193e+00  6.32125759e-01 -8.19588711e-07 
 5.96070000e-02  1.65756089e-02  4.57914977e+00  6.32110807e-01 -8.19431060e-07 
 5.96080000e-02  1.65714990e-02  4.57903762e+00  6.32095856e-01 -8.19273426e-07 
 5.96090000e-02  1.65673902e-02  4.57892546e+00  6.32080905e-01 -8.19115808e-07 
 5.96100000e-02  1.65632824e-02  4.57881331e+00  6.32065954e-01 -8.18958205e-07 
 5.96110000e-02  1.65591756e-02  4.57870117e+00  6.32051004e-01 -8.18800618e-07 
 5.96120000e-02  1.65550698e-02  4.57858902e+00  6.32036054e-01 -8.18643047e-07 
 5.96130000e-02  1.65509650e-02  4.57847688e+00  6.32021104e-01 -8.18485491e-07 
 5.96140000e-02  1.65468613e-02  4.57836474e+00  6.32006155e-01 -8.18327952e-07 
 5.96150000e-02  1.65427585e-02  4.57825261e+00  6.31991206e-01 -8.18170428e-07 
 5.96160000e-02  1.65386568e-02  4.57814048e+00  6.31976258e-01 -8.18012920e-07 
 5.96170000e-02  1.65345561e-02  4.57802835e+00  6.31961309e-01 -8.17855428e-07 
 5.96180000e-02  1.65304564e-02  4.57791622e+00  6.31946362e-01 -8.17697952e-07 
 5.96190000e-02  1.65263578e-02  4.57780409e+00  6.31931414e-01 -8.17540492e-07 
 5.96200000e-02  1.65222601e-02  4.57769197e+00  6.31916467e-01 -8.17383047e-07 
 5.96210000e-02  1.65181635e-02  4.57757985e+00  6.31901521e-01 -8.17225618e-07 
 5.96220000e-02  1.65140679e-02  4.57746774e+00  6.31886574e-01 -8.17068206e-07 
 5.96230000e-02  1.65099733e-02  4.57735562e+00  6.31871628e-01 -8.16910808e-07 
 5.96240000e-02  1.65058797e-02  4.57724351e+00  6.31856683e-01 -8.16753427e-07 
 5.96250000e-02  1.65017871e-02  4.57713140e+00  6.31841738e-01 -8.16596062e-07 
 5.96260000e-02  1.64976956e-02  4.57701930e+00  6.31826793e-01 -8.16438713e-07 
 5.96270000e-02  1.64936050e-02  4.57690719e+00  6.31811848e-01 -8.16281379e-07 
 5.96280000e-02  1.64895155e-02  4.57679509e+00  6.31796904e-01 -8.16124061e-07 
 5.96290000e-02  1.64854270e-02  4.57668300e+00  6.31781961e-01 -8.15966759e-07 
 5.96300000e-02  1.64813395e-02  4.57657090e+00  6.31767017e-01 -8.15809473e-07 
 5.96310000e-02  1.64772530e-02  4.57645881e+00  6.31752074e-01 -8.15652204e-07 
 5.96320000e-02  1.64731675e-02  4.57634672e+00  6.31737132e-01 -8.15494950e-07 
 5.96330000e-02  1.64690831e-02  4.57623464e+00  6.31722189e-01 -8.15337711e-07 
 5.96340000e-02  1.64649996e-02  4.57612255e+00  6.31707248e-01 -8.15180489e-07 
 5.96350000e-02  1.64609172e-02  4.57601047e+00  6.31692306e-01 -8.15023282e-07 
 5.96360000e-02  1.64568358e-02  4.57589839e+00  6.31677365e-01 -8.14866092e-07 
 5.96370000e-02  1.64527553e-02  4.57578632e+00  6.31662424e-01 -8.14708917e-07 
 5.96380000e-02  1.64486759e-02  4.57567425e+00  6.31647484e-01 -8.14551759e-07 
 5.96390000e-02  1.64445975e-02  4.57556218e+00  6.31632544e-01 -8.14394616e-07 
 5.96400000e-02  1.64405202e-02  4.57545011e+00  6.31617604e-01 -8.14237489e-07 
 5.96410000e-02  1.64364438e-02  4.57533805e+00  6.31602665e-01 -8.14080379e-07 
 5.96420000e-02  1.64323684e-02  4.57522598e+00  6.31587726e-01 -8.13923284e-07 
 5.96430000e-02  1.64282941e-02  4.57511392e+00  6.31572787e-01 -8.13766204e-07 
 5.96440000e-02  1.64242208e-02  4.57500187e+00  6.31557849e-01 -8.13609141e-07 
 5.96450000e-02  1.64201484e-02  4.57488982e+00  6.31542911e-01 -8.13452094e-07 
 5.96460000e-02  1.64160771e-02  4.57477776e+00  6.31527974e-01 -8.13295063e-07 
 5.96470000e-02  1.64120068e-02  4.57466572e+00  6.31513036e-01 -8.13138048e-07 
 5.96480000e-02  1.64079375e-02  4.57455367e+00  6.31498100e-01 -8.12981049e-07 
 5.96490000e-02  1.64038692e-02  4.57444163e+00  6.31483163e-01 -8.12824066e-07 
 5.96500000e-02  1.63998020e-02  4.57432959e+00  6.31468227e-01 -8.12667098e-07 
 5.96510000e-02  1.63957357e-02  4.57421755e+00  6.31453292e-01 -8.12510147e-07 
