 time            v(vout)         v(vinf)         v(en)           i(L1)          
 2.80400000e-03  1.79447625e-03  6.11990141e+00  1.32977659e+00 -1.14895748e-07 
 2.80500000e-03  1.79292257e-03  6.12237095e+00  1.33026905e+00 -1.14532652e-07 
 2.80600000e-03  1.79137024e-03  6.12483987e+00  1.33076138e+00 -1.14169705e-07 
 2.80700000e-03  1.78981925e-03  6.12730819e+00  1.33125359e+00 -1.13806905e-07 
 2.80800000e-03  1.78826960e-03  6.12977591e+00  1.33174568e+00 -1.13444252e-07 
 2.80900000e-03  1.78672129e-03  6.13224301e+00  1.33223765e+00 -1.13081747e-07 
 2.81000000e-03  1.78517433e-03  6.13470951e+00  1.33272950e+00 -1.12719390e-07 
 2.81100000e-03  1.78362870e-03  6.13717540e+00  1.33322122e+00 -1.12357182e-07 
 2.81200000e-03  1.78208441e-03  6.13964067e+00  1.33371283e+00 -1.11995121e-07 
 2.81300000e-03  1.78054146e-03  6.14210534e+00  1.33420431e+00 -1.11633207e-07 
 2.81400000e-03  1.77899985e-03  6.14456940e+00  1.33469567e+00 -1.11271442e-07 
 2.81500000e-03  1.77745957e-03  6.14703284e+00  1.33518691e+00 -1.10909825e-07 
 2.81600000e-03  1.77592063e-03  6.14949567e+00  1.33567803e+00 -1.10548354e-07 
 2.81700000e-03  1.77438302e-03  6.15195789e+00  1.33616902e+00 -1.10187032e-07 
 2.81800000e-03  1.77284674e-03  6.15441950e+00  1.33665990e+00 -1.09825857e-07 
 2.81900000e-03  1.77131179e-03  6.15688049e+00  1.33715065e+00 -1.09464831e-07 
 2.82000000e-03  1.76977817e-03  6.15934087e+00  1.33764127e+00 -1.09103954e-07 
 2.82100000e-03  1.76824587e-03  6.16180063e+00  1.33813178e+00 -1.08743251e-07 
 2.82200000e-03  1.76671492e-03  6.16425977e+00  1.33862216e+00 -1.08382642e-07 
 2.82300000e-03  1.76518528e-03  6.16671830e+00  1.33911242e+00 -1.08022205e-07 
 2.82400000e-03  1.76365697e-03  6.16917622e+00  1.33960255e+00 -1.07661918e-07 
 2.82500000e-03  1.76212998e-03  6.17163351e+00  1.34009257e+00 -1.07301779e-07 
 2.82600000e-03  1.76060431e-03  6.17409019e+00  1.34058246e+00 -1.06941787e-07 
 2.82700000e-03  1.75907996e-03  6.17654624e+00  1.34107222e+00 -1.06581943e-07 
 2.82800000e-03  1.75755694e-03  6.17900168e+00  1.34156187e+00 -1.06222247e-07 
 2.82900000e-03  1.75603523e-03  6.18145650e+00  1.34205138e+00 -1.05862699e-07 
 2.83000000e-03  1.75451484e-03  6.18391070e+00  1.34254078e+00 -1.05503298e-07 
 2.83100000e-03  1.75299577e-03  6.18636427e+00  1.34303005e+00 -1.05144046e-07 
 2.83200000e-03  1.75147801e-03  6.18881723e+00  1.34351920e+00 -1.04784941e-07 
 2.83300000e-03  1.74996157e-03  6.19126956e+00  1.34400822e+00 -1.04425984e-07 
 2.83400000e-03  1.74844644e-03  6.19372126e+00  1.34449712e+00 -1.04067175e-07 
 2.83500000e-03  1.74693263e-03  6.19617235e+00  1.34498589e+00 -1.03708513e-07 
 2.83600000e-03  1.74542012e-03  6.19862281e+00  1.34547454e+00 -1.03350000e-07 
 2.83700000e-03  1.74390892e-03  6.20107264e+00  1.34596307e+00 -1.02991633e-07 
 2.83800000e-03  1.74239904e-03  6.20352185e+00  1.34645147e+00 -1.02633414e-07 
 2.83900000e-03  1.74089046e-03  6.20597044e+00  1.34693975e+00 -1.02275345e-07 
 2.84000000e-03  1.73938318e-03  6.20841840e+00  1.34742790e+00 -1.01917339e-07 
 2.84100000e-03  1.73787721e-03  6.21086572e+00  1.34791592e+00 -1.01559651e-07 
 2.84200000e-03  1.73637255e-03  6.21331242e+00  1.34840382e+00 -1.01202020e-07 
 2.84300000e-03  1.73486919e-03  6.21575850e+00  1.34889160e+00 -1.00844541e-07 
 2.84400000e-03  1.73336713e-03  6.21820394e+00  1.34937925e+00 -1.00487210e-07 
 2.84500000e-03  1.73186638e-03  6.22064875e+00  1.34986677e+00 -1.00130025e-07 
 2.84600000e-03  1.73036692e-03  6.22309293e+00  1.35035417e+00 -9.97729890e-08 
 2.84700000e-03  1.72886876e-03  6.22553649e+00  1.35084144e+00 -9.94161010e-08 
 2.84800000e-03  1.72737190e-03  6.22797941e+00  1.35132859e+00 -9.90593597e-08 
 2.84900000e-03  1.72587634e-03  6.23042169e+00  1.35181561e+00 -9.87027671e-08 
 2.85000000e-03  1.72438207e-03  6.23286335e+00  1.35230250e+00 -9.83463218e-08 
 2.85100000e-03  1.72288909e-03  6.23530437e+00  1.35278927e+00 -9.79900246e-08 
 2.85200000e-03  1.72139741e-03  6.23774476e+00  1.35327591e+00 -9.76338751e-08 
 2.85300000e-03  1.71990702e-03  6.24018451e+00  1.35376243e+00 -9.72778728e-08 
 2.85400000e-03  1.71841792e-03  6.24262363e+00  1.35424882e+00 -9.69220186e-08 
 2.85500000e-03  1.71693011e-03  6.24506211e+00  1.35473508e+00 -9.65663120e-08 
 2.85600000e-03  1.71544359e-03  6.24749996e+00  1.35522121e+00 -9.62107532e-08 
 2.85700000e-03  1.71395835e-03  6.24993717e+00  1.35570722e+00 -9.58553421e-08 
 2.85800000e-03  1.71247441e-03  6.25237374e+00  1.35619310e+00 -9.55000795e-08 
 2.85900000e-03  3.30522841e-03  6.25456511e+00  1.35662847e+00  8.66553862e-02 
 2.86000000e-03  3.23766931e-03  6.25718299e+00  1.35715172e+00  5.75223133e-02 
 2.86100000e-03  2.69650924e-03  6.25966444e+00  1.35764685e+00  2.99652231e-02 
 2.86200000e-03  2.17215996e-03  6.26210965e+00  1.35813453e+00  5.40117713e-03 
 2.86300000e-03  1.95055455e-03  6.26454563e+00  1.35862031e+00  2.63898413e-04 
 2.86400000e-03  1.94328133e-03  6.26697900e+00  1.35910556e+00  4.52081381e-05 
 2.86500000e-03  1.94234672e-03  6.26941126e+00  1.35959058e+00 -1.11058147e-04 
 2.86600000e-03  1.94108499e-03  6.27184275e+00  1.36007545e+00  3.30102013e-05 
 2.86700000e-03  1.93892156e-03  6.27427357e+00  1.36056018e+00  2.37789746e-05 
 2.86800000e-03  1.93731866e-03  6.27670373e+00  1.36104478e+00 -2.33561747e-05 
 2.86900000e-03  1.93578760e-03  6.27913325e+00  1.36152926e+00  1.54993045e-07 
 2.87000000e-03  1.93402290e-03  6.28156212e+00  1.36201360e+00  8.61982461e-06 
 2.87100000e-03  1.93233034e-03  6.28399035e+00  1.36249782e+00 -4.28034641e-06 
 2.87200000e-03  1.93069841e-03  6.28641794e+00  1.36298191e+00 -1.29635789e-06 
 2.87300000e-03  1.92901226e-03  6.28884487e+00  1.36346587e+00  1.77085582e-06 
 2.87400000e-03  1.92733742e-03  6.29127116e+00  1.36394970e+00 -8.85378812e-07 
 2.87500000e-03  1.92567449e-03  6.29369680e+00  1.36443340e+00  1.49664178e-07 
 2.87600000e-03  1.92400581e-03  6.29612179e+00  1.36491697e+00 -7.09193502e-08 
 2.87700000e-03  1.92233979e-03  6.29854613e+00  1.36540041e+00 -1.04863443e-07 
 2.87800000e-03  3.17200405e-03  6.30067051e+00  1.36582212e+00  9.16387175e-02 
 2.87900000e-03  3.53384597e-03  6.30331638e+00  1.36635115e+00  6.22795963e-02 
 2.88000000e-03  2.99827690e-03  6.30579559e+00  1.36684591e+00  3.44004315e-02 
 2.88100000e-03  2.46725319e-03  6.30823193e+00  1.36733184e+00  9.11033352e-03 
 2.88200000e-03  2.16410104e-03  6.31065647e+00  1.36781535e+00 -2.18057066e-04 
 2.88300000e-03  2.15692852e-03  6.31307773e+00  1.36829818e+00 -1.28694396e-04 
 2.88400000e-03  2.15464732e-03  6.31549773e+00  1.36878076e+00  1.21280089e-04 
 2.88500000e-03  2.15199562e-03  6.31791692e+00  1.36926317e+00 -4.24159099e-06 
 2.88600000e-03  2.15057393e-03  6.32033541e+00  1.36974545e+00 -4.30838588e-05 
 2.88700000e-03  2.14880326e-03  6.32275323e+00  1.37022759e+00  1.96531335e-05 
 2.88800000e-03  2.14673638e-03  6.32517040e+00  1.37070960e+00  7.90589601e-06 
 2.88900000e-03  2.14493142e-03  6.32758691e+00  1.37119148e+00 -1.11056861e-05 
 2.89000000e-03  2.14312942e-03  6.33000277e+00  1.37167323e+00  1.78586048e-06 
 2.89100000e-03  2.14122734e-03  6.33241797e+00  1.37215485e+00  2.40711149e-06 
 2.89200000e-03  2.13938006e-03  6.33483251e+00  1.37263634e+00 -2.16738956e-06 
 2.89300000e-03  2.13753842e-03  6.33724639e+00  1.37311769e+00  3.85140402e-07 
 2.89400000e-03  2.13567926e-03  6.33965961e+00  1.37359892e+00 -1.60141951e-07 
 2.89500000e-03  2.13383266e-03  6.34207217e+00  1.37408001e+00 -4.27033036e-08 
 2.89600000e-03  2.13198534e-03  6.34448407e+00  1.37456097e+00 -1.11960393e-07 
 2.89700000e-03  4.55411340e-03  6.34537770e+00  1.37475402e+00  2.11646316e-01 
 2.89800000e-03  6.47386065e-03  6.34891550e+00  1.37544209e+00  1.78956234e-01 
 2.89900000e-03  6.02183370e-03  6.35162003e+00  1.37598335e+00  1.46889642e-01 
 2.90000000e-03  5.53053651e-03  6.35409942e+00  1.37647823e+00  1.15613009e-01 
 2.90100000e-03  5.01478935e-03  6.35652573e+00  1.37696218e+00  8.52559079e-02 
 2.90200000e-03  4.47923735e-03  6.35893786e+00  1.37744322e+00  5.60566218e-02 
 2.90300000e-03  3.93465215e-03  6.36134612e+00  1.37792346e+00  2.84874457e-02 
 2.90400000e-03  3.41133573e-03  6.36375296e+00  1.37840341e+00  4.23278333e-03 
 2.90500000e-03  3.21590078e-03  6.36615895e+00  1.37888319e+00  1.10872184e-06 
 2.90600000e-03  3.20884992e-03  6.36856424e+00  1.37936284e+00  1.71591235e-04 
 2.90700000e-03  3.20549019e-03  6.37096885e+00  1.37984234e+00 -6.19066612e-05 
 2.90800000e-03  3.20349708e-03  6.37337279e+00  1.38032172e+00 -3.73165830e-05 
 2.90900000e-03  3.20059032e-03  6.37577606e+00  1.38080096e+00  3.96201313e-05 
 2.91000000e-03  3.19758210e-03  6.37817866e+00  1.38128006e+00 -3.27267426e-06 
 2.91100000e-03  3.19496596e-03  6.38058059e+00  1.38175904e+00 -1.38340658e-05 
 2.91200000e-03  3.19221945e-03  6.38298185e+00  1.38223788e+00  6.82158057e-06 
 2.91300000e-03  3.18939034e-03  6.38538245e+00  1.38271658e+00  1.88232872e-06 
 2.91400000e-03  3.18665075e-03  6.38778237e+00  1.38319515e+00 -3.60072630e-06 
 2.91500000e-03  3.18390477e-03  6.39018162e+00  1.38367359e+00  8.89594590e-07 
 2.91600000e-03  3.38659971e-03  6.39242240e+00  1.38412933e+00  5.45034728e-02 
 2.91700000e-03  1.02658913e-02  6.39334857e+00  1.38429441e+00  3.13129620e-01 
 2.91800000e-03  1.01734335e-02  6.39697382e+00  1.38502543e+00  2.78444873e-01 
 2.91900000e-03  9.80107938e-03  6.39967241e+00  1.38556555e+00  2.44279917e-01 
 2.92000000e-03  9.40091098e-03  6.40213870e+00  1.38605782e+00  2.10681879e-01 
 2.92100000e-03  8.96510659e-03  6.40455157e+00  1.38653909e+00  1.77708242e-01 
 2.92200000e-03  8.49620215e-03  6.40695032e+00  1.38701746e+00  1.45428386e-01 
 2.92300000e-03  7.99729667e-03  6.40934518e+00  1.38749503e+00  1.13941096e-01 
 2.92400000e-03  7.47259834e-03  6.41173860e+00  1.38797231e+00  8.33940899e-02 
 2.92500000e-03  6.92831804e-03  6.41413117e+00  1.38844941e+00  5.40331296e-02 
 2.92600000e-03  6.37616879e-03  6.41652301e+00  1.38892637e+00  2.63724521e-02 
 2.92700000e-03  5.85111777e-03  6.41891417e+00  1.38940320e+00  2.43069315e-03 
 2.92800000e-03  5.69188203e-03  6.42130465e+00  1.38987989e+00 -3.09190835e-04 
 2.92900000e-03  5.68676960e-03  6.42369445e+00  1.39035644e+00  2.25654956e-05 
 2.93000000e-03  5.68067309e-03  6.42608357e+00  1.39083286e+00  1.07383650e-04 
 2.93100000e-03  5.67555529e-03  6.42847200e+00  1.39130914e+00 -5.13709032e-05 
 2.93200000e-03  5.67114636e-03  6.43085976e+00  1.39178529e+00 -1.87234922e-05 
 2.93300000e-03  5.66609166e-03  6.43324683e+00  1.39226130e+00  2.71301647e-05 
 2.93400000e-03  5.66104506e-03  6.43563322e+00  1.39273717e+00 -4.45967690e-06 
 2.93500000e-03  5.65625276e-03  6.43801893e+00  1.39321291e+00 -9.78850372e-06 
 2.93600000e-03  1.28324153e-02  6.43435520e+00  1.39254607e+00  4.56372795e-01 
 2.93700000e-03  1.57494717e-02  6.44124402e+00  1.39384591e+00  4.19806638e-01 
 2.93800000e-03  1.55382789e-02  6.44479563e+00  1.39456185e+00  3.83277140e-01 
 2.93900000e-03  1.52805649e-02  6.44745763e+00  1.39509453e+00  3.47192011e-01 
 2.94000000e-03  1.49826035e-02  6.44990476e+00  1.39558294e+00  3.11577988e-01 
 2.94100000e-03  1.46434859e-02  6.45230261e+00  1.39606121e+00  2.76462902e-01 
 2.94200000e-03  1.42647046e-02  6.45468747e+00  1.39653680e+00  2.41883951e-01 
 2.94300000e-03  1.38480284e-02  6.45706863e+00  1.39701164e+00  2.07885538e-01 
 2.94400000e-03  1.33955434e-02  6.45944839e+00  1.39748620e+00  1.74524353e-01 
 2.94500000e-03  1.29097971e-02  6.46182730e+00  1.39796058e+00  1.41875745e-01 
 2.94600000e-03  1.23940590e-02  6.46420548e+00  1.39843481e+00  1.10045617e-01 
 2.94700000e-03  1.18528376e-02  6.46658296e+00  1.39890891e+00  7.91951735e-02 
 2.94800000e-03  1.12931001e-02  6.46895975e+00  1.39938287e+00  4.96027052e-02 
 2.94900000e-03  1.07281727e-02  6.47133584e+00  1.39985669e+00  2.18802618e-02 
 2.95000000e-03  1.02118658e-02  6.47371125e+00  1.40033038e+00 -2.66060354e-04 
 2.95100000e-03  1.01272589e-02  6.47608596e+00  1.40080392e+00  2.87410871e-04 
 2.95200000e-03  1.01160463e-02  6.47845998e+00  1.40127733e+00 -1.33245035e-06 
 2.95300000e-03  1.01082813e-02  6.48083331e+00  1.40175060e+00 -1.09250260e-04 
 2.95400000e-03  1.00998106e-02  6.48320594e+00  1.40222373e+00  4.46789884e-05 
 2.95500000e-03  1.44953652e-02  6.48223598e+00  1.40208357e+00  3.25742620e-01 
 2.95600000e-03  2.27698818e-02  6.48408642e+00  1.40237393e+00  5.48251181e-01 
 2.95700000e-03  2.28960839e-02  6.48937315e+00  1.40344741e+00  5.09675340e-01 
 2.95800000e-03  2.27641531e-02  6.49245256e+00  1.40406616e+00  4.71482249e-01 
 2.95900000e-03  2.25948067e-02  6.49498960e+00  1.40457319e+00  4.33694014e-01 
 2.96000000e-03  2.23793884e-02  6.49739729e+00  1.40505357e+00  3.96327933e-01 
 2.96100000e-03  2.21186481e-02  6.49977459e+00  1.40552769e+00  3.59410758e-01 
 2.96200000e-03  2.18142635e-02  6.50214402e+00  1.40600020e+00  3.22963416e-01 
 2.96300000e-03  2.14674637e-02  6.50451095e+00  1.40647220e+00  2.87016622e-01 
 2.96400000e-03  2.10797791e-02  6.50687675e+00  1.40694397e+00  2.51605689e-01 
 2.96500000e-03  2.06529592e-02  6.50924176e+00  1.40741558e+00  2.16774018e-01 
 2.96600000e-03  2.01890560e-02  6.51160604e+00  1.40788704e+00  1.82576680e-01 
 2.96700000e-03  1.96905624e-02  6.51396961e+00  1.40835837e+00  1.49086472e-01 
 2.96800000e-03  1.91606546e-02  6.51633248e+00  1.40882955e+00  1.16404960e-01 
 2.96900000e-03  1.86036676e-02  6.51869465e+00  1.40930059e+00  8.46851100e-02 
 2.97000000e-03  1.80261918e-02  6.52105612e+00  1.40977150e+00  5.41864067e-02 
 2.97100000e-03  1.74404204e-02  6.52341688e+00  1.41024226e+00  2.54584446e-02 
 2.97200000e-03  1.68876239e-02  6.52577694e+00  1.41071289e+00  1.05362943e-03 
 2.97300000e-03  1.67480641e-02  6.52813630e+00  1.41118337e+00  5.83503484e-05 
 2.97400000e-03  1.83055889e-02  6.52945904e+00  1.41147801e+00  1.70803554e-01 
 2.97500000e-03  3.09374746e-02  6.52394347e+00  1.41028866e+00  6.74441133e-01 
 2.97600000e-03  3.22612313e-02  6.53295294e+00  1.41212913e+00  6.33820985e-01 
 2.97700000e-03  3.22516063e-02  6.53701214e+00  1.41294982e+00  5.93523192e-01 
 2.97800000e-03  3.22052997e-02  6.53977291e+00  1.41350302e+00  5.53591932e-01 
 2.97900000e-03  3.21095503e-02  6.54222364e+00  1.41399236e+00  5.14041739e-01 
 2.98000000e-03  3.19646315e-02  6.54460054e+00  1.41446649e+00  4.74886245e-01 
 2.98100000e-03  3.17707414e-02  6.54695954e+00  1.41493693e+00  4.36151035e-01 
 2.98200000e-03  3.15298715e-02  6.54931388e+00  1.41540642e+00  3.97848592e-01 
 2.98300000e-03  3.12428870e-02  6.55166648e+00  1.41587556e+00  3.60004224e-01 
 2.98400000e-03  3.09110709e-02  6.55401814e+00  1.41634451e+00  3.22644258e-01 
 2.98500000e-03  3.05358422e-02  6.55636903e+00  1.41681331e+00  2.85799692e-01 
 2.98600000e-03  3.01187967e-02  6.55871919e+00  1.41728196e+00  2.49507869e-01 
 2.98700000e-03  2.96617682e-02  6.56106863e+00  1.41775046e+00  2.13815036e-01 
 2.98800000e-03  2.91669249e-02  6.56341737e+00  1.41821883e+00  1.78780465e-01 
 2.98900000e-03  2.86369289e-02  6.56576539e+00  1.41868705e+00  1.44483546e-01 
 2.99000000e-03  2.80752256e-02  6.56811269e+00  1.41915513e+00  1.11037108e-01 
 2.99100000e-03  2.74866338e-02  6.57045928e+00  1.41962307e+00  7.86158786e-02 
 2.99200000e-03  2.68787921e-02  6.57280515e+00  1.42009086e+00  4.75307692e-02 
 2.99300000e-03  2.62668632e-02  6.57515032e+00  1.42055852e+00  1.84834730e-02 
 2.99400000e-03  3.70353137e-02  6.56679741e+00  1.41897468e+00  6.43448160e-01 
 2.99500000e-03  4.37306074e-02  6.57464294e+00  1.42042328e+00  7.57141655e-01 
 2.99600000e-03  4.39253217e-02  6.58091112e+00  1.42169912e+00  7.14641388e-01 
 2.99700000e-03  4.39926855e-02  6.58419874e+00  1.42236095e+00  6.72480930e-01 
 2.99800000e-03  4.40117680e-02  6.58676378e+00  1.42287392e+00  6.30674589e-01 
 2.99900000e-03  4.39772659e-02  6.58915737e+00  1.42335158e+00  5.89235706e-01 
 3.00000000e-03  4.38903025e-02  6.59150991e+00  1.42382079e+00  5.48177854e-01 
 3.00100000e-03  4.37512770e-02  6.59385225e+00  1.42428790e+00  5.07521254e-01 
 3.00200000e-03  4.35619921e-02  6.59619170e+00  1.42475442e+00  4.67277357e-01 
 3.00300000e-03  4.33231805e-02  6.59852987e+00  1.42522068e+00  4.27467948e-01 
 3.00400000e-03  4.30359982e-02  6.60086718e+00  1.42568676e+00  3.88114835e-01 
 3.00500000e-03  4.27017000e-02  6.60320373e+00  1.42615270e+00  3.49243020e-01 
 3.00600000e-03  4.23216642e-02  6.60553956e+00  1.42661849e+00  3.10881688e-01 
 3.00700000e-03  4.18974291e-02  6.60787466e+00  1.42708414e+00  2.73065659e-01 
 3.00800000e-03  4.14307449e-02  6.61020903e+00  1.42754964e+00  2.35837554e-01 
 3.00900000e-03  4.09236545e-02  6.61254268e+00  1.42801500e+00  1.99251226e-01 
 3.01000000e-03  4.03786252e-02  6.61487560e+00  1.42848021e+00  1.63377508e-01 
 3.01100000e-03  3.97987773e-02  6.61720780e+00  1.42894528e+00  1.28314628e-01 
 3.01200000e-03  3.91883307e-02  6.61953927e+00  1.42941020e+00  9.42093301e-02 
 3.01300000e-03  4.41563576e-02  6.61608630e+00  1.42878952e+00  4.52602665e-01 
 3.01400000e-03  5.67566263e-02  6.61243761e+00  1.42791671e+00  8.82462713e-01 
 3.01500000e-03  5.77985756e-02  6.62358803e+00  1.43019844e+00  8.37616896e-01 
 3.01600000e-03  5.79700503e-02  6.62812925e+00  1.43111861e+00  7.93076743e-01 
 3.01700000e-03  5.81008368e-02  6.63098208e+00  1.43169096e+00  7.48872658e-01 
 3.01800000e-03  5.81744888e-02  6.63343312e+00  1.43218054e+00  7.05016262e-01 
 3.01900000e-03  5.81914112e-02  6.63578875e+00  1.43265048e+00  6.61520250e-01 
 3.02000000e-03  5.81526443e-02  6.63812132e+00  1.43311566e+00  6.18397271e-01 
 3.02100000e-03  5.80584920e-02  6.64044784e+00  1.43357961e+00  5.75666133e-01 
 3.02200000e-03  5.79107749e-02  6.64277244e+00  1.43404317e+00  5.33336953e-01 
 3.02300000e-03  5.77101484e-02  6.64509601e+00  1.43450651e+00  4.91429456e-01 
 3.02400000e-03  5.74576986e-02  6.64741877e+00  1.43496970e+00  4.49962901e-01 
 3.02500000e-03  5.71545907e-02  6.64974077e+00  1.43543273e+00  4.08958966e-01 
 3.02600000e-03  5.68020861e-02  6.65206204e+00  1.43589562e+00  3.68442430e-01 
 3.02700000e-03  5.64015674e-02  6.65438258e+00  1.43635836e+00  3.28442136e-01 
 3.02800000e-03  5.59545724e-02  6.65670237e+00  1.43682096e+00  2.88992382e-01 
 3.02900000e-03  5.54628450e-02  6.65902143e+00  1.43728341e+00  2.50135005e-01 
 3.03000000e-03  5.49284122e-02  6.66133976e+00  1.43774571e+00  2.11922654e-01 
 3.03100000e-03  5.43537090e-02  6.66365735e+00  1.43820786e+00  1.74424241e-01 
 3.03200000e-03  5.48374323e-02  6.66400431e+00  1.43832816e+00  2.79888848e-01 
 3.03300000e-03  6.85127725e-02  6.64923440e+00  1.43542861e+00  9.32387020e-01 
 3.03400000e-03  7.37348559e-02  6.66431973e+00  1.43829882e+00  9.59345149e-01 
 3.03500000e-03  7.40541312e-02  6.67137965e+00  1.43973795e+00  9.12286730e-01 
 3.03600000e-03  7.42868593e-02  6.67483139e+00  1.44043378e+00  8.65551740e-01 
 3.03700000e-03  7.44618056e-02  6.67741342e+00  1.44095044e+00  8.19152016e-01 
 3.03800000e-03  7.45758305e-02  6.67978930e+00  1.44142464e+00  7.73099216e-01 
 3.03900000e-03  7.46298674e-02  6.68211597e+00  1.44188870e+00  7.27405698e-01 
 3.04000000e-03  7.46248594e-02  6.68443046e+00  1.44235026e+00  6.82084058e-01 
 3.04100000e-03  7.45611713e-02  6.68674149e+00  1.44281111e+00  6.37151742e-01 
 3.04200000e-03  7.44406226e-02  6.68905118e+00  1.44327169e+00  5.92618347e-01 
 3.04300000e-03  7.42638104e-02  6.69135996e+00  1.44373209e+00  5.48502635e-01 
 3.04400000e-03  7.40317897e-02  6.69366796e+00  1.44419233e+00  5.04822530e-01 
 3.04500000e-03  7.37456838e-02  6.69597520e+00  1.44465243e+00  4.61597964e-01 
 3.04600000e-03  7.34066986e-02  6.69828170e+00  1.44511237e+00  4.18851417e-01 
 3.04700000e-03  7.30161411e-02  6.70058745e+00  1.44557216e+00  3.76608657e-01 
 3.04800000e-03  7.25754464e-02  6.70289246e+00  1.44603181e+00  3.34899775e-01 
 3.04900000e-03  7.20862146e-02  6.70519672e+00  1.44649131e+00  2.93760715e-01 
 3.05000000e-03  7.15502667e-02  6.70750023e+00  1.44695065e+00  2.53235568e-01 
 3.05100000e-03  7.09699943e-02  6.70980299e+00  1.44740985e+00  2.13375212e-01 
 3.05200000e-03  8.13673290e-02  6.69699269e+00  1.44494961e+00  8.14865348e-01 
 3.05300000e-03  9.12854859e-02  6.70324067e+00  1.44602798e+00  1.06682285e+00 
 3.05400000e-03  9.19087838e-02  6.71395840e+00  1.44822075e+00  1.01721879e+00 
 3.05500000e-03  9.22163904e-02  6.71831094e+00  1.44910224e+00  9.67928712e-01 
 3.05600000e-03  9.24695539e-02  6.72109581e+00  1.44966078e+00  9.18969256e-01 
 3.05700000e-03  9.26578874e-02  6.72350876e+00  1.45014271e+00  8.70351538e-01 
 3.05800000e-03  9.27822554e-02  6.72583336e+00  1.45060644e+00  8.22087412e-01 
 3.05900000e-03  9.28435212e-02  6.72813653e+00  1.45106577e+00  7.74189310e-01 
 3.06000000e-03  9.28425696e-02  6.73043408e+00  1.45152393e+00  7.26670342e-01 
 3.06100000e-03  9.27802201e-02  6.73272972e+00  1.45198171e+00  6.79544914e-01 
 3.06200000e-03  9.26576263e-02  6.73502435e+00  1.45243929e+00  6.32827170e-01 
 3.06300000e-03  9.24757010e-02  6.73731815e+00  1.45289670e+00  5.86533714e-01 
 3.06400000e-03  9.22355075e-02  6.73961118e+00  1.45335396e+00  5.40682260e-01 
 3.06500000e-03  9.19381747e-02  6.74190345e+00  1.45381107e+00  4.95292425e-01 
 3.06600000e-03  9.15849105e-02  6.74419497e+00  1.45426802e+00  4.50386222e-01 
 3.06700000e-03  9.11770189e-02  6.74648572e+00  1.45472482e+00  4.05988744e-01 
 3.06800000e-03  9.07159250e-02  6.74877572e+00  1.45518148e+00  3.62129126e-01 
 3.06900000e-03  9.02032090e-02  6.75106496e+00  1.45563798e+00  3.18841930e-01 
 3.07000000e-03  8.96406567e-02  6.75335345e+00  1.45609433e+00  2.76169222e-01 
 3.07100000e-03  9.51227153e-02  6.74579132e+00  1.45467566e+00  6.51602362e-01 
 3.07200000e-03  1.09460816e-01  6.73678615e+00  1.45265168e+00  1.17581581e+00 
 3.07300000e-03  1.11387368e-01  6.75482706e+00  1.45635310e+00  1.12354605e+00 
 3.07400000e-03  1.11770378e-01  6.76116763e+00  1.45764424e+00  1.07155911e+00 
 3.07500000e-03  1.12097975e-01  6.76441727e+00  1.45829862e+00  1.01990074e+00 
 3.07600000e-03  1.12357837e-01  6.76692907e+00  1.45880101e+00  9.68581848e-01 
 3.07700000e-03  1.12549594e-01  6.76926603e+00  1.45926738e+00  9.17614005e-01 
 3.07800000e-03  1.12674146e-01  6.77156115e+00  1.45972514e+00  8.67009288e-01 
 3.07900000e-03  1.12732363e-01  6.77384582e+00  1.46018075e+00  8.16780343e-01 
 3.08000000e-03  1.12725643e-01  6.77612745e+00  1.46063574e+00  7.66937374e-01 
 3.08100000e-03  1.12653663e-01  6.77840776e+00  1.46109046e+00  7.17502217e-01 
 3.08200000e-03  1.12518450e-01  6.78068718e+00  1.46154500e+00  6.68483920e-01 
 3.08300000e-03  1.12320760e-01  6.78296581e+00  1.46199939e+00  6.19900338e-01 
 3.08400000e-03  1.12061676e-01  6.78524366e+00  1.46245362e+00  5.71769304e-01 
 3.08500000e-03  1.11742348e-01  6.78752075e+00  1.46290770e+00  5.24110514e-01 
 3.08600000e-03  1.11364004e-01  6.78979707e+00  1.46336162e+00  4.76946017e-01 
 3.08700000e-03  1.10927964e-01  6.79207262e+00  1.46381539e+00  4.30300883e-01 
 3.08800000e-03  1.10435671e-01  6.79434740e+00  1.46426901e+00  3.84204145e-01 
 3.08900000e-03  1.09888719e-01  6.79662142e+00  1.46472248e+00  3.38690149e-01 
 3.09000000e-03  1.12703974e-01  6.79177687e+00  1.46384596e+00  5.78441311e-01 
 3.09100000e-03  1.27593533e-01  6.77256507e+00  1.46003253e+00  1.23406326e+00 
 3.09200000e-03  1.32200985e-01  6.79525347e+00  1.46439621e+00  1.21402574e+00 
 3.09300000e-03  1.32666801e-01  6.80369750e+00  1.46612077e+00  1.15933954e+00 
 3.09400000e-03  1.33043270e-01  6.80744543e+00  1.46687790e+00  1.10498447e+00 
 3.09500000e-03  1.33350321e-01  6.81006400e+00  1.46740238e+00  1.05097221e+00 
 3.09600000e-03  1.33585293e-01  6.81241505e+00  1.46787175e+00  9.97314290e-01 
 3.09700000e-03  1.33749131e-01  6.81470239e+00  1.46832800e+00  9.44022774e-01 
 3.09800000e-03  1.33842715e-01  6.81697409e+00  1.46878104e+00  8.91110212e-01 
