 2.00000000e-07 -1.19165707e-23  2.00000000e-07 -3.21501840e-23  2.00000000e-07  0.00000000e+00  2.00000000e-07 -1.40453453e-22  2.00000000e-07 -2.16262473e-27  2.00000000e-07 -7.20164121e-23  2.00000000e-07  0.00000000e+00 
 1.75355878e-02  1.42822900e+01  1.75355878e-02  1.01549975e+01  1.75355878e-02  5.10000000e+00  1.75355878e-02  5.10156112e+01  1.75355878e-02  6.10453693e-08  1.75355878e-02  2.07607505e+01  1.75355878e-02  1.20000000e+01 
 1.77355878e-02  1.42442031e+01  1.77355878e-02  1.01200174e+01  1.77355878e-02  5.10000000e+00  1.77355878e-02  5.10153020e+01  1.77355878e-02  6.10368401e-08  1.77355878e-02  2.07606675e+01  1.77355878e-02  1.20000000e+01 
 1.79355878e-02  1.42061666e+01  1.79355878e-02  1.00849160e+01  1.79355878e-02  5.10000000e+00  1.79355878e-02  5.10149929e+01  1.79355878e-02  6.10337517e-08  1.79355878e-02  2.07605844e+01  1.79355878e-02  1.20000000e+01 
 1.81355878e-02  1.41681805e+01  1.81355878e-02  1.00496919e+01  1.81355878e-02  5.10000000e+00  1.81355878e-02  5.10146837e+01  1.81355878e-02  6.10368269e-08  1.81355878e-02  2.07605014e+01  1.81355878e-02  1.20000000e+01 
 1.83355878e-02  1.41302445e+01  1.83355878e-02  1.00143440e+01  1.83355878e-02  5.10000000e+00  1.83355878e-02  5.10143746e+01  1.83355878e-02  6.10451847e-08  1.83355878e-02  2.07604183e+01  1.83355878e-02  1.20000000e+01 
 1.85355878e-02  1.40923585e+01  1.85355878e-02  9.97887091e+00  1.85355878e-02  5.10000000e+00  1.85355878e-02  5.10140654e+01  1.85355878e-02  6.10565697e-08  1.85355878e-02  2.07603353e+01  1.85355878e-02  1.20000000e+01 
 1.87355878e-02  1.40545222e+01  1.87355878e-02  9.94327124e+00  1.87355878e-02  5.10000000e+00  1.87355878e-02  5.10137563e+01  1.87355878e-02  6.10679398e-08  1.87355878e-02  2.07602522e+01  1.87355878e-02  1.20000000e+01 
 1.89355878e-02  1.40167354e+01  1.89355878e-02  9.90754365e+00  1.89355878e-02  5.10000000e+00  1.89355878e-02  5.10343636e+01  1.89355878e-02  6.30255547e-08  1.89355878e-02  2.07601692e+01  1.89355878e-02  1.20000000e+01 
 1.91355878e-02  1.39824177e+01  1.91355878e-02  9.87168691e+00  1.91355878e-02  5.10000000e+00  1.91355878e-02  5.11604128e+01  1.91355878e-02  6.62656977e-08  1.91355878e-02  2.07600862e+01  1.91355878e-02  1.20000000e+01 
 1.93355878e-02  1.39886710e+01  1.93355878e-02  9.83796384e+00  1.93355878e-02  5.10000000e+00  1.93355878e-02  5.13924592e+01  1.93355878e-02  6.92144695e-08  1.93355878e-02  2.07600031e+01  1.93355878e-02  1.20000000e+01 
 1.95355878e-02  1.40448698e+01  1.95355878e-02  9.84239646e+00  1.95355878e-02  5.10000000e+00  1.95355878e-02  5.17161450e+01  1.95355878e-02  7.18190014e-08  1.95355878e-02  2.07599201e+01  1.95355878e-02  1.20000000e+01 
 1.97355878e-02  1.41425945e+01  1.97355878e-02  9.90074396e+00  1.97355878e-02  5.10000000e+00  1.97355878e-02  5.21164533e+01  1.97355878e-02  7.40595650e-08  1.97355878e-02  2.07598371e+01  1.97355878e-02  1.20000000e+01 
