 1.46346005e-03  1.70890228e+00  1.46346005e-03  0.00000000e+00  1.46346005e-03  1.59824173e+00  1.46346005e-03  0.00000000e+00  1.46346005e-03  8.23229869e-01 
 1.51346005e-03  1.82549569e+00  1.51346005e-03  0.00000000e+00  1.51346005e-03  1.70859655e+00  1.51346005e-03  0.00000000e+00  1.51346005e-03  8.82278546e-01 
 1.56346005e-03  1.94424027e+00  1.56346005e-03  0.00000000e+00  1.56346005e-03  1.82157779e+00  1.56346005e-03  0.00000000e+00  1.56346005e-03  9.42984273e-01 
 1.61346005e-03  2.06498334e+00  1.61346005e-03  0.00000000e+00  1.61346005e-03  1.93707817e+00  1.61346005e-03  0.00000000e+00  1.61346005e-03  1.00530271e+00 
 1.66346005e-03  2.18757528e+00  1.66346005e-03  0.00000000e+00  1.66346005e-03  2.05499068e+00  1.66346005e-03  0.00000000e+00  1.66346005e-03  1.06918914e+00 
 1.71346005e-03  2.31186949e+00  1.71346005e-03  0.00000000e+00  1.71346005e-03  2.17520866e+00  1.71346005e-03  0.00000000e+00  1.71346005e-03  1.13459846e+00 
 1.76346005e-03  2.43772230e+00  1.76346005e-03  0.00000000e+00  1.76346005e-03  2.29762576e+00  1.76346005e-03  0.00000000e+00  1.76346005e-03  1.20148523e+00 
 1.81346005e-03  2.56499292e+00  1.81346005e-03  0.00000000e+00  1.81346005e-03  2.42213602e+00  1.81346005e-03  0.00000000e+00  1.81346005e-03  1.26980368e+00 
 1.86346005e-03  2.69354340e+00  1.86346005e-03  0.00000000e+00  1.86346005e-03  2.54863388e+00  1.86346005e-03  0.00000000e+00  1.86346005e-03  1.33950772e+00 
 1.91346005e-03  2.82323854e+00  1.91346005e-03  0.00000000e+00  1.91346005e-03  2.67701417e+00  1.91346005e-03  0.00000000e+00  1.91346005e-03  1.41055096e+00 
 1.96346005e-03  2.95394586e+00  1.96346005e-03  0.00000000e+00  1.96346005e-03  2.80717216e+00  1.96346005e-03  0.00000000e+00  1.96346005e-03  1.48288673e+00 
 2.01346005e-03  3.08553554e+00  2.01346005e-03  0.00000000e+00  2.01346005e-03  2.93900357e+00  2.01346005e-03  0.00000000e+00  2.01346005e-03  1.55646810e+00 
 2.06346005e-03  3.21788036e+00  2.06346005e-03  0.00000000e+00  2.06346005e-03  3.07240460e+00  2.06346005e-03  0.00000000e+00  2.06346005e-03  1.63124789e+00 
 2.11346005e-03  3.35085565e+00  2.11346005e-03  0.00000000e+00  2.11346005e-03  3.20727194e+00  2.11346005e-03  0.00000000e+00  2.11346005e-03  1.70717870e+00 
 2.16346005e-03  3.48433926e+00  2.16346005e-03  0.00000000e+00  2.16346005e-03  3.34350280e+00  2.16346005e-03  0.00000000e+00  2.16346005e-03  1.78421289e+00 
 2.21346005e-03  3.61821149e+00  2.21346005e-03  0.00000000e+00  2.21346005e-03  3.48099490e+00  2.21346005e-03  0.00000000e+00  2.21346005e-03  1.86230265e+00 
