 3.36852243e-05  6.75656347e-09  3.36852243e-05  3.76701851e-09  3.36852243e-05  0.00000000e+00  3.36852243e-05  2.90171149e-08  3.36852243e-05  0.00000000e+00  3.36852243e-05  1.06588986e-08  3.36852243e-05  1.16023429e-07  3.36852243e-05  4.38521596e-13  3.36852243e-05  4.20840313e-13  3.36852243e-05  0.00000000e+00  3.36852243e-05  1.31998533e-04  3.36852243e-05  2.29153557e-05  3.36852243e-05  5.04746593e-05  3.36852243e-05  7.34680438e-06 
 3.89850612e-05  1.41101098e-08  3.89850612e-05  6.67551980e-09  3.89850612e-05  0.00000000e+00  3.89850612e-05  6.85735550e-08  3.89850612e-05  0.00000000e+00  3.89850612e-05  2.14878843e-08  3.89850612e-05  5.33193610e-07  3.89850612e-05  1.98842824e-12  3.89850612e-05  1.90824533e-12  3.89850612e-05  0.00000000e+00  3.89850612e-05  5.74082561e-04  3.89850612e-05  4.15052686e-05  3.89850612e-05  1.09224816e-04  3.89850612e-05  1.00202821e-05 
 4.47171964e-05  3.06700843e-08  4.47171964e-05  1.19409468e-08  4.47171964e-05  0.00000000e+00  4.47171964e-05  1.71659098e-07  4.47171964e-05  0.00000000e+00  4.47171964e-05  4.48224860e-08  4.47171964e-05  2.79927404e-06  4.47171964e-05  1.02052065e-11  4.47171964e-05  9.79360636e-12  4.47171964e-05  0.00000000e+00  4.47171964e-05  2.91770549e-03  4.47171964e-05  8.29187190e-05  4.47171964e-05  2.60781543e-04  4.47171964e-05  1.47227557e-05 
 5.09118676e-05  7.01283884e-08  5.09118676e-05  2.17617069e-08  5.09118676e-05  0.00000000e+00  5.09118676e-05  4.59815716e-07  5.09118676e-05  0.00000000e+00  5.09118676e-05  9.77672218e-08  5.09118676e-05  1.51827608e-05  5.09118676e-05  5.16079047e-11  5.09118676e-05  4.95251544e-11  5.09118676e-05  0.00000000e+00  5.09118676e-05  1.46857279e-02  5.09118676e-05  1.80686867e-04  5.09118676e-05  6.79782960e-04  5.09118676e-05  2.33287423e-05 
 5.76682084e-05  1.71775006e-07  5.76682084e-05  4.10127164e-08  5.76682084e-05  0.00000000e+00  5.76682084e-05  1.34318857e-06  5.76682084e-05  0.00000000e+00  5.76682084e-05  2.26930926e-07  5.76682084e-05  6.87707079e-05  5.76682084e-05  1.94982131e-10  5.76682084e-05  1.87098986e-10  5.76682084e-05  0.00000000e+00  5.76682084e-05  5.51207811e-02  5.76682084e-05  4.29894511e-04  5.76682084e-05  1.94527226e-03  5.76682084e-05  3.99697044e-05 
 6.54624472e-05  4.83451457e-07  6.54624472e-05  8.39898507e-08  6.54624472e-05  0.00000000e+00  6.54624472e-05  4.63673011e-06  6.54624472e-05  0.00000000e+00  6.54624472e-05  5.98390494e-07  6.54624472e-05  2.42528026e-04  6.54624472e-05  5.03012117e-10  6.54624472e-05  4.82594283e-10  6.54624472e-05  0.00000000e+00  6.54624472e-05  1.41064446e-01  6.54624472e-05  1.17850095e-03  6.54624472e-05  6.51590452e-03  6.54624472e-05  7.65833903e-05 
 7.46126462e-05  1.63198121e-06  7.46126462e-05  1.92989861e-07  7.46126462e-05  0.00000000e+00  7.46126462e-05  1.95212987e-05  7.46126462e-05  0.00000000e+00  7.46126462e-05  1.86266829e-06  7.46126462e-05  6.76310177e-04  7.46126462e-05  9.90790100e-10  7.46126462e-05  9.50325384e-10  7.46126462e-05  0.00000000e+00  7.46126462e-05  2.76120322e-01  7.46126462e-05  3.85162872e-03  7.46126462e-05  2.60276377e-02  7.46126462e-05  1.67891476e-04 
 8.46907237e-05  6.11831519e-06  8.46907237e-05  4.77861291e-07  8.46907237e-05  0.00000000e+00  8.46907237e-05  8.49437953e-05  8.46907237e-05  0.00000000e+00  8.46907237e-05  6.33367303e-06  8.46907237e-05  1.50528421e-03  8.46907237e-05  1.61994118e-09  8.46907237e-05  1.55328068e-09  8.46907237e-05  0.00000000e+00  8.46907237e-05  4.47728614e-01  8.46907237e-05  1.39661020e-02  8.46907237e-05  1.03812652e-01  8.46907237e-05  4.03614270e-04 
 9.60709702e-05  2.58680898e-05  9.60709702e-05  1.32597753e-06  9.60709702e-05  0.00000000e+00  9.60709702e-05  3.37400498e-04  9.60709702e-05  0.00000000e+00  9.60709702e-05  2.34195979e-05  9.60709702e-05  2.93240571e-03  9.60709702e-05  2.39314264e-09  9.60709702e-05  2.29377007e-09  9.60709702e-05  0.00000000e+00  9.60709702e-05  6.55824261e-01  9.60709702e-05  5.54723745e-02  9.60709702e-05  3.39870249e-01  9.60709702e-05  1.09300922e-03 
 1.08872195e-04  1.08553433e-04  1.08872195e-04  4.16588401e-06  1.08872195e-04  0.00000000e+00  1.08872195e-04  1.06345014e-03  1.08872195e-04  0.00000000e+00  1.08872195e-04  8.30651144e-05  1.08872195e-04  5.19419768e-03  1.08872195e-04  3.31141820e-09  1.08872195e-04  3.17246836e-09  1.08872195e-04  0.00000000e+00  1.08872195e-04  8.99012063e-01  1.08872195e-04  2.02955398e-01  1.08872195e-04  7.94480021e-01  1.08872195e-04  3.34996460e-03 
 1.23566638e-04  3.88470120e-04  1.23566638e-04  1.54010505e-05  1.23566638e-04  0.00000000e+00  1.23566638e-04  2.71851395e-03  1.23566638e-04  0.00000000e+00  1.23566638e-04  2.55455726e-04  1.23566638e-04  8.67345014e-03  1.23566638e-04  4.40301531e-09  1.23566638e-04  4.21599496e-09  1.23566638e-04  0.00000000e+00  1.23566638e-04  1.18459709e+00  1.23566638e-04  5.59215181e-01  1.23566638e-04  1.45816480e+00  1.23566638e-04  1.19476921e-02 
 1.40473133e-04  1.10877382e-03  1.40473133e-04  6.62920900e-05  1.40473133e-04  0.00000000e+00  1.40473133e-04  5.90150655e-03  1.40473133e-04  0.00000000e+00  1.40473133e-04  6.56095594e-04  1.40473133e-04  1.38652432e-02  1.40473133e-04  5.68887155e-09  1.40473133e-04  5.44380517e-09  1.40473133e-04  0.00000000e+00  1.40473133e-04  1.51778808e+00  1.40473133e-04  1.14559427e+00  1.40473133e-04  2.30724970e+00  1.40473133e-04  4.82609586e-02 
 1.59200651e-04  2.53633585e-03  1.59200651e-04  2.79671887e-04  1.59200651e-04  0.00000000e+00  1.59200651e-04  1.11472205e-02  1.59200651e-04  0.00000000e+00  1.59200651e-04  1.40673391e-03  1.59200651e-04  2.11173214e-02  1.59200651e-04  7.12595288e-09  1.59200651e-04  6.81413640e-09  1.59200651e-04  0.00000000e+00  1.59200651e-04  1.88994617e+00  1.59200651e-04  1.90498932e+00  1.59200651e-04  3.29490321e+00  1.59200651e-04  1.79622522e-01 
 1.79200651e-04  4.87499078e-03  1.79200651e-04  9.41192908e-04  1.79200651e-04  0.00000000e+00  1.79200651e-04  1.88148425e-02  1.79200651e-04  0.00000000e+00  1.79200651e-04  2.60048589e-03  1.79200651e-04  3.06152862e-02  1.79200651e-04  8.65475680e-09  1.79200651e-04  8.26964940e-09  1.79200651e-04  0.00000000e+00  1.79200651e-04  2.28916687e+00  1.79200651e-04  2.77528880e+00  1.79200651e-04  4.37272913e+00  1.79200651e-04  4.81902779e-01 
 1.99200651e-04  8.09818478e-03  1.99200651e-04  2.33928208e-03  1.99200651e-04  0.00000000e+00  1.99200651e-04  2.86459880e-02  1.99200651e-04  0.00000000e+00  1.99200651e-04  4.21981014e-03  1.99200651e-04  4.19295600e-02  1.99200651e-04  1.01561286e-08  1.99200651e-04  9.69655687e-09  1.99200651e-04  0.00000000e+00  1.99200651e-04  2.68912493e+00  1.99200651e-04  3.67629204e+00  1.99200651e-04  5.45843018e+00  1.99200651e-04  9.16190002e-01 
 2.19200651e-04  1.22289188e-02  2.19200651e-04  4.67911607e-03  2.19200651e-04  0.00000000e+00  2.19200651e-04  4.06480125e-02  2.19200651e-04  0.00000000e+00  2.19200651e-04  6.27662092e-03  2.19200651e-04  5.50619565e-02  2.19200651e-04  1.16180042e-08  2.19200651e-04  1.10833494e-08  2.19200651e-04  0.00000000e+00  2.19200651e-04  3.08914416e+00  2.19200651e-04  4.59331034e+00  2.19200651e-04  6.54361256e+00  2.19200651e-04  1.42364726e+00 
 2.39200651e-04  1.72789423e-02  2.39200651e-04  8.07182263e-03  2.39200651e-04  0.00000000e+00  2.39200651e-04  5.48151259e-02  2.39200651e-04  0.00000000e+00  2.39200651e-04  8.77789201e-03  2.39200651e-04  7.00117571e-02  2.39200651e-04  1.30291611e-08  2.39200651e-04  1.24193428e-08  2.39200651e-04  0.00000000e+00  2.39200651e-04  3.48878646e+00  2.39200651e-04  5.51854329e+00  2.39200651e-04  7.62352443e+00  2.39200651e-04  1.96906242e+00 
 2.59200651e-04  2.32537426e-02  2.59200651e-04  1.25744702e-02  2.59200651e-04  0.00000000e+00  2.59200651e-04  7.11337957e-02  2.59200651e-04  0.00000000e+00  2.59200651e-04  1.17277693e-02  2.59200651e-04  8.67765451e-02  2.59200651e-04  1.43883949e-08  2.59200651e-04  1.37034796e-08  2.59200651e-04  0.00000000e+00  2.59200651e-04  3.88774294e+00  2.59200651e-04  6.44727400e+00  2.59200651e-04  8.69517516e+00  2.59200651e-04  2.53358821e+00 
 2.79200651e-04  3.01551768e-02  2.79200651e-04  1.82175880e-02  2.79200651e-04  0.00000000e+00  2.79200651e-04  8.95858234e-02  2.79200651e-04  0.00000000e+00  2.79200651e-04  1.51287201e-02  2.79200651e-04  1.05352734e-01  2.79200651e-04  1.56900268e-08  2.79200651e-04  1.49304114e-08  2.79200651e-04  0.00000000e+00  2.79200651e-04  4.28580736e+00  2.79200651e-04  7.37696134e+00  2.79200651e-04  9.75688931e+00  2.79200651e-04  3.10953265e+00 
 2.99200651e-04  3.79827515e-02  2.99200651e-04  2.50168377e-02  2.99200651e-04  0.00000000e+00  2.99200651e-04  1.10149947e-01  2.99200651e-04  0.00000000e+00  2.99200651e-04  1.89821046e-02  2.99200651e-04  1.25735890e-01  2.99200651e-04  1.69384662e-08  2.99200651e-04  1.61044742e-08  2.99200651e-04  0.00000000e+00  2.99200651e-04  4.68281412e+00  2.99200651e-04  8.30544683e+00  2.99200651e-04  1.08072786e+01  2.99200651e-04  3.68972003e+00 
 3.19200651e-04  4.67342170e-02  3.19200651e-04  3.29770651e-02  3.19200651e-04  0.00000000e+00  3.19200651e-04  1.32802646e-01  3.19200651e-04  0.00000000e+00  3.19200651e-04  2.32884449e-02  3.19200651e-04  1.47920893e-01  3.19200651e-04  1.81343356e-08  3.19200651e-04  1.72263643e-08  3.19200651e-04  0.00000000e+00  3.19200651e-04  5.07862570e+00  3.19200651e-04  9.23137443e+00  3.19200651e-04  1.18454742e+01  3.19200651e-04  4.27051051e+00 
 3.39200651e-04  5.64061592e-02  3.39200651e-04  4.20972448e-02  3.39200651e-04  0.00000000e+00  3.39200651e-04  1.57518929e-01  3.39200651e-04  0.00000000e+00  3.39200651e-04  2.80476958e-02  3.39200651e-04  1.71902083e-01  3.39200651e-04  1.92794285e-08  3.39200651e-04  1.82978989e-08  3.39200651e-04  0.00000000e+00  3.39200651e-04  5.47314226e+00  3.39200651e-04  1.01537699e+01  3.39200651e-04  1.28708721e+01  3.39200651e-04  4.84967226e+00 
 3.59200651e-04  6.69943113e-02  3.59200651e-04  5.23725384e-02  3.59200651e-04  0.00000000e+00  3.59200651e-04  1.84272771e-01  3.59200651e-04  0.00000000e+00  3.59200651e-04  3.32593884e-02  3.59200651e-04  1.97673374e-01  3.59200651e-04  2.03799217e-08  3.59200651e-04  1.93250965e-08  3.59200651e-04  0.00000000e+00  3.59200651e-04  5.86627720e+00  3.59200651e-04  1.10718981e+01  3.59200651e-04  1.38830429e+01  3.59200651e-04  5.42562451e+00 
 3.79200651e-04  7.84937576e-02  3.79200651e-04  6.37953979e-02  3.79200651e-04  0.00000000e+00  3.79200651e-04  2.13037412e-01  3.79200651e-04  0.00000000e+00  3.79200651e-04  3.89227259e-02  3.79200651e-04  2.25228325e-01  3.79200651e-04  2.14371831e-08  3.79200651e-04  2.03093521e-08  3.79200651e-04  0.00000000e+00  3.79200651e-04  6.25795932e+00  3.79200651e-04  1.19851933e+01  3.79200651e-04  1.48816828e+01  3.79200651e-04  5.99723827e+00 
 3.99200651e-04  9.08990796e-02  3.99200651e-04  7.63563278e-02  3.99200651e-04  0.00000000e+00  3.99200651e-04  2.43785578e-01  3.99200651e-04  0.00000000e+00  3.99200651e-04  4.50366523e-02  3.99200651e-04  2.54560188e-01  3.99200651e-04  2.24545522e-08  3.99200651e-04  2.12539491e-08  3.99200651e-04  0.00000000e+00  3.99200651e-04  6.64812657e+00  3.99200651e-04  1.28932114e+01  3.99200651e-04  1.58665800e+01  3.99200651e-04  6.56369496e+00 
 4.19200651e-04  1.04204462e-01  4.19200651e-04  9.00444094e-02  4.19200651e-04  0.00000000e+00  4.19200651e-04  2.76489639e-01  4.19200651e-04  0.00000000e+00  4.19200651e-04  5.15999021e-02  4.19200651e-04  2.85661955e-01  4.19200651e-04  2.34311808e-08  4.19200651e-04  2.21581484e-08  4.19200651e-04  0.00000000e+00  4.19200651e-04  7.03672515e+00  4.19200651e-04  1.37955977e+01  4.19200651e-04  1.68375905e+01  4.19200651e-04  7.12438990e+00 
 4.39200651e-04  1.18403769e-01  4.39200651e-04  1.04847666e-01  4.39200651e-04  0.00000000e+00  4.39200651e-04  3.11121729e-01  4.39200651e-04  0.00000000e+00  4.39200651e-04  5.86110375e-02  4.39200651e-04  3.18526386e-01  4.39200651e-04  2.43699739e-08  4.39200651e-04  2.30248113e-08  4.39200651e-04  0.00000000e+00  4.39200651e-04  7.42370716e+00  4.39200651e-04  1.46920644e+01  4.39200651e-04  1.77946225e+01  4.39200651e-04  7.67887027e+00 
 4.59200651e-04  1.33490608e-01  4.59200651e-04  1.20753327e-01  4.59200651e-04  0.00000000e+00  4.59200651e-04  3.47653838e-01  4.59200651e-04  0.00000000e+00  4.59200651e-04  6.60684765e-02  4.59200651e-04  3.53146034e-01  4.59200651e-04  2.52695114e-08  4.59200651e-04  2.38526453e-08  4.59200651e-04  0.00000000e+00  4.59200651e-04  7.80902964e+00  4.59200651e-04  1.55823752e+01  4.59200651e-04  1.87376235e+01  4.59200651e-04  8.22679384e+00 
 4.79200651e-04  1.49458371e-01  4.79200651e-04  1.37748018e-01  4.79200651e-04  0.00000000e+00  4.79200651e-04  3.86057882e-01  4.79200651e-04  0.00000000e+00  4.79200651e-04  7.39705151e-02  4.79200651e-04  3.89513266e-01  4.79200651e-04  2.61329556e-08  4.79200651e-04  2.46447553e-08  4.79200651e-04  0.00000000e+00  4.79200651e-04  8.19265351e+00  4.79200651e-04  1.64663333e+01  4.79200651e-04  1.96665723e+01  4.79200651e-04  8.76790062e+00 
 4.99200651e-04  1.66300270e-01  4.99200651e-04  1.55817908e-01  4.99200651e-04  0.00000000e+00  4.99200651e-04  4.26305758e-01  4.99200651e-04  0.00000000e+00  4.99200651e-04  8.23153440e-02  4.99200651e-04  4.27620278e-01  4.99200651e-04  2.69587287e-08  4.99200651e-04  2.53996935e-08  4.99200651e-04  0.00000000e+00  4.99200651e-04  8.57454291e+00  4.99200651e-04  1.73437736e+01  4.99200651e-04  2.05814720e+01  4.99200651e-04  9.30199288e+00 
 5.19200651e-04  1.84009371e-01  5.19200651e-04  1.74948818e-01  5.19200651e-04  0.00000000e+00  5.19200651e-04  4.68369390e-01  5.19200651e-04  0.00000000e+00  5.19200651e-04  9.11010622e-02  5.19200651e-04  4.67459109e-01  5.19200651e-04  2.77503307e-08  5.19200651e-04  2.61208850e-08  5.19200651e-04  0.00000000e+00  5.19200651e-04  8.95466461e+00  5.19200651e-04  1.82145561e+01  5.19200651e-04  2.14823449e+01  5.19200651e-04  9.82892091e+00 
 5.39200651e-04  2.02578611e-01  5.39200651e-04  1.95126308e-01  5.39200651e-04  0.00000000e+00  5.39200651e-04  5.12220763e-01  5.39200651e-04  0.00000000e+00  5.39200651e-04  1.00325688e-01  5.39200651e-04  5.09021654e-01  5.39200651e-04  2.85061404e-08  5.39200651e-04  2.68068363e-08  5.39200651e-04  0.00000000e+00  5.39200651e-04  9.33298758e+00  5.39200651e-04  1.90785613e+01  5.39200651e-04  2.23692291e+01  5.39200651e-04  1.03485724e+01 
 5.59200651e-04  2.22000816e-01  5.59200651e-04  2.16335741e-01  5.59200651e-04  0.00000000e+00  5.59200651e-04  5.57831947e-01  5.59200651e-04  0.00000000e+00  5.59200651e-04  1.09987170e-01  5.59200651e-04  5.52299669e-01  5.59200651e-04  2.92299167e-08  5.59200651e-04  2.74612166e-08  5.59200651e-04  0.00000000e+00  5.59200651e-04  9.70948266e+00  5.59200651e-04  1.99356861e+01  5.59200651e-04  2.32421751e+01  5.59200651e-04  1.08608647e+01 
 5.79200651e-04  2.42268724e-01  5.79200651e-04  2.38562341e-01  5.79200651e-04  0.00000000e+00  5.79200651e-04  6.05175127e-01  5.79200651e-04  0.00000000e+00  5.79200651e-04  1.20083389e-01  5.79200651e-04  5.97284781e-01  5.79200651e-04  2.99200340e-08  5.79200651e-04  2.80825241e-08  5.79200651e-04  0.00000000e+00  5.79200651e-04  1.00841222e+01  5.79200651e-04  2.07858414e+01  5.79200651e-04  2.41012435e+01  5.79200651e-04  1.13657389e+01 
 5.99200651e-04  2.63374989e-01  5.99200651e-04  2.61791231e-01  5.99200651e-04  0.00000000e+00  5.99200651e-04  6.54222616e-01  5.99200651e-04  0.00000000e+00  5.99200651e-04  1.30612171e-01  5.99200651e-04  6.43968495e-01  5.99200651e-04  3.05803923e-08  5.99200651e-04  2.86745590e-08  5.99200651e-04  0.00000000e+00  5.99200651e-04  1.04568801e+01  5.99200651e-04  2.16289495e+01  5.99200651e-04  2.49465031e+01  5.99200651e-04  1.18631550e+01 
 6.19200651e-04  2.85312195e-01  6.19200651e-04  2.86007471e-01  6.19200651e-04  0.00000000e+00  6.19200651e-04  7.04946871e-01  6.19200651e-04  0.00000000e+00  6.19200651e-04  1.41571288e-01  6.19200651e-04  6.92342201e-01  6.19200651e-04  3.12093884e-08  6.19200651e-04  2.92358359e-08  6.19200651e-04  0.00000000e+00  6.19200651e-04  1.08277311e+01  6.19200651e-04  2.24649422e+01  6.19200651e-04  2.57780296e+01  6.19200651e-04  1.23530886e+01 
 6.39200651e-04  3.08072867e-01  6.39200651e-04  3.11196084e-01  6.39200651e-04  0.00000000e+00  6.39200651e-04  7.57320506e-01  6.39200651e-04  0.00000000e+00  6.39200651e-04  1.52958463e-01  6.39200651e-04  7.42397175e-01  6.39200651e-04  3.18109436e-08  6.39200651e-04  2.97701713e-08  6.39200651e-04  0.00000000e+00  6.39200651e-04  1.11966512e+01  6.39200651e-04  2.32937598e+01  6.39200651e-04  2.65959038e+01  6.39200651e-04  1.28355283e+01 
 6.59200651e-04  3.31649476e-01  6.59200651e-04  3.37342081e-01  6.59200651e-04  0.00000000e+00  6.59200651e-04  8.11316302e-01  6.59200651e-04  0.00000000e+00  6.59200651e-04  1.64771375e-01  6.59200651e-04  7.94124587e-01  6.59200651e-04  3.23835064e-08  6.59200651e-04  3.02761249e-08  6.59200651e-04  0.00000000e+00  6.59200651e-04  1.15636174e+01  6.59200651e-04  2.41153494e+01  6.59200651e-04  2.74002114e+01  6.59200651e-04  1.33104730e+01 
