 4.74392588e-04  2.25920247e+00  4.74392588e-04  9.72547015e-02  4.74392588e-04  2.63157895e-01  4.74392588e-04  1.60707024e-01 
 4.79392588e-04  2.28275556e+00  4.79392588e-04  9.81769032e-02  4.79392588e-04  2.63157895e-01  4.79392588e-04  1.60707024e-01 
 4.84392588e-04  2.30630054e+00  4.84392588e-04  9.91057366e-02  4.84392588e-04  2.63157895e-01  4.84392588e-04  1.60707024e-01 
 4.89392588e-04  2.32983733e+00  4.89392588e-04  1.00041202e-01  4.89392588e-04  2.63157895e-01  4.89392588e-04  1.60707024e-01 
 4.94392588e-04  2.35336584e+00  4.94392588e-04  1.00983296e-01  4.94392588e-04  2.63157895e-01  4.94392588e-04  1.60707024e-01 
 4.99392588e-04  2.37688598e+00  4.99392588e-04  1.01932018e-01  4.99392588e-04  2.63157895e-01  4.99392588e-04  1.60707024e-01 
 5.04392588e-04  2.40039768e+00  5.04392588e-04  1.02887362e-01  5.04392588e-04  2.63157895e-01  5.04392588e-04  1.60707024e-01 
 5.09392588e-04  2.42390086e+00  5.09392588e-04  1.03849324e-01  5.09392588e-04  2.63157895e-01  5.09392588e-04  1.60707024e-01 
 5.14392588e-04  2.44739542e+00  5.14392588e-04  1.04817895e-01  5.14392588e-04  2.63157895e-01  5.14392588e-04  1.60707024e-01 
 5.19392588e-04  2.47088128e+00  5.19392588e-04  1.05793070e-01  5.19392588e-04  2.63157895e-01  5.19392588e-04  1.60707024e-01 
 5.24392588e-04  2.49435837e+00  5.24392588e-04  1.06774838e-01  5.24392588e-04  2.63157895e-01  5.24392588e-04  1.60707024e-01 
 5.29392588e-04  2.51782659e+00  5.29392588e-04  1.07763192e-01  5.29392588e-04  2.63157895e-01  5.29392588e-04  1.60707024e-01 
 5.34392588e-04  2.54128587e+00  5.34392588e-04  1.08758119e-01  5.34392588e-04  2.63157895e-01  5.34392588e-04  1.60707024e-01 
 5.39392588e-04  2.56473612e+00  5.39392588e-04  1.09759609e-01  5.39392588e-04  2.63157895e-01  5.39392588e-04  1.60707024e-01 
 5.44392588e-04  2.58817725e+00  5.44392588e-04  1.10767649e-01  5.44392588e-04  2.63157895e-01  5.44392588e-04  1.60707024e-01 
 5.49392588e-04  2.61160919e+00  5.49392588e-04  1.11782228e-01  5.49392588e-04  2.63157895e-01  5.49392588e-04  1.60707024e-01 
 5.54392588e-04  2.63503185e+00  5.54392588e-04  1.12803331e-01  5.54392588e-04  2.63157895e-01  5.54392588e-04  1.60707024e-01 
 5.59392588e-04  2.65844515e+00  5.59392588e-04  1.13830944e-01  5.59392588e-04  2.63157895e-01  5.59392588e-04  1.60707024e-01 
 5.64392588e-04  2.68184900e+00  5.64392588e-04  1.14865053e-01  5.64392588e-04  2.63157895e-01  5.64392588e-04  1.60707024e-01 
 5.69392588e-04  2.70524332e+00  5.69392588e-04  1.15905642e-01  5.69392588e-04  2.63157895e-01  5.69392588e-04  1.60707024e-01 
 5.74392588e-04  2.72862804e+00  5.74392588e-04  1.16952695e-01  5.74392588e-04  2.63157895e-01  5.74392588e-04  1.60707024e-01 
 5.79392588e-04  2.75200305e+00  5.79392588e-04  1.18006196e-01  5.79392588e-04  2.63157895e-01  5.79392588e-04  1.60707024e-01 
 5.84392588e-04  2.77536829e+00  5.84392588e-04  1.19066128e-01  5.84392588e-04  2.63157895e-01  5.84392588e-04  1.60707024e-01 
 5.89392588e-04  2.79872367e+00  5.89392588e-04  1.20132473e-01  5.89392588e-04  2.63157895e-01  5.89392588e-04  1.60707024e-01 
 5.94392588e-04  2.82206910e+00  5.94392588e-04  1.21205214e-01  5.94392588e-04  2.63157895e-01  5.94392588e-04  1.60707024e-01 
 5.99392588e-04  2.84540451e+00  5.99392588e-04  1.22284332e-01  5.99392588e-04  2.63157895e-01  5.99392588e-04  1.60707024e-01 
 6.04392588e-04  2.86872980e+00  6.04392588e-04  1.23369809e-01  6.04392588e-04  2.63157895e-01  6.04392588e-04  1.60707024e-01 
 6.09392588e-04  2.89204491e+00  6.09392588e-04  1.24461626e-01  6.09392588e-04  2.63157895e-01  6.09392588e-04  1.60707024e-01 
 6.14392588e-04  2.91534974e+00  6.14392588e-04  1.25559764e-01  6.14392588e-04  2.63157895e-01  6.14392588e-04  1.60707024e-01 
 6.19392588e-04  2.93864421e+00  6.19392588e-04  1.26664202e-01  6.19392588e-04  2.63157895e-01  6.19392588e-04  1.60707024e-01 
 6.24392588e-04  2.96192823e+00  6.24392588e-04  1.27774921e-01  6.24392588e-04  2.63157895e-01  6.24392588e-04  1.60707024e-01 
 6.29392588e-04  2.98520174e+00  6.29392588e-04  1.28891901e-01  6.29392588e-04  2.63157895e-01  6.29392588e-04  1.60707024e-01 
 6.34392588e-04  3.00846464e+00  6.34392588e-04  1.30015120e-01  6.34392588e-04  2.63157895e-01  6.34392588e-04  1.60707024e-01 
 6.39392588e-04  3.03171685e+00  6.39392588e-04  1.31144559e-01  6.39392588e-04  2.63157895e-01  6.39392588e-04  1.60707024e-01 
 6.44392588e-04  3.05495828e+00  6.44392588e-04  1.32280195e-01  6.44392588e-04  2.63157895e-01  6.44392588e-04  1.60707024e-01 
 6.49392588e-04  3.07818887e+00  6.49392588e-04  1.33422008e-01  6.49392588e-04  2.63157895e-01  6.49392588e-04  1.60707024e-01 
 6.54392588e-04  3.10140851e+00  6.54392588e-04  1.34569976e-01  6.54392588e-04  2.63157895e-01  6.54392588e-04  1.60707024e-01 
 6.59392588e-04  3.12461714e+00  6.59392588e-04  1.35724077e-01  6.59392588e-04  2.63157895e-01  6.59392588e-04  1.60707024e-01 
 6.64392588e-04  3.14781466e+00  6.64392588e-04  1.36884289e-01  6.64392588e-04  2.63157895e-01  6.64392588e-04  1.60707024e-01 
 6.69392588e-04  3.17100100e+00  6.69392588e-04  1.38050590e-01  6.69392588e-04  2.63157895e-01  6.69392588e-04  1.60707024e-01 
 6.74392588e-04  3.19417607e+00  6.74392588e-04  1.39222957e-01  6.74392588e-04  2.63157895e-01  6.74392588e-04  1.60707024e-01 
 6.79392588e-04  3.21733980e+00  6.79392588e-04  1.40401369e-01  6.79392588e-04  2.63157895e-01  6.79392588e-04  1.60707024e-01 
 6.84392588e-04  3.24049209e+00  6.84392588e-04  1.41585802e-01  6.84392588e-04  2.63157895e-01  6.84392588e-04  1.60707024e-01 
 6.89392588e-04  3.26363287e+00  6.89392588e-04  1.42776233e-01  6.89392588e-04  2.63157895e-01  6.89392588e-04  1.60707024e-01 
 6.94392588e-04  3.28676205e+00  6.94392588e-04  1.43972639e-01  6.94392588e-04  2.63157895e-01  6.94392588e-04  1.60707024e-01 
 6.99392588e-04  3.30987956e+00  6.99392588e-04  1.45174997e-01  6.99392588e-04  2.63157895e-01  6.99392588e-04  1.60707024e-01 
 7.04392588e-04  3.33298530e+00  7.04392588e-04  1.46383285e-01  7.04392588e-04  2.63157895e-01  7.04392588e-04  1.60707024e-01 
 7.09392588e-04  3.35607920e+00  7.09392588e-04  1.47597477e-01  7.09392588e-04  2.63157895e-01  7.09392588e-04  1.60707024e-01 
 7.14392588e-04  3.37916118e+00  7.14392588e-04  1.48817552e-01  7.14392588e-04  2.63157895e-01  7.14392588e-04  1.60707024e-01 
 7.19392588e-04  3.40223115e+00  7.19392588e-04  1.50043484e-01  7.19392588e-04  2.63157895e-01  7.19392588e-04  1.60707024e-01 
 7.24392588e-04  3.42528904e+00  7.24392588e-04  1.51275251e-01  7.24392588e-04  2.63157895e-01  7.24392588e-04  1.60707024e-01 
 7.29392588e-04  3.44833475e+00  7.29392588e-04  1.52512829e-01  7.29392588e-04  2.63157895e-01  7.29392588e-04  1.60707024e-01 
 7.34392588e-04  3.47136821e+00  7.34392588e-04  1.53756193e-01  7.34392588e-04  2.63157895e-01  7.34392588e-04  1.60707024e-01 
 7.39392588e-04  3.49438934e+00  7.39392588e-04  1.55005319e-01  7.39392588e-04  2.63157895e-01  7.39392588e-04  1.60707024e-01 
 7.44392588e-04  3.51739805e+00  7.44392588e-04  1.56260184e-01  7.44392588e-04  2.63157895e-01  7.44392588e-04  1.60707024e-01 
 7.49392588e-04  3.54039426e+00  7.49392588e-04  1.57520763e-01  7.49392588e-04  2.63157895e-01  7.49392588e-04  1.60707024e-01 
 7.54392588e-04  3.56337790e+00  7.54392588e-04  1.58787031e-01  7.54392588e-04  2.63157895e-01  7.54392588e-04  1.60707024e-01 
 7.59392588e-04  3.58634887e+00  7.59392588e-04  1.60058965e-01  7.59392588e-04  2.63157895e-01  7.59392588e-04  1.60707024e-01 
 7.64392588e-04  3.60930710e+00  7.64392588e-04  1.61336541e-01  7.64392588e-04  2.63157895e-01  7.64392588e-04  1.60707024e-01 
 7.69392588e-04  3.63225251e+00  7.69392588e-04  1.62619732e-01  7.69392588e-04  2.63157895e-01  7.69392588e-04  1.60707024e-01 
 7.74392588e-04  3.65518501e+00  7.74392588e-04  1.63908516e-01  7.74392588e-04  2.63157895e-01  7.74392588e-04  1.60707024e-01 
 7.79392588e-04  3.67810453e+00  7.79392588e-04  1.65202867e-01  7.79392588e-04  2.63157895e-01  7.79392588e-04  1.60707024e-01 
 7.84392588e-04  3.70101097e+00  7.84392588e-04  1.66502761e-01  7.84392588e-04  2.63157895e-01  7.84392588e-04  1.60707024e-01 
 7.89392588e-04  3.72390427e+00  7.89392588e-04  1.67808174e-01  7.89392588e-04  2.63157895e-01  7.89392588e-04  1.60707024e-01 
 7.94392588e-04  3.74678433e+00  7.94392588e-04  1.69119079e-01  7.94392588e-04  2.63157895e-01  7.94392588e-04  1.60707024e-01 
 7.99392588e-04  3.76965109e+00  7.99392588e-04  1.70435453e-01  7.99392588e-04  2.63157895e-01  7.99392588e-04  1.60707024e-01 
 8.04392588e-04  3.79250445e+00  8.04392588e-04  1.71757271e-01  8.04392588e-04  2.63157895e-01  8.04392588e-04  1.60707024e-01 
 8.09392588e-04  3.81534433e+00  8.09392588e-04  1.73084509e-01  8.09392588e-04  2.63157895e-01  8.09392588e-04  1.60707024e-01 
 8.14392588e-04  3.83817066e+00  8.14392588e-04  1.74417140e-01  8.14392588e-04  2.63157895e-01  8.14392588e-04  1.60707024e-01 
 8.19392588e-04  3.86098335e+00  8.19392588e-04  1.75755140e-01  8.19392588e-04  2.63157895e-01  8.19392588e-04  1.60707024e-01 
 8.24392588e-04  3.88378232e+00  8.24392588e-04  1.77098485e-01  8.24392588e-04  2.63157895e-01  8.24392588e-04  1.60707024e-01 
 8.29392588e-04  3.90656749e+00  8.29392588e-04  1.78447150e-01  8.29392588e-04  2.63157895e-01  8.29392588e-04  1.60707024e-01 
 8.34392588e-04  3.92933878e+00  8.34392588e-04  1.79801108e-01  8.34392588e-04  2.63157895e-01  8.34392588e-04  1.60707024e-01 
 8.39392588e-04  3.95209611e+00  8.39392588e-04  1.81160337e-01  8.39392588e-04  2.63157895e-01  8.39392588e-04  1.60707024e-01 
 8.44392588e-04  3.97483940e+00  8.44392588e-04  1.82524810e-01  8.44392588e-04  2.63157895e-01  8.44392588e-04  1.60707024e-01 
 8.49392588e-04  3.99756857e+00  8.49392588e-04  1.83894502e-01  8.49392588e-04  2.63157895e-01  8.49392588e-04  1.60707024e-01 
 8.54392588e-04  4.02028353e+00  8.54392588e-04  1.85269389e-01  8.54392588e-04  2.63157895e-01  8.54392588e-04  1.60707024e-01 
 8.59392588e-04  4.04298421e+00  8.59392588e-04  1.86649446e-01  8.59392588e-04  2.63157895e-01  8.59392588e-04  1.60707024e-01 
 8.64392588e-04  4.06567052e+00  8.64392588e-04  1.88034647e-01  8.64392588e-04  2.63157895e-01  8.64392588e-04  1.60707024e-01 
 8.69392588e-04  4.08834239e+00  8.69392588e-04  1.89424968e-01  8.69392588e-04  2.63157895e-01  8.69392588e-04  1.60707024e-01 
 8.74392588e-04  4.11099973e+00  8.74392588e-04  1.90820383e-01  8.74392588e-04  2.63157895e-01  8.74392588e-04  1.60707024e-01 
 8.79392588e-04  4.13364247e+00  8.79392588e-04  1.92220868e-01  8.79392588e-04  2.63157895e-01  8.79392588e-04  1.60707024e-01 
 8.84392588e-04  4.15627052e+00  8.84392588e-04  1.93626397e-01  8.84392588e-04  2.63157895e-01  8.84392588e-04  1.60707024e-01 
 8.89392588e-04  4.17888380e+00  8.89392588e-04  1.95036946e-01  8.89392588e-04  2.63157895e-01  8.89392588e-04  1.60707024e-01 
