 1.42560000e-04  9.92914549e-10  1.42560000e-04  4.09140007e-11  1.42560000e-04  1.35999668e-10  1.42560000e-04  2.99199253e-11  1.42560000e-04  4.99994990e+00  1.42560000e-04  3.34192453e+00 
 1.44560000e-04  9.92914411e-10  1.44560000e-04  4.09139965e-11  1.44560000e-04  1.35999654e-10  1.44560000e-04  2.99199253e-11  1.44560000e-04  4.99994990e+00  1.44560000e-04  3.34192453e+00 
 1.46560000e-04  9.92914549e-10  1.46560000e-04  4.09140007e-11  1.46560000e-04  1.35999668e-10  1.46560000e-04  2.99199253e-11  1.46560000e-04  4.99994990e+00  1.46560000e-04  3.34192453e+00 
 1.48560000e-04  9.92914411e-10  1.48560000e-04  4.09139965e-11  1.48560000e-04  1.35999654e-10  1.48560000e-04  2.99199253e-11  1.48560000e-04  4.99994990e+00  1.48560000e-04  3.34192453e+00 
 1.50560000e-04  9.92914549e-10  1.50560000e-04  4.09140007e-11  1.50560000e-04  1.35999668e-10  1.50560000e-04  2.99199253e-11  1.50560000e-04  4.99994990e+00  1.50560000e-04  3.34192453e+00 
 1.52560000e-04  9.92914411e-10  1.52560000e-04  4.09139965e-11  1.52560000e-04  1.35999654e-10  1.52560000e-04  2.99199253e-11  1.52560000e-04  4.99994990e+00  1.52560000e-04  3.34192453e+00 
 1.54560000e-04  9.92914549e-10  1.54560000e-04  4.09140007e-11  1.54560000e-04  1.35999668e-10  1.54560000e-04  2.99199253e-11  1.54560000e-04  4.99994990e+00  1.54560000e-04  3.34192453e+00 
 1.56560000e-04  9.92914411e-10  1.56560000e-04  4.09139965e-11  1.56560000e-04  1.35999654e-10  1.56560000e-04  2.99199253e-11  1.56560000e-04  4.99994990e+00  1.56560000e-04  3.34192453e+00 
 1.58560000e-04  9.92914549e-10  1.58560000e-04  4.09140007e-11  1.58560000e-04  1.35999668e-10  1.58560000e-04  2.99199253e-11  1.58560000e-04  4.99994990e+00  1.58560000e-04  3.34192453e+00 
 1.60560000e-04  9.92914411e-10  1.60560000e-04  4.09139965e-11  1.60560000e-04  1.35999654e-10  1.60560000e-04  2.99199253e-11  1.60560000e-04  4.99994990e+00  1.60560000e-04  3.34192453e+00 
 1.62560000e-04  9.92914549e-10  1.62560000e-04  4.09140007e-11  1.62560000e-04  1.35999668e-10  1.62560000e-04  2.99199253e-11  1.62560000e-04  4.99994990e+00  1.62560000e-04  3.34192453e+00 
 1.64560000e-04  9.92914411e-10  1.64560000e-04  4.09139965e-11  1.64560000e-04  1.35999654e-10  1.64560000e-04  2.99199253e-11  1.64560000e-04  4.99994990e+00  1.64560000e-04  3.34192453e+00 
 1.66560000e-04  9.92914549e-10  1.66560000e-04  4.09140007e-11  1.66560000e-04  1.35999668e-10  1.66560000e-04  2.99199253e-11  1.66560000e-04  4.99994990e+00  1.66560000e-04  3.34192453e+00 
 1.68560000e-04  9.92914411e-10  1.68560000e-04  4.09139965e-11  1.68560000e-04  1.35999654e-10  1.68560000e-04  2.99199253e-11  1.68560000e-04  4.99994990e+00  1.68560000e-04  3.34192453e+00 
 1.70560000e-04  9.92914549e-10  1.70560000e-04  4.09140007e-11  1.70560000e-04  1.35999668e-10  1.70560000e-04  2.99199253e-11  1.70560000e-04  4.99994990e+00  1.70560000e-04  3.34192453e+00 
 1.72560000e-04  9.92914411e-10  1.72560000e-04  4.09139965e-11  1.72560000e-04  1.35999654e-10  1.72560000e-04  2.99199253e-11  1.72560000e-04  4.99994990e+00  1.72560000e-04  3.34192453e+00 
 1.74560000e-04  9.92914549e-10  1.74560000e-04  4.09140007e-11  1.74560000e-04  1.35999668e-10  1.74560000e-04  2.99199253e-11  1.74560000e-04  4.99994990e+00  1.74560000e-04  3.34192453e+00 
 1.76560000e-04  9.92914411e-10  1.76560000e-04  4.09139965e-11  1.76560000e-04  1.35999654e-10  1.76560000e-04  2.99199253e-11  1.76560000e-04  4.99994990e+00  1.76560000e-04  3.34192453e+00 
 1.78560000e-04  9.92914549e-10  1.78560000e-04  4.09140007e-11  1.78560000e-04  1.35999668e-10  1.78560000e-04  2.99199253e-11  1.78560000e-04  4.99994990e+00  1.78560000e-04  3.34192453e+00 
 1.80560000e-04  9.92914411e-10  1.80560000e-04  4.09139965e-11  1.80560000e-04  1.35999654e-10  1.80560000e-04  2.99199253e-11  1.80560000e-04  4.99994990e+00  1.80560000e-04  3.34192453e+00 
 1.82560000e-04  9.92914549e-10  1.82560000e-04  4.09140007e-11  1.82560000e-04  1.35999668e-10  1.82560000e-04  2.99199253e-11  1.82560000e-04  4.99994990e+00  1.82560000e-04  3.34192453e+00 
 1.84560000e-04  9.92914411e-10  1.84560000e-04  4.09139965e-11  1.84560000e-04  1.35999654e-10  1.84560000e-04  2.99199253e-11  1.84560000e-04  4.99994990e+00  1.84560000e-04  3.34192453e+00 
 1.86560000e-04  9.92914549e-10  1.86560000e-04  4.09140007e-11  1.86560000e-04  1.35999668e-10  1.86560000e-04  2.99199253e-11  1.86560000e-04  4.99994990e+00  1.86560000e-04  3.34192453e+00 
 1.88560000e-04  9.92914411e-10  1.88560000e-04  4.09139965e-11  1.88560000e-04  1.35999654e-10  1.88560000e-04  2.99199253e-11  1.88560000e-04  4.99994990e+00  1.88560000e-04  3.34192453e+00 
 1.90560000e-04  9.92914549e-10  1.90560000e-04  4.09140007e-11  1.90560000e-04  1.35999668e-10  1.90560000e-04  2.99199253e-11  1.90560000e-04  4.99994990e+00  1.90560000e-04  3.34192453e+00 
 1.92560000e-04  9.92914411e-10  1.92560000e-04  4.09139965e-11  1.92560000e-04  1.35999654e-10  1.92560000e-04  2.99199253e-11  1.92560000e-04  4.99994990e+00  1.92560000e-04  3.34192453e+00 
 1.94560000e-04  9.92914549e-10  1.94560000e-04  4.09140007e-11  1.94560000e-04  1.35999668e-10  1.94560000e-04  2.99199253e-11  1.94560000e-04  4.99994990e+00  1.94560000e-04  3.34192453e+00 
 1.96560000e-04  9.92914411e-10  1.96560000e-04  4.09139965e-11  1.96560000e-04  1.35999654e-10  1.96560000e-04  2.99199253e-11  1.96560000e-04  4.99994990e+00  1.96560000e-04  3.34192453e+00 
 1.98560000e-04  9.92914549e-10  1.98560000e-04  4.09140007e-11  1.98560000e-04  1.35999668e-10  1.98560000e-04  2.99199253e-11  1.98560000e-04  4.99994990e+00  1.98560000e-04  3.34192453e+00 
 2.00560000e-04  9.92914411e-10  2.00560000e-04  4.09139965e-11  2.00560000e-04  1.35999654e-10  2.00560000e-04  2.99199253e-11  2.00560000e-04  4.99994990e+00  2.00560000e-04  3.34192453e+00 
 2.02560000e-04  9.92914549e-10  2.02560000e-04  4.09140007e-11  2.02560000e-04  1.35999668e-10  2.02560000e-04  2.99199253e-11  2.02560000e-04  4.99994990e+00  2.02560000e-04  3.34192453e+00 
 2.04560000e-04  9.92914411e-10  2.04560000e-04  4.09139965e-11  2.04560000e-04  1.35999654e-10  2.04560000e-04  2.99199253e-11  2.04560000e-04  4.99994990e+00  2.04560000e-04  3.34192453e+00 
 2.06560000e-04  9.92914549e-10  2.06560000e-04  4.09140007e-11  2.06560000e-04  1.35999668e-10  2.06560000e-04  2.99199253e-11  2.06560000e-04  4.99994990e+00  2.06560000e-04  3.34192453e+00 
 2.08560000e-04  9.92914411e-10  2.08560000e-04  4.09139965e-11  2.08560000e-04  1.35999654e-10  2.08560000e-04  2.99199253e-11  2.08560000e-04  4.99994990e+00  2.08560000e-04  3.34192453e+00 
 2.10560000e-04  9.92914549e-10  2.10560000e-04  4.09140007e-11  2.10560000e-04  1.35999668e-10  2.10560000e-04  2.99199253e-11  2.10560000e-04  4.99994990e+00  2.10560000e-04  3.34192453e+00 
 2.12560000e-04  9.92914411e-10  2.12560000e-04  4.09139965e-11  2.12560000e-04  1.35999654e-10  2.12560000e-04  2.99199253e-11  2.12560000e-04  4.99994990e+00  2.12560000e-04  3.34192453e+00 
 2.14560000e-04  9.92914549e-10  2.14560000e-04  4.09140007e-11  2.14560000e-04  1.35999668e-10  2.14560000e-04  2.99199253e-11  2.14560000e-04  4.99994990e+00  2.14560000e-04  3.34192453e+00 
 2.16560000e-04  9.92914411e-10  2.16560000e-04  4.09139965e-11  2.16560000e-04  1.35999654e-10  2.16560000e-04  2.99199253e-11  2.16560000e-04  4.99994990e+00  2.16560000e-04  3.34192453e+00 
 2.18560000e-04  9.92914549e-10  2.18560000e-04  4.09140007e-11  2.18560000e-04  1.35999668e-10  2.18560000e-04  2.99199253e-11  2.18560000e-04  4.99994990e+00  2.18560000e-04  3.34192453e+00 
 2.20560000e-04  9.92914411e-10  2.20560000e-04  4.09139965e-11  2.20560000e-04  1.35999654e-10  2.20560000e-04  2.99199253e-11  2.20560000e-04  4.99994990e+00  2.20560000e-04  3.34192453e+00 
 2.22560000e-04  9.92914549e-10  2.22560000e-04  4.09140007e-11  2.22560000e-04  1.35999668e-10  2.22560000e-04  2.99199253e-11  2.22560000e-04  4.99994990e+00  2.22560000e-04  3.34192453e+00 
 2.24560000e-04  9.92914411e-10  2.24560000e-04  4.09139965e-11  2.24560000e-04  1.35999654e-10  2.24560000e-04  2.99199253e-11  2.24560000e-04  4.99994990e+00  2.24560000e-04  3.34192453e+00 
 2.26560000e-04  9.92914549e-10  2.26560000e-04  4.09140007e-11  2.26560000e-04  1.35999668e-10  2.26560000e-04  2.99199253e-11  2.26560000e-04  4.99994990e+00  2.26560000e-04  3.34192453e+00 
 2.28560000e-04  9.92914411e-10  2.28560000e-04  4.09139965e-11  2.28560000e-04  1.35999654e-10  2.28560000e-04  2.99199253e-11  2.28560000e-04  4.99994990e+00  2.28560000e-04  3.34192453e+00 
 2.30560000e-04  9.92914549e-10  2.30560000e-04  4.09140007e-11  2.30560000e-04  1.35999668e-10  2.30560000e-04  2.99199253e-11  2.30560000e-04  4.99994990e+00  2.30560000e-04  3.34192453e+00 
 2.32560000e-04  9.92914411e-10  2.32560000e-04  4.09139965e-11  2.32560000e-04  1.35999654e-10  2.32560000e-04  2.99199253e-11  2.32560000e-04  4.99994990e+00  2.32560000e-04  3.34192453e+00 
 2.34560000e-04  9.92914549e-10  2.34560000e-04  4.09140007e-11  2.34560000e-04  1.35999668e-10  2.34560000e-04  2.99199253e-11  2.34560000e-04  4.99994990e+00  2.34560000e-04  3.34192453e+00 
 2.36560000e-04  9.92914411e-10  2.36560000e-04  4.09139965e-11  2.36560000e-04  1.35999654e-10  2.36560000e-04  2.99199253e-11  2.36560000e-04  4.99994990e+00  2.36560000e-04  3.34192453e+00 
 2.38560000e-04  9.92914549e-10  2.38560000e-04  4.09140007e-11  2.38560000e-04  1.35999668e-10  2.38560000e-04  2.99199253e-11  2.38560000e-04  4.99994990e+00  2.38560000e-04  3.34192453e+00 
