 time                v(vout)             v(vinf)             v(en)               i(L1)              
 2.620000000000e-04  4.569057055672e+00  8.025688653399e-02  1.051962770374e+00 -2.231183987009e-06 
 2.630000000000e-04  4.567726587167e+00  8.135567937008e-02  1.051962405175e+00 -2.230945353961e-06 
 2.640000000000e-04  4.566396506082e+00  8.245813740391e-02  1.051962039989e+00 -2.230706774100e-06 
 2.650000000000e-04  4.565066812304e+00  8.356422398424e-02  1.051961674815e+00 -2.230468267614e-06 
 2.660000000000e-04  4.563737505719e+00  8.467390341054e-02  1.051961309653e+00 -2.230229842733e-06 
 2.670000000000e-04  4.562408586216e+00  8.578714090227e-02  1.051960944504e+00 -2.229991486461e-06 
 2.680000000000e-04  4.561080053683e+00  8.690390256929e-02  1.051960579366e+00 -2.229753210844e-06 
 2.690000000000e-04  4.559751908004e+00  8.802415538327e-02  1.051960214241e+00 -2.229515002706e-06 
 2.700000000000e-04  4.558424149069e+00  8.914786715011e-02  1.051959849128e+00 -2.229276887137e-06 
 2.710000000000e-04  4.557096776764e+00  9.027500648344e-02  1.051959484027e+00 -2.229038815015e-06 
 2.720000000000e-04  4.555769790977e+00  9.140554277902e-02  1.051959118937e+00 -2.228800840306e-06 
 2.730000000000e-04  4.554443191596e+00  9.253944619004e-02  1.051958753860e+00 -2.228562924547e-06 
 2.740000000000e-04  4.553116978508e+00  9.367668760329e-02  1.051958388793e+00 -2.228325109228e-06 
 2.750000000000e-04  4.551791151600e+00  9.481723861627e-02  1.051958023739e+00 -2.228087331970e-06 
 2.760000000000e-04  4.550465710761e+00  9.596107151495e-02  1.051957658696e+00 -2.227849655272e-06 
 2.770000000000e-04  4.549140655877e+00  9.710815925251e-02  1.051957293665e+00 -2.227612039289e-06 
 2.780000000000e-04  4.547815986836e+00  9.825847542869e-02  1.051956928645e+00 -2.227374496579e-06 
 2.790000000000e-04  4.546491703526e+00  9.941199426990e-02  1.051956563636e+00 -2.227137037454e-06 
 2.800000000000e-04  4.545167805834e+00  1.005686906101e-01  1.051956198638e+00 -2.226899627978e-06 
 2.810000000000e-04  4.543844293649e+00  1.017285398722e-01  1.051955833652e+00 -2.226662328543e-06 
 2.820000000000e-04  4.542521166859e+00  1.028915180503e-01  1.051955468677e+00 -2.226425080489e-06 
 2.830000000000e-04  4.541198425348e+00  1.040576016925e-01  1.051955103713e+00 -2.226187913697e-06 
 2.840000000000e-04  4.539876069010e+00  1.052267678839e-01  1.051954738760e+00 -2.225950808860e-06 
 2.850000000000e-04  4.538554097727e+00  1.063989942312e-01  1.051954373818e+00 -2.225713779779e-06 
 2.860000000000e-04  4.537232511389e+00  1.075742588464e-01  1.051954008887e+00 -2.225476840140e-06 
 2.870000000000e-04  4.535911309887e+00  1.087525403327e-01  1.051953643967e+00 -2.225239954470e-06 
 2.880000000000e-04  4.534590493104e+00  1.099338177691e-01  1.051953279057e+00 -2.225003151812e-06 
 2.890000000000e-04  4.533270060930e+00  1.111180706973e-01  1.051952914159e+00 -2.224766431757e-06 
 2.900000000000e-04  4.531950013254e+00  1.123052791076e-01  1.051952549271e+00 -2.224529773857e-06 
 2.910000000000e-04  4.530630349963e+00  1.134954234261e-01  1.051952184393e+00 -2.224293198011e-06 
 2.920000000000e-04  4.529311070945e+00  1.146884845022e-01  1.051951819526e+00 -2.224056673473e-06 
 2.930000000000e-04  4.527992176089e+00  1.158844435962e-01  1.051951454670e+00 -2.223820238950e-06 
 2.940000000000e-04  4.526673665281e+00  1.170832823679e-01  1.051951089825e+00 -2.223583880989e-06 
 2.950000000000e-04  4.525355538412e+00  1.182849828645e-01  1.051950724989e+00 -2.223347595633e-06 
 2.960000000000e-04  4.524037795369e+00  1.194895275107e-01  1.051950360164e+00 -2.223111371206e-06 
 2.970000000000e-04  4.522720436039e+00  1.206968990970e-01  1.051949995350e+00 -2.222875238016e-06 
 2.980000000000e-04  4.521403460312e+00  1.219070807702e-01  1.051949630545e+00 -2.222639170516e-06 
 2.990000000000e-04  4.520086868076e+00  1.231200560230e-01  1.051949265751e+00 -2.222403166454e-06 
 3.000000000000e-04  4.518770659219e+00  1.243358086847e-01  1.051948900968e+00 -2.222167241230e-06 
 3.010000000000e-04  4.517454833629e+00  1.255543229114e-01  1.051948536194e+00 -2.221931397469e-06 
 3.020000000000e-04  4.516139391195e+00  1.267755831778e-01  1.051948171431e+00 -2.221695616135e-06 
 3.030000000000e-04  4.514824331805e+00  1.279995742677e-01  1.051947806677e+00 -2.221459926556e-06 
 3.040000000000e-04  4.513509655348e+00  1.292262812660e-01  1.051947441934e+00 -2.221224292539e-06 
 3.050000000000e-04  4.512195361711e+00  1.304556895507e-01  1.051947077201e+00 -2.220988724546e-06 
 3.060000000000e-04  4.510881450785e+00  1.316877847842e-01  1.051946712478e+00 -2.220753243276e-06 
 3.070000000000e-04  4.509567922457e+00  1.329225529068e-01  1.051946347764e+00 -2.220517853320e-06 
 3.080000000000e-04  4.508254776615e+00  1.341599801284e-01  1.051945983061e+00 -2.220282506372e-06 
 3.090000000000e-04  4.506942013149e+00  1.354000529216e-01  1.051945618367e+00 -2.220047248356e-06 
 3.100000000000e-04  4.505629631947e+00  1.366427580150e-01  1.051945253684e+00 -2.219812049780e-06 
 3.110000000000e-04  4.504317632898e+00  1.378880823860e-01  1.051944889010e+00 -2.219576929253e-06 
 3.120000000000e-04  4.503006015890e+00  1.391360132548e-01  1.051944524346e+00 -2.219341889598e-06 
 3.130000000000e-04  4.501694780813e+00  1.403865380775e-01  1.051944159691e+00 -2.219106918802e-06 
 3.140000000000e-04  4.500383927555e+00  1.416396445407e-01  1.051943795047e+00 -2.218872010082e-06 
 3.150000000000e-04  4.499073456004e+00  1.428953205549e-01  1.051943430411e+00 -2.218637191885e-06 
 3.160000000000e-04  4.497763366051e+00  1.441535542489e-01  1.051943065786e+00 -2.218402432202e-06 
 3.170000000000e-04  4.496453657583e+00  1.454143339647e-01  1.051942701170e+00 -2.218167756856e-06 
 3.180000000000e-04  4.495144330489e+00  1.466776482514e-01  1.051942336564e+00 -2.217933155860e-06 
 3.190000000000e-04  4.493835384660e+00  1.479434858604e-01  1.051941971967e+00 -2.217698623352e-06 
 3.200000000000e-04  4.492526819982e+00  1.492118357401e-01  1.051941607380e+00 -2.217464157209e-06 
 3.210000000000e-04  4.491218636346e+00  1.504826870312e-01  1.051941242803e+00 -2.217229771738e-06 
 3.220000000000e-04  4.489910833640e+00  1.517560290617e-01  1.051940878234e+00 -2.216995452786e-06 
 3.230000000000e-04  4.488603411754e+00  1.530318513422e-01  1.051940513676e+00 -2.216761203354e-06 
 3.240000000000e-04  4.487296370576e+00  1.543101435615e-01  1.051940149126e+00 -2.216527041588e-06 
 3.250000000000e-04  4.485989709996e+00  1.555908955825e-01  1.051939784586e+00 -2.216292933833e-06 
 3.260000000000e-04  4.484683429905e+00  1.568740974374e-01  1.051939420055e+00 -2.216058927022e-06 
 3.270000000000e-04  4.483377530188e+00  1.581597393238e-01  1.051939055534e+00 -2.215824968547e-06 
 3.280000000000e-04  4.482072010737e+00  1.594478116010e-01  1.051938691022e+00 -2.215591084625e-06 
 3.290000000000e-04  4.480766871441e+00  1.607383047856e-01  1.051938326519e+00 -2.215357286644e-06 
 3.300000000000e-04  4.479462112189e+00  1.620312095482e-01  1.051937962026e+00 -2.215123549657e-06 
 3.310000000000e-04  4.478157732871e+00  1.633265167091e-01  1.051937597541e+00 -2.214889872058e-06 
 3.320000000000e-04  4.476853733375e+00  1.646242172357e-01  1.051937233066e+00 -2.214656296876e-06 
 3.330000000000e-04  4.475550113591e+00  1.659243022380e-01  1.051936868600e+00 -2.214422770853e-06 
 3.340000000000e-04  4.474246873408e+00  1.672267629659e-01  1.051936504143e+00 -2.214189345678e-06 
 3.350000000000e-04  4.472944012718e+00  1.685315908057e-01  1.051936139695e+00 -2.213955970436e-06 
 3.360000000000e-04  4.471641531407e+00  1.698387772769e-01  1.051935775257e+00 -2.213722658735e-06 
 3.370000000000e-04  4.470339429366e+00  1.711483140291e-01  1.051935410827e+00 -2.213489438302e-06 
 3.380000000000e-04  4.469037706485e+00  1.724601928393e-01  1.051935046406e+00 -2.213256286851e-06 
 3.390000000000e-04  4.467736362654e+00  1.737744056085e-01  1.051934681995e+00 -2.213023199129e-06 
 3.400000000000e-04  4.466435397760e+00  1.750909443590e-01  1.051934317592e+00 -2.212790196832e-06 
 3.410000000000e-04  4.465134811696e+00  1.764098012320e-01  1.051933953198e+00 -2.212557254083e-06 
 3.420000000000e-04  4.463834604350e+00  1.777309684845e-01  1.051933588814e+00 -2.212324394698e-06 
 3.430000000000e-04  4.462534775611e+00  1.790544384866e-01  1.051933224438e+00 -2.212091607772e-06 
 3.440000000000e-04  4.461235325371e+00  1.803802037196e-01  1.051932860071e+00 -2.211858892207e-06 
 3.450000000000e-04  4.459936253518e+00  1.817082567726e-01  1.051932495713e+00 -2.211626235116e-06 
 3.460000000000e-04  4.458637559941e+00  1.830385903409e-01  1.051932131364e+00 -2.211393660209e-06 
 3.470000000000e-04  4.457339244532e+00  1.843711972233e-01  1.051931767024e+00 -2.211161158990e-06 
 3.480000000000e-04  4.456041307181e+00  1.857060703199e-01  1.051931402692e+00 -2.210928726932e-06 
 3.490000000000e-04  4.454743747776e+00  1.870432026295e-01  1.051931038370e+00 -2.210696356685e-06 
 3.500000000000e-04  4.453446566207e+00  1.883825872481e-01  1.051930674056e+00 -2.210464074056e-06 
 3.510000000000e-04  4.452149762366e+00  1.897242173662e-01  1.051930309751e+00 -2.210231873641e-06 
 3.520000000000e-04  4.450853336142e+00  1.910680862673e-01  1.051929945455e+00 -2.209999731244e-06 
 3.530000000000e-04  4.449557287424e+00  1.924141873254e-01  1.051929581167e+00 -2.209767653389e-06 
 3.540000000000e-04  4.448261616104e+00  1.937625140032e-01  1.051929216888e+00 -2.209535665061e-06 
 3.550000000000e-04  4.446966322070e+00  1.951130598504e-01  1.051928852618e+00 -2.209303727749e-06 
 3.560000000000e-04  4.445671405213e+00  1.964658185017e-01  1.051928488356e+00 -2.209071865447e-06 
 3.570000000000e-04  4.444376865425e+00  1.978207836749e-01  1.051928124104e+00 -2.208840098173e-06 
 3.580000000000e-04  4.443082702594e+00  1.991779491694e-01  1.051927759859e+00 -2.208608385180e-06 
 3.590000000000e-04  4.441788916610e+00  2.005373088641e-01  1.051927395624e+00 -2.208376752371e-06 
 3.600000000000e-04  4.440495507363e+00  2.018988567162e-01  1.051927031397e+00 -2.208145188601e-06 
 3.610000000000e-04  4.439202474747e+00  2.032625867593e-01  1.051926667178e+00 -2.207913695932e-06 
 3.620000000000e-04  4.437909818649e+00  2.046284931018e-01  1.051926302968e+00 -2.207682271698e-06 
 3.630000000000e-04  4.436617538959e+00  2.059965699256e-01  1.051925938767e+00 -2.207450931184e-06 
 3.640000000000e-04  4.435325635569e+00  2.073668114841e-01  1.051925574574e+00 -2.207219647960e-06 
 3.650000000000e-04  4.434034108369e+00  2.087392121014e-01  1.051925210390e+00 -2.206988442833e-06 
 3.660000000000e-04  4.432742957249e+00  2.101137661702e-01  1.051924846214e+00 -2.206757305894e-06 
 3.670000000000e-04  4.431452182101e+00  2.114904681510e-01  1.051924482047e+00 -2.206526245494e-06 
 3.680000000000e-04  4.430161782813e+00  2.128693125702e-01  1.051924117888e+00 -2.206295256342e-06 
 3.690000000000e-04  4.428871759278e+00  2.142502940192e-01  1.051923753738e+00 -2.206064335078e-06 
 3.700000000000e-04  4.427582111384e+00  2.156334071528e-01  1.051923389596e+00 -2.205833482150e-06 
 3.710000000000e-04  4.426292839024e+00  2.170186466882e-01  1.051923025462e+00 -2.205602711479e-06 
 3.720000000000e-04  4.425003942087e+00  2.184060074035e-01  1.051922661337e+00 -2.205372002730e-06 
 3.730000000000e-04  4.423715420466e+00  2.197954841366e-01  1.051922297220e+00 -2.205141364087e-06 
 3.740000000000e-04  4.422427274050e+00  2.211870717843e-01  1.051921933112e+00 -2.204910821683e-06 
 3.750000000000e-04  4.421139502729e+00  2.225807653005e-01  1.051921569012e+00 -2.204680330022e-06 
 3.760000000000e-04  4.419852106395e+00  2.239765596957e-01  1.051921204920e+00 -2.204449896501e-06 
 3.770000000000e-04  4.418565084939e+00  2.253744500356e-01  1.051920840837e+00 -2.204219564064e-06 
 3.780000000000e-04  4.417278438249e+00  2.267744314403e-01  1.051920476762e+00 -2.203989283219e-06 
 3.790000000000e-04  4.415992166221e+00  2.281764990829e-01  1.051920112695e+00 -2.203759085500e-06 
 3.800000000000e-04  4.414706268741e+00  2.295806481884e-01  1.051919748636e+00 -2.203528958315e-06 
 3.810000000000e-04  4.413420745703e+00  2.309868740333e-01  1.051919384586e+00 -2.203298897112e-06 
 3.820000000000e-04  4.412135596998e+00  2.323951719443e-01  1.051919020544e+00 -2.203068911953e-06 
 3.830000000000e-04  4.410850822514e+00  2.338055372969e-01  1.051918656511e+00 -2.202839008349e-06 
 3.840000000000e-04  4.409566422146e+00  2.352179655153e-01  1.051918292485e+00 -2.202609144606e-06 
 3.850000000000e-04  4.408282395782e+00  2.366324520710e-01  1.051917928468e+00 -2.202379366735e-06 
 3.860000000000e-04  4.406998743314e+00  2.380489924819e-01  1.051917564459e+00 -2.202149671080e-06 
 3.870000000000e-04  4.405715464634e+00  2.394675823115e-01  1.051917200458e+00 -2.201920041282e-06 
 3.880000000000e-04  4.404432559632e+00  2.408882171682e-01  1.051916836465e+00 -2.201690485554e-06 
 3.890000000000e-04  4.403150028200e+00  2.423108927042e-01  1.051916472481e+00 -2.201461001738e-06 
 3.900000000000e-04  4.401867870229e+00  2.437356046150e-01  1.051916108504e+00 -2.201231576161e-06 
 3.910000000000e-04  4.400586085609e+00  2.451623486384e-01  1.051915744536e+00 -2.201002230069e-06 
 3.920000000000e-04  4.399304674233e+00  2.465911205536e-01  1.051915380576e+00 -2.200772968435e-06 
 3.930000000000e-04  4.398023635992e+00  2.480219161811e-01  1.051915016624e+00 -2.200543772123e-06 
 3.940000000000e-04  4.396742970777e+00  2.494547313808e-01  1.051914652680e+00 -2.200314631010e-06 
 3.950000000000e-04  4.395462678479e+00  2.508895620526e-01  1.051914288744e+00 -2.200085565927e-06 
 3.960000000000e-04  4.394182758991e+00  2.523264041347e-01  1.051913924817e+00 -2.199856584223e-06 
 3.970000000000e-04  4.392903212202e+00  2.537652536032e-01  1.051913560897e+00 -2.199627657757e-06 
 3.980000000000e-04  4.391624038005e+00  2.552061064717e-01  1.051913196985e+00 -2.199398833252e-06 
 3.990000000000e-04  4.390345236292e+00  2.566489587903e-01  1.051912833081e+00 -2.199170047497e-06 
 4.000000000000e-04  4.389066806953e+00  2.580938066450e-01  1.051912469186e+00 -2.198941331822e-06 
 4.010000000000e-04  4.387788749881e+00  2.595406461574e-01  1.051912105298e+00 -2.198712703080e-06 
 4.020000000000e-04  4.386511064967e+00  2.609894734836e-01  1.051911741419e+00 -2.198484129830e-06 
 4.030000000000e-04  4.385233752103e+00  2.624402848138e-01  1.051911377547e+00 -2.198255647130e-06 
 4.040000000000e-04  4.383956811179e+00  2.638930763716e-01  1.051911013683e+00 -2.198027232834e-06 
 4.050000000000e-04  4.382680242089e+00  2.653478444140e-01  1.051910649828e+00 -2.197798887573e-06 
 4.060000000000e-04  4.381404044724e+00  2.668045852298e-01  1.051910285980e+00 -2.197570619191e-06 
 4.070000000000e-04  4.380128218974e+00  2.682632951400e-01  1.051909922140e+00 -2.197342402338e-06 
 4.080000000000e-04  4.378852764733e+00  2.697239704967e-01  1.051909558308e+00 -2.197114259912e-06 
 4.090000000000e-04  4.377577681893e+00  2.711866076826e-01  1.051909194484e+00 -2.196886191457e-06 
 4.100000000000e-04  4.376302970344e+00  2.726512031110e-01  1.051908830668e+00 -2.196658199749e-06 
 4.110000000000e-04  4.375028629979e+00  2.741177532245e-01  1.051908466860e+00 -2.196430277377e-06 
 4.120000000000e-04  4.373754660689e+00  2.755862544949e-01  1.051908103060e+00 -2.196202420633e-06 
 4.130000000000e-04  4.372481062368e+00  2.770567034230e-01  1.051907739268e+00 -2.195974648997e-06 
 4.140000000000e-04  4.371207834906e+00  2.785290965376e-01  1.051907375483e+00 -2.195746933970e-06 
 4.150000000000e-04  4.369934978196e+00  2.800034303952e-01  1.051907011706e+00 -2.195519304215e-06 
 4.160000000000e-04  4.368662492128e+00  2.814797015799e-01  1.051906647938e+00 -2.195291724773e-06 
 4.170000000000e-04  4.367390376598e+00  2.829579067020e-01  1.051906284177e+00 -2.195064232680e-06 
 4.180000000000e-04  4.366118631494e+00  2.844380423990e-01  1.051905920424e+00 -2.194836800505e-06 
 4.190000000000e-04  4.364847256711e+00  2.859201053337e-01  1.051905556678e+00 -2.194609434898e-06 
 4.200000000000e-04  4.363576252141e+00  2.874040921947e-01  1.051905192941e+00 -2.194382154964e-06 
 4.210000000000e-04  4.362305617674e+00  2.888899996959e-01  1.051904829211e+00 -2.194154934217e-06 
 4.220000000000e-04  4.361035353204e+00  2.903778245753e-01  1.051904465489e+00 -2.193927791662e-06 
 4.230000000000e-04  4.359765458623e+00  2.918675635960e-01  1.051904101775e+00 -2.193700718516e-06 
 4.240000000000e-04  4.358495933823e+00  2.933592135443e-01  1.051903738068e+00 -2.193473718279e-06 
 4.250000000000e-04  4.357226778698e+00  2.948527712306e-01  1.051903374370e+00 -2.193246780157e-06 
 4.260000000000e-04  4.355957993136e+00  2.963482334879e-01  1.051903010679e+00 -2.193019915753e-06 
 4.270000000000e-04  4.354689577034e+00  2.978455971726e-01  1.051902646996e+00 -2.192793118688e-06 
 4.280000000000e-04  4.353421530282e+00  2.993448591629e-01  1.051902283320e+00 -2.192566393655e-06 
 4.290000000000e-04  4.352153852775e+00  3.008460163594e-01  1.051901919652e+00 -2.192339756561e-06 
 4.300000000000e-04  4.350886544401e+00  3.023490656846e-01  1.051901555992e+00 -2.192113171125e-06 
 4.310000000000e-04  4.349619605057e+00  3.038540040818e-01  1.051901192340e+00 -2.191886663827e-06 
 4.320000000000e-04  4.348353034632e+00  3.053608285160e-01  1.051900828695e+00 -2.191660234393e-06 
 4.330000000000e-04  4.347086833021e+00  3.068695359724e-01  1.051900465058e+00 -2.191433848041e-06 
 4.340000000000e-04  4.345821000116e+00  3.083801234569e-01  1.051900101429e+00 -2.191207564598e-06 
 4.350000000000e-04  4.344555535809e+00  3.098925879952e-01  1.051899737807e+00 -2.190981319144e-06 
 4.360000000000e-04  4.343290439994e+00  3.114069266331e-01  1.051899374193e+00 -2.190755173632e-06 
 4.370000000000e-04  4.342025712562e+00  3.129231364354e-01  1.051899010587e+00 -2.190529088771e-06 
 4.380000000000e-04  4.340761353406e+00  3.144412144868e-01  1.051898646988e+00 -2.190303061319e-06 
 4.390000000000e-04  4.339497362421e+00  3.159611578901e-01  1.051898283396e+00 -2.190077113261e-06 
 4.400000000000e-04  4.338233739497e+00  3.174829637670e-01  1.051897919813e+00 -2.189851231242e-06 
 4.410000000000e-04  4.336970484527e+00  3.190066292574e-01  1.051897556237e+00 -2.189625432972e-06 
 4.420000000000e-04  4.335707597407e+00  3.205321515196e-01  1.051897192668e+00 -2.189399689593e-06 
 4.430000000000e-04  4.334445078026e+00  3.220595277292e-01  1.051896829108e+00 -2.189174024707e-06 
 4.440000000000e-04  4.333182926279e+00  3.235887550794e-01  1.051896465555e+00 -2.188948430872e-06 
 4.450000000000e-04  4.331921142058e+00  3.251198307807e-01  1.051896102009e+00 -2.188722916484e-06 
 4.460000000000e-04  4.330659725257e+00  3.266527520607e-01  1.051895738471e+00 -2.188497449415e-06 
 4.470000000000e-04  4.329398675769e+00  3.281875161634e-01  1.051895374940e+00 -2.188272063136e-06 
 4.480000000000e-04  4.328137993486e+00  3.297241203495e-01  1.051895011417e+00 -2.188046749577e-06 
 4.490000000000e-04  4.326877678302e+00  3.312625618958e-01  1.051894647901e+00 -2.187821499699e-06 
 4.500000000000e-04  4.325617730110e+00  3.328028380954e-01  1.051894284394e+00 -2.187596337948e-06 
 4.510000000000e-04  4.324358148801e+00  3.343449462563e-01  1.051893920893e+00 -2.187371224817e-06 
 4.520000000000e-04  4.323098934271e+00  3.358888837034e-01  1.051893557400e+00 -2.187146186150e-06 
 4.530000000000e-04  4.321840086415e+00  3.374346477756e-01  1.051893193915e+00 -2.186921222416e-06 
 4.540000000000e-04  4.320581605120e+00  3.389822358275e-01  1.051892830436e+00 -2.186696316955e-06 
 4.550000000000e-04  4.319323490285e+00  3.405316452287e-01  1.051892466966e+00 -2.186471498538e-06 
 4.560000000000e-04  4.318065741798e+00  3.420828733629e-01  1.051892103503e+00 -2.186246749227e-06 
 4.570000000000e-04  4.316808359558e+00  3.436359176288e-01  1.051891740047e+00 -2.186022053250e-06 
 4.580000000000e-04  4.315551343456e+00  3.451907754390e-01  1.051891376599e+00 -2.185797437711e-06 
 4.590000000000e-04  4.314294693384e+00  3.467474442204e-01  1.051891013159e+00 -2.185572886185e-06 
 4.600000000000e-04  4.313038409234e+00  3.483059214132e-01  1.051890649725e+00 -2.185348412637e-06 
 4.610000000000e-04  4.311782490905e+00  3.498662044718e-01  1.051890286299e+00 -2.185124021209e-06 
 4.620000000000e-04  4.310526938289e+00  3.514282908637e-01  1.051889922881e+00 -2.184899672365e-06 
 4.630000000000e-04  4.309271751276e+00  3.529921780700e-01  1.051889559470e+00 -2.184675409783e-06 
 4.640000000000e-04  4.308016929760e+00  3.545578635845e-01  1.051889196066e+00 -2.184451213594e-06 
 4.650000000000e-04  4.306762473638e+00  3.561253449142e-01  1.051888832670e+00 -2.184227073924e-06 
 4.660000000000e-04  4.305508382802e+00  3.576946195785e-01  1.051888469281e+00 -2.184003030052e-06 
 4.670000000000e-04  4.304254657143e+00  3.592656851097e-01  1.051888105899e+00 -2.183779039733e-06 
 4.680000000000e-04  4.303001296559e+00  3.608385390520e-01  1.051887742526e+00 -2.183555114469e-06 
 4.690000000000e-04  4.301748300940e+00  3.624131789623e-01  1.051887379159e+00 -2.183331272390e-06 
 4.700000000000e-04  4.300495670182e+00  3.639896024090e-01  1.051887015800e+00 -2.183107499188e-06 
 4.710000000000e-04  4.299243404179e+00  3.655678069729e-01  1.051886652448e+00 -2.182883793586e-06 
 4.720000000000e-04  4.297991502825e+00  3.671477902461e-01  1.051886289103e+00 -2.182660148250e-06 
 4.730000000000e-04  4.296739966009e+00  3.687295498325e-01  1.051885925766e+00 -2.182436583054e-06 
 4.740000000000e-04  4.295488793632e+00  3.703130833472e-01  1.051885562436e+00 -2.182213076339e-06 
 4.750000000000e-04  4.294237985582e+00  3.718983884165e-01  1.051885199113e+00 -2.181989641322e-06 
 4.760000000000e-04  4.292987541758e+00  3.734854626781e-01  1.051884835798e+00 -2.181766270392e-06 
 4.770000000000e-04  4.291737462048e+00  3.750743037804e-01  1.051884472490e+00 -2.181542994409e-06 
 4.780000000000e-04  4.290487746351e+00  3.766649093825e-01  1.051884109189e+00 -2.181319770566e-06 
 4.790000000000e-04  4.289238394561e+00  3.782572771543e-01  1.051883745896e+00 -2.181096608601e-06 
 4.800000000000e-04  4.287989406568e+00  3.798514047763e-01  1.051883382609e+00 -2.180873533049e-06 
 4.810000000000e-04  4.286740782269e+00  3.814472899390e-01  1.051883019331e+00 -2.180650510872e-06 
 4.820000000000e-04  4.285492521558e+00  3.830449303437e-01  1.051882656059e+00 -2.180427569167e-06 
 4.830000000000e-04  4.284244624328e+00  3.846443237013e-01  1.051882292795e+00 -2.180204695952e-06 
 4.840000000000e-04  4.282997090474e+00  3.862454677326e-01  1.051881929538e+00 -2.179981892987e-06 
 4.850000000000e-04  4.281749919889e+00  3.878483601689e-01  1.051881566287e+00 -2.179759154018e-06 
 4.860000000000e-04  4.280503112470e+00  3.894529987507e-01  1.051881203045e+00 -2.179536487234e-06 
 4.870000000000e-04  4.279256668109e+00  3.910593812280e-01  1.051880839809e+00 -2.179313890184e-06 
 4.880000000000e-04  4.278010586699e+00  3.926675053606e-01  1.051880476581e+00 -2.179091356118e-06 
 4.890000000000e-04  4.276764868138e+00  3.942773689175e-01  1.051880113360e+00 -2.178868899054e-06 
 4.900000000000e-04  4.275519512316e+00  3.958889696767e-01  1.051879750146e+00 -2.178646507114e-06 
 4.910000000000e-04  4.274274519132e+00  3.975023054257e-01  1.051879386940e+00 -2.178424176313e-06 
 4.920000000000e-04  4.273029888478e+00  3.991173739609e-01  1.051879023741e+00 -2.178201932542e-06 
 4.930000000000e-04  4.271785620246e+00  4.007341730871e-01  1.051878660549e+00 -2.177979744954e-06 
 4.940000000000e-04  4.270541714338e+00  4.023527006187e-01  1.051878297363e+00 -2.177757642799e-06 
 4.950000000000e-04  4.269298170640e+00  4.039729543780e-01  1.051877934186e+00 -2.177535587916e-06 
 4.960000000000e-04  4.268054989050e+00  4.055949321963e-01  1.051877571015e+00 -2.177313611531e-06 
 4.970000000000e-04  4.266812169462e+00  4.072186319131e-01  1.051877207852e+00 -2.177091714428e-06 
 4.980000000000e-04  4.265569711775e+00  4.088440513764e-01  1.051876844695e+00 -2.176869879530e-06 
 4.990000000000e-04  4.264327615877e+00  4.104711884423e-01  1.051876481546e+00 -2.176648098281e-06 
 5.000000000000e-04  4.263085881665e+00  4.121000409752e-01  1.051876118404e+00 -2.176426400577e-06 
 5.010000000000e-04  4.261844509035e+00  4.137306068474e-01  1.051875755269e+00 -2.176204776950e-06 
 5.020000000000e-04  4.260603497881e+00  4.153628839389e-01  1.051875392141e+00 -2.175983218989e-06 
 5.030000000000e-04  4.259362848097e+00  4.169968701380e-01  1.051875029020e+00 -2.175761719999e-06 
 5.040000000000e-04  4.258122559579e+00  4.186325633406e-01  1.051874665907e+00 -2.175540296262e-06 
 5.050000000000e-04  4.256882632221e+00  4.202699614500e-01  1.051874302800e+00 -2.175318927980e-06 
 5.060000000000e-04  4.255643065918e+00  4.219090623774e-01  1.051873939701e+00 -2.175097649149e-06 
 5.070000000000e-04  4.254403860566e+00  4.235498640412e-01  1.051873576609e+00 -2.174876430969e-06 
 5.080000000000e-04  4.253165016056e+00  4.251923643674e-01  1.051873213524e+00 -2.174655288665e-06 
 5.090000000000e-04  4.251926532288e+00  4.268365612891e-01  1.051872850446e+00 -2.174434225305e-06 
 5.100000000000e-04  4.250688409155e+00  4.284824527466e-01  1.051872487375e+00 -2.174213188218e-06 
 5.110000000000e-04  4.249450646549e+00  4.301300366873e-01  1.051872124310e+00 -2.173992258970e-06 
 5.120000000000e-04  4.248213244371e+00  4.317793110659e-01  1.051871761254e+00 -2.173771391687e-06 
 5.130000000000e-04  4.246976202512e+00  4.334302738439e-01  1.051871398204e+00 -2.173550583851e-06 
 5.140000000000e-04  4.245739520865e+00  4.350829229894e-01  1.051871035161e+00 -2.173329838613e-06 
 5.150000000000e-04  4.244503199331e+00  4.367372564776e-01  1.051870672126e+00 -2.173109179147e-06 
 5.160000000000e-04  4.243267237800e+00  4.383932722904e-01  1.051870309097e+00 -2.172888580664e-06 
 5.170000000000e-04  4.242031636172e+00  4.400509684161e-01  1.051869946075e+00 -2.172668050442e-06 
 5.180000000000e-04  4.240796394336e+00  4.417103428498e-01  1.051869583060e+00 -2.172447591573e-06 
 5.190000000000e-04  4.239561512192e+00  4.433713935930e-01  1.051869220053e+00 -2.172227197169e-06 
 5.200000000000e-04  4.238326989636e+00  4.450341186533e-01  1.051868857052e+00 -2.172006877579e-06 
 5.210000000000e-04  4.237092826559e+00  4.466985160453e-01  1.051868494059e+00 -2.171786612303e-06 
 5.220000000000e-04  4.235859022860e+00  4.483645837892e-01  1.051868131072e+00 -2.171566433733e-06 
 5.230000000000e-04  4.234625578432e+00  4.500323199117e-01  1.051867768092e+00 -2.171346319611e-06 
 5.240000000000e-04  4.233392493170e+00  4.517017224457e-01  1.051867405120e+00 -2.171126264969e-06 
